OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2023-036475,CUST-05190,2023-12-27,0.073,1
ORD-2023-036476,CUST-05191,2023-12-22,0.0168,2
ORD-2023-036477,CUST-05192,2023-12-30,0.412,1
ORD-2023-036478,CUST-05193,2023-12-30,0.4936,2
ORD-2023-036479,CUST-05194,2023-12-19,0.2311,1
ORD-2023-036480,CUST-05195,2023-12-24,0.0722,1
ORD-2023-036481,CUST-05196,2023-12-20,0.0618,1
ORD-2023-036482,CUST-05197,2023-12-24,0.1538,2
ORD-2023-036483,CUST-05198,2023-12-29,0.2093,1
ORD-2023-036484,CUST-05199,2023-12-21,0.1556,2
ORD-2023-036485,CUST-05200,2023-12-21,0.2884,2
ORD-2023-036486,CUST-05201,2023-12-07,0.3449,1
ORD-2023-036487,CUST-05202,2023-12-31,0.55,1
ORD-2023-036488,CUST-05203,2023-12-14,0.283,2
ORD-2023-036489,CUST-05204,2023-12-24,0.2197,3
ORD-2023-036490,CUST-05205,2023-12-22,0.4068,2
ORD-2023-036491,CUST-05206,2023-12-31,0.0697,1
ORD-2023-036492,CUST-05207,2023-12-23,0.1754,2
ORD-2023-036493,CUST-05208,2023-12-23,0.0816,1
ORD-2023-036494,CUST-05209,2023-12-31,0.0016,1
ORD-2023-036495,CUST-05210,2023-12-18,0.55,1
ORD-2023-036496,CUST-05211,2023-12-12,0.0454,1
ORD-2023-036497,CUST-05212,2023-12-30,0.3488,1
ORD-2023-036498,CUST-05213,2023-12-30,0.5067,1
ORD-2023-036499,CUST-05214,2023-12-31,0.3366,1
ORD-2023-036500,CUST-05215,2023-12-31,0.3846,5
ORD-2023-036501,CUST-05216,2023-12-19,0.0743,1
ORD-2023-036502,CUST-05217,2023-12-25,0.4584,3
ORD-2023-036503,CUST-05218,2023-12-25,0.0375,1
ORD-2023-036504,CUST-05219,2023-12-22,0.273,1
ORD-2023-036505,CUST-05220,2023-12-30,0.1974,2
ORD-2023-036506,CUST-05221,2023-12-20,0.1013,1
ORD-2023-036507,CUST-05222,2023-12-13,0.3001,2
ORD-2023-036508,CUST-05223,2023-12-26,0.0578,2
ORD-2023-036509,CUST-05224,2023-12-28,0.1027,1
ORD-2023-036510,CUST-05225,2023-12-15,0.1674,3
ORD-2023-036511,CUST-05226,2023-12-23,0.058,1
ORD-2023-036512,CUST-05227,2023-12-14,0.0658,1
ORD-2023-036513,CUST-05228,2023-12-30,0.0817,3
ORD-2023-036514,CUST-05229,2023-12-31,0.0277,1
ORD-2023-036515,CUST-05230,2023-12-25,0.3653,1
ORD-2023-036516,CUST-05231,2023-12-21,0.0883,1
ORD-2023-036517,CUST-05232,2023-12-15,0.5007,1
ORD-2023-036518,CUST-05233,2023-12-17,0.4286,2
ORD-2023-036519,CUST-05234,2023-12-16,0.1566,1
ORD-2023-036520,CUST-05235,2023-12-24,0.0136,1
ORD-2023-036521,CUST-05236,2023-12-26,0.2051,2
ORD-2023-036522,CUST-05237,2023-12-25,0.0975,1
ORD-2023-036523,CUST-05238,2023-12-30,0.0188,1
ORD-2023-036524,CUST-05239,2023-12-22,0.55,1
ORD-2023-036525,CUST-05240,2023-12-21,0.0551,2
ORD-2023-036526,CUST-05241,2023-12-28,0.2263,3
ORD-2023-036527,CUST-05242,2023-12-30,0.2214,1
ORD-2023-036528,CUST-05243,2023-12-26,0.0584,5
ORD-2023-036529,CUST-05244,2023-12-21,0.1866,2
ORD-2023-036530,CUST-05245,2023-12-30,0.2842,2
ORD-2023-036531,CUST-05246,2023-12-08,0.1123,2
ORD-2023-036532,CUST-05247,2023-12-24,0.1623,1
