OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2024-013166,1,PROD-034,4,9.01,34.75
ORD-2024-013167,1,PROD-015,2,26.76,50.85
ORD-2024-013168,1,PROD-008,1,9.9,9.16
ORD-2024-013168,2,PROD-001,1,12.9,11.38
ORD-2024-013168,3,PROD-035,1,10.14,9.03
ORD-2024-013168,4,PROD-038,2,7.89,12.38
ORD-2024-013168,5,PROD-029,1,24.79,22.72
ORD-2024-013169,1,PROD-015,2,26.76,24.08
ORD-2024-013169,2,PROD-032,2,19.72,22.86
ORD-2024-013170,1,PROD-032,1,19.72,18.87
ORD-2024-013171,1,PROD-003,2,14.37,21.22
ORD-2024-013171,2,PROD-034,1,9.01,6.01
ORD-2024-013171,3,PROD-005,1,20.28,15.58
ORD-2024-013172,1,PROD-006,1,32.39,29.93
ORD-2024-013173,1,PROD-020,1,10.14,9.18
ORD-2024-013173,2,PROD-041,1,11.83,8.12
ORD-2024-013174,1,PROD-005,3,20.28,59.81
ORD-2024-013175,1,PROD-017,1,12.5,6.88
ORD-2024-013176,1,PROD-008,1,9.9,8.52
ORD-2024-013177,1,PROD-014,2,9.9,15.99
ORD-2024-013177,2,PROD-031,1,53.52,41.55
ORD-2024-013178,1,PROD-039,2,8.17,12.36
ORD-2024-013178,2,PROD-004,1,20.28,14.93
ORD-2024-013179,1,PROD-005,1,20.28,16.06
ORD-2024-013180,1,PROD-022,1,9.01,6.78
ORD-2024-013181,1,PROD-005,1,20.28,15.91
ORD-2024-013182,1,PROD-007,1,17.18,16.08
ORD-2024-013183,1,PROD-011,2,14.9,28.9
ORD-2024-013184,1,PROD-026,2,14.65,21.88
ORD-2024-013185,1,PROD-039,1,8.17,3.84
ORD-2024-013186,1,PROD-003,1,14.37,14.08
ORD-2024-013186,2,PROD-035,1,10.14,10.12
ORD-2024-013186,3,PROD-004,2,20.28,38.94
ORD-2024-013186,4,PROD-032,1,19.72,19.18
ORD-2024-013187,1,PROD-030,1,49.3,28.27
ORD-2024-013187,2,PROD-023,1,7.89,6.7
ORD-2024-013187,3,PROD-034,1,9.01,4.71
ORD-2024-013188,1,PROD-036,3,11.55,28.51
ORD-2024-013189,1,PROD-020,1,10.14,9.69
ORD-2024-013190,1,PROD-034,1,9.01,8.91
ORD-2024-013191,1,PROD-024,1,8.73,4.39
ORD-2024-013192,1,PROD-014,1,9.9,9.44
ORD-2024-013192,2,PROD-002,3,11.9,32.43
ORD-2024-013192,3,PROD-024,2,8.73,15.82
ORD-2024-013193,1,PROD-007,1,17.18,16.75
ORD-2024-013194,1,PROD-006,1,32.39,29.1
ORD-2024-013194,2,PROD-039,2,8.17,16.01
