OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2024-036070,1,PROD-005,2,20.28,37.05
ORD-2024-036071,1,PROD-025,1,21.97,20.86
ORD-2024-036072,1,PROD-002,1,11.9,9.55
ORD-2024-036073,1,PROD-030,1,49.3,48.33
ORD-2024-036073,2,PROD-005,1,20.28,18.68
ORD-2024-036074,1,PROD-014,2,9.9,16.02
ORD-2024-036074,2,PROD-038,1,7.89,6.33
ORD-2024-036074,3,PROD-051,1,36.06,35.09
ORD-2024-036075,1,PROD-005,2,20.28,31.24
ORD-2024-036076,1,PROD-005,3,20.28,55.64
ORD-2024-036077,1,PROD-010,1,38.03,37.55
ORD-2024-036078,1,PROD-007,1,17.18,13.67
ORD-2024-036078,2,PROD-029,1,24.79,19.75
ORD-2024-036078,3,PROD-055,1,74.65,46.19
ORD-2024-036079,1,PROD-037,1,9.86,7.12
ORD-2024-036080,1,PROD-045,1,72.68,71.18
ORD-2024-036081,1,PROD-002,1,11.9,9.01
ORD-2024-036081,2,PROD-001,1,12.9,10.81
ORD-2024-036082,1,PROD-025,2,21.97,19.77
ORD-2024-036083,1,PROD-034,1,9.01,5.29
ORD-2024-036083,2,PROD-007,1,17.18,10.82
ORD-2024-036084,1,PROD-006,2,32.39,59.32
ORD-2024-036085,1,PROD-035,2,10.14,15.36
ORD-2024-036086,1,PROD-041,2,11.83,10.65
ORD-2024-036087,1,PROD-010,1,38.03,17.11
ORD-2024-036087,2,PROD-016,2,8.9,8.01
ORD-2024-036088,1,PROD-032,3,19.72,58.17
ORD-2024-036088,2,PROD-034,1,9.01,8.57
ORD-2024-036088,3,PROD-042,2,73.24,138.83
ORD-2024-036088,4,PROD-027,1,21.13,19.77
ORD-2024-036089,1,PROD-044,1,40.85,25.96
ORD-2024-036090,1,PROD-039,3,8.17,23.9
ORD-2024-036091,1,PROD-053,1,53.52,47.33
ORD-2024-036091,2,PROD-049,2,80.28,146.7
ORD-2024-036092,1,PROD-035,1,10.14,8.31
ORD-2024-036092,2,PROD-008,1,9.9,8.65
ORD-2024-036093,1,PROD-027,1,21.13,21.04
ORD-2024-036093,2,PROD-036,1,11.55,11.08
ORD-2024-036094,1,PROD-023,1,7.89,5.12
ORD-2024-036095,1,PROD-022,1,9.01,6.9
ORD-2024-036096,1,PROD-007,2,17.18,31.06
ORD-2024-036097,1,PROD-020,1,10.14,8.3
ORD-2024-036097,2,PROD-001,2,12.9,20.82
ORD-2024-036098,1,PROD-044,1,40.85,35.78
ORD-2024-036098,2,PROD-013,1,11.9,10.37
ORD-2024-036099,1,PROD-010,1,38.03,31.05
ORD-2024-036100,1,PROD-001,1,12.9,12.26
ORD-2024-036100,2,PROD-004,2,20.28,39.0
ORD-2024-036101,1,PROD-039,1,8.17,4.91
ORD-2024-036102,1,PROD-020,1,10.14,4.56
ORD-2024-036102,2,PROD-005,2,20.28,30.29
ORD-2024-036103,1,PROD-041,2,11.83,21.63
ORD-2024-036104,1,PROD-032,1,19.72,8.87
ORD-2024-036105,1,PROD-006,1,32.39,27.1
ORD-2024-036105,2,PROD-034,1,9.01,6.89
ORD-2024-036105,3,PROD-029,1,24.79,19.87
ORD-2024-036106,1,PROD-001,1,12.9,9.1
ORD-2024-036106,2,PROD-034,1,9.01,7.56
ORD-2024-036107,1,PROD-006,1,32.39,20.07
ORD-2024-036108,1,PROD-039,3,8.17,18.94
ORD-2024-036109,1,PROD-034,1,9.01,6.04
ORD-2024-036110,1,PROD-036,4,11.55,27.64
ORD-2024-036110,2,PROD-034,2,9.01,12.64
ORD-2024-036111,1,PROD-055,1,74.65,62.62
ORD-2024-036112,1,PROD-006,2,32.39,61.01
ORD-2024-036112,2,PROD-032,2,19.72,35.26
ORD-2024-036113,1,PROD-012,1,18.5,17.73
ORD-2024-036114,1,PROD-026,2,14.65,28.19
ORD-2024-036115,1,PROD-011,2,14.9,28.36
ORD-2024-036116,1,PROD-029,1,24.79,18.52
ORD-2024-036117,1,PROD-060,1,42.25,19.01
ORD-2024-036118,1,PROD-021,1,15.49,6.97
ORD-2024-036119,1,PROD-031,1,53.52,24.08
ORD-2024-036120,1,PROD-015,1,26.76,23.88
ORD-2024-036121,1,PROD-011,1,14.9,14.16
ORD-2024-036122,1,PROD-037,1,9.86,8.74
ORD-2024-036122,2,PROD-006,2,32.39,63.23
ORD-2024-036122,3,PROD-008,1,9.9,8.19
ORD-2024-036123,1,PROD-034,1,9.01,8.59
ORD-2024-036124,1,PROD-040,2,15.21,28.59
ORD-2024-036125,1,PROD-039,3,8.17,22.02
ORD-2024-036126,1,PROD-055,1,74.65,71.7
ORD-2024-036127,1,PROD-003,2,14.37,24.63
ORD-2024-036128,1,PROD-039,1,8.17,4.64
ORD-2024-036129,1,PROD-029,1,24.79,24.32
ORD-2024-036130,1,PROD-004,2,20.28,35.88
ORD-2024-036130,2,PROD-001,1,12.9,9.83
ORD-2024-036131,1,PROD-035,3,10.14,14.08
ORD-2024-036131,2,PROD-033,1,52.11,35.77
ORD-2024-036132,1,PROD-007,1,17.18,14.34
ORD-2024-036132,2,PROD-001,1,12.9,12.4
ORD-2024-036132,3,PROD-005,1,20.28,17.94
ORD-2024-036132,4,PROD-032,1,19.72,17.75
ORD-2024-036133,1,PROD-028,1,17.18,12.03
ORD-2024-036134,1,PROD-032,1,19.72,19.35
ORD-2024-036135,1,PROD-029,2,24.79,30.08
ORD-2024-036136,1,PROD-005,2,20.28,34.35
ORD-2024-036136,2,PROD-035,1,10.14,7.34
ORD-2024-036137,1,PROD-007,1,17.18,16.79
ORD-2024-036137,2,PROD-001,1,12.9,11.38
ORD-2024-036137,3,PROD-037,3,9.86,25.03
ORD-2024-036137,4,PROD-011,2,14.9,27.47
ORD-2024-036137,5,PROD-010,1,38.03,34.23
ORD-2024-036138,1,PROD-037,1,9.86,8.81
ORD-2024-036139,1,PROD-007,2,17.18,33.95
ORD-2024-036140,1,PROD-015,1,26.76,18.69
ORD-2024-036140,2,PROD-021,1,15.49,12.5
ORD-2024-036140,3,PROD-016,1,8.9,8.02
ORD-2024-036141,1,PROD-005,2,20.28,39.28
ORD-2024-036142,1,PROD-027,2,21.13,19.02
ORD-2024-036143,1,PROD-004,1,20.28,18.45
ORD-2024-036144,1,PROD-020,2,10.14,17.07
ORD-2024-036144,2,PROD-001,1,12.9,5.8
ORD-2024-036144,3,PROD-026,1,14.65,12.08
ORD-2024-036145,1,PROD-006,1,32.39,14.58
ORD-2024-036146,1,PROD-052,1,46.48,20.92
ORD-2024-036146,2,PROD-016,1,8.9,4.0
ORD-2024-036147,1,PROD-001,1,12.9,10.96
ORD-2024-036147,2,PROD-023,1,7.89,4.82
ORD-2024-036148,1,PROD-004,1,20.28,17.54
ORD-2024-036149,1,PROD-042,3,73.24,211.79
ORD-2024-036150,1,PROD-002,2,11.9,21.3
ORD-2024-036151,1,PROD-006,2,32.39,63.74
ORD-2024-036152,1,PROD-004,3,20.28,40.89
ORD-2024-036152,2,PROD-014,1,9.9,9.38
ORD-2024-036152,3,PROD-019,2,29.58,56.88
ORD-2024-036153,1,PROD-024,1,8.73,7.43
ORD-2024-036153,2,PROD-022,2,9.01,16.16
ORD-2024-036154,1,PROD-024,1,8.73,5.49
ORD-2024-036155,1,PROD-004,1,20.28,16.01
ORD-2024-036155,2,PROD-034,2,9.01,14.59
ORD-2024-036156,1,PROD-002,2,11.9,22.65
ORD-2024-036156,2,PROD-007,2,17.18,28.04
ORD-2024-036157,1,PROD-010,2,38.03,48.39
ORD-2024-036158,1,PROD-002,2,11.9,21.75
ORD-2024-036158,2,PROD-036,1,11.55,9.94
ORD-2024-036158,3,PROD-041,1,11.83,10.4
ORD-2024-036158,4,PROD-006,2,32.39,49.87
ORD-2024-036159,1,PROD-005,1,20.28,17.06
ORD-2024-036159,2,PROD-028,1,17.18,13.44
ORD-2024-036160,1,PROD-002,1,11.9,9.74
ORD-2024-036160,2,PROD-034,1,9.01,4.78
ORD-2024-036161,1,PROD-044,1,40.85,38.59
ORD-2024-036162,1,PROD-038,1,7.89,7.55
ORD-2024-036162,2,PROD-008,1,9.9,7.68
ORD-2024-036162,3,PROD-006,1,32.39,29.75
ORD-2024-036162,4,PROD-002,1,11.9,11.39
ORD-2024-036163,1,PROD-028,2,17.18,15.46
ORD-2024-036163,2,PROD-026,1,14.65,6.59
ORD-2024-036164,1,PROD-010,2,38.03,64.85
ORD-2024-036164,2,PROD-001,2,12.9,24.51
ORD-2024-036165,1,PROD-006,2,32.39,50.35
ORD-2024-036166,1,PROD-024,1,8.73,8.6
ORD-2024-036166,2,PROD-026,1,14.65,14.24
ORD-2024-036167,1,PROD-010,3,38.03,62.62
ORD-2024-036167,2,PROD-031,1,53.52,35.95
ORD-2024-036168,1,PROD-024,1,8.73,7.3
ORD-2024-036168,2,PROD-008,2,9.9,17.45
ORD-2024-036169,1,PROD-028,1,17.18,16.43
ORD-2024-036170,1,PROD-034,1,9.01,8.82
ORD-2024-036170,2,PROD-005,2,20.28,34.94
