OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2024-013166,CUST-06812,2024-04-30,0.0357,1
ORD-2024-013167,CUST-06813,2024-04-27,0.0499,1
ORD-2024-013168,CUST-06814,2024-04-20,0.1202,5
ORD-2024-013169,CUST-06815,2024-04-22,0.495,2
ORD-2024-013170,CUST-06816,2024-04-07,0.0432,1
ORD-2024-013171,CUST-06817,2024-04-29,0.2624,3
ORD-2024-013172,CUST-06818,2024-04-28,0.0761,1
ORD-2024-013173,CUST-06819,2024-04-19,0.213,2
ORD-2024-013174,CUST-06820,2024-04-22,0.0169,1
ORD-2024-013175,CUST-06821,2024-04-30,0.4495,1
ORD-2024-013176,CUST-06822,2024-04-22,0.1396,1
ORD-2024-013177,CUST-06823,2024-04-30,0.2151,2
ORD-2024-013178,CUST-06824,2024-04-29,0.2546,2
ORD-2024-013179,CUST-06825,2024-04-30,0.2079,1
ORD-2024-013180,CUST-06826,2024-04-29,0.2473,1
ORD-2024-013181,CUST-06827,2024-04-16,0.2153,1
ORD-2024-013182,CUST-06828,2024-04-22,0.0642,1
ORD-2024-013183,CUST-06829,2024-04-30,0.0303,1
ORD-2024-013184,CUST-06830,2024-04-27,0.2533,1
ORD-2024-013185,CUST-06831,2024-04-21,0.5296,1
ORD-2024-013186,CUST-06832,2024-04-29,0.0293,4
ORD-2024-013187,CUST-06833,2024-04-17,0.4005,3
ORD-2024-013188,CUST-06834,2024-04-30,0.1773,1
ORD-2024-013189,CUST-06835,2024-04-28,0.0447,1
ORD-2024-013190,CUST-06836,2024-04-25,0.0111,1
ORD-2024-013191,CUST-06837,2024-04-28,0.4968,1
ORD-2024-013192,CUST-06838,2024-04-25,0.0853,3
ORD-2024-013193,CUST-06839,2024-04-10,0.0253,1
ORD-2024-013194,CUST-06840,2024-04-29,0.0869,4
ORD-2024-013195,CUST-06841,2024-04-03,0.0696,1
ORD-2024-013196,CUST-06842,2024-04-21,0.3235,1
ORD-2024-013197,CUST-06843,2024-04-29,0.0879,2
