OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2023-013905,1,PROD-015,1,26.76,23.38
ORD-2023-013905,2,PROD-004,3,20.28,30.46
ORD-2023-013906,1,PROD-041,1,11.83,8.32
ORD-2023-013906,2,PROD-039,1,8.17,7.49
ORD-2023-013907,1,PROD-026,1,14.65,13.67
ORD-2023-013907,2,PROD-004,1,20.28,15.88
ORD-2023-013908,1,PROD-004,1,20.28,19.57
ORD-2023-013908,2,PROD-044,1,40.85,40.06
ORD-2023-013909,1,PROD-006,3,32.39,88.18
ORD-2023-013910,1,PROD-017,3,12.5,34.82
ORD-2023-013911,1,PROD-005,1,20.28,19.23
ORD-2023-013911,2,PROD-004,1,20.28,19.0
ORD-2023-013911,3,PROD-032,1,19.72,19.51
ORD-2023-013912,1,PROD-044,1,40.85,29.59
ORD-2023-013912,2,PROD-007,2,17.18,25.21
ORD-2023-013913,1,PROD-037,2,9.86,19.09
ORD-2023-013914,1,PROD-001,1,12.9,12.33
ORD-2023-013915,1,PROD-002,1,11.9,9.12
ORD-2023-013916,1,PROD-010,2,38.03,73.9
ORD-2023-013916,2,PROD-002,1,11.9,11.75
ORD-2023-013916,3,PROD-003,1,14.37,13.68
ORD-2023-013917,1,PROD-017,1,12.5,11.68
ORD-2023-013917,2,PROD-026,1,14.65,14.57
ORD-2023-013917,3,PROD-042,2,73.24,146.04
ORD-2023-013918,1,PROD-001,1,12.9,11.19
ORD-2023-013919,1,PROD-026,2,14.65,13.18
ORD-2023-013920,1,PROD-033,1,52.11,27.82
ORD-2023-013920,2,PROD-003,2,14.37,21.21
ORD-2023-013921,1,PROD-023,1,7.89,5.82
ORD-2023-013921,2,PROD-028,2,17.18,18.45
ORD-2023-013922,1,PROD-037,2,9.86,11.05
ORD-2023-013922,2,PROD-027,1,21.13,9.51
ORD-2023-013923,1,PROD-047,1,108.45,104.9
ORD-2023-013924,1,PROD-020,1,10.14,9.51
ORD-2023-013925,1,PROD-032,1,19.72,12.42
ORD-2023-013926,1,PROD-024,1,8.73,8.4
ORD-2023-013927,1,PROD-002,1,11.9,11.59
ORD-2023-013928,1,PROD-003,1,14.37,13.28
ORD-2023-013928,2,PROD-044,1,40.85,36.45
ORD-2023-013928,3,PROD-008,2,9.9,19.08
ORD-2023-013928,4,PROD-021,1,15.49,15.03
ORD-2023-013929,1,PROD-020,2,10.14,17.64
ORD-2023-013930,1,PROD-005,1,20.28,12.46
ORD-2023-013931,1,PROD-001,1,12.9,10.75
ORD-2023-013932,1,PROD-003,1,14.37,13.54
ORD-2023-013933,1,PROD-029,1,24.79,16.77
ORD-2023-013933,2,PROD-020,1,10.14,7.76
ORD-2023-013934,1,PROD-022,2,9.01,14.53
ORD-2023-013935,1,PROD-020,1,10.14,8.3
ORD-2023-013936,1,PROD-002,2,11.9,23.12
ORD-2023-013937,1,PROD-026,2,14.65,22.32
ORD-2023-013938,1,PROD-017,1,12.5,10.65
ORD-2023-013938,2,PROD-040,2,15.21,29.7
ORD-2023-013938,3,PROD-036,3,11.55,28.53
ORD-2023-013939,1,PROD-004,1,20.28,9.13
ORD-2023-013940,1,PROD-008,1,9.9,8.15
ORD-2023-013940,2,PROD-022,1,9.01,8.31
ORD-2023-013940,3,PROD-001,1,12.9,
ORD-2023-013941,1,PROD-032,3,19.72,26.62
ORD-2023-013942,1,PROD-005,1,20.28,17.76
ORD-2023-013943,1,PROD-041,1,11.83,10.75
ORD-2023-013943,2,PROD-032,1,19.72,16.78
ORD-2023-013943,3,PROD-004,2,20.28,38.32
ORD-2023-013944,1,PROD-029,1,24.79,22.86
ORD-2023-013944,2,PROD-003,3,14.37,39.36
ORD-2023-013945,1,PROD-008,1,9.9,4.46
ORD-2023-013945,2,PROD-034,2,9.01,9.55
ORD-2023-013946,1,PROD-044,1,40.85,36.24
ORD-2023-013947,1,PROD-005,2,20.28,38.74
ORD-2023-013948,1,PROD-005,2,20.28,40.41
ORD-2023-013949,1,PROD-033,2,52.11,92.01
ORD-2023-013949,2,PROD-002,2,11.9,21.0
ORD-2023-013950,1,PROD-023,2,7.89,8.02
ORD-2023-013950,2,PROD-001,1,12.9,6.49
ORD-2023-013951,1,PROD-003,3,14.37,39.3
ORD-2023-013951,2,PROD-041,1,11.83,5.86
ORD-2023-013952,1,PROD-006,1,32.39,31.51
ORD-2023-013953,1,PROD-026,1,14.65,9.05
ORD-2023-013953,2,PROD-004,1,20.28,15.93
ORD-2023-013954,1,PROD-007,1,17.18,14.75
ORD-2023-013955,1,PROD-007,1,17.18,14.01
ORD-2023-013955,2,PROD-004,1,20.28,19.61
ORD-2023-013956,1,PROD-029,1,24.79,23.91
ORD-2023-013957,1,PROD-041,2,11.83,16.69
ORD-2023-013957,2,PROD-004,2,20.28,24.94
ORD-2023-013958,1,PROD-040,1,15.21,11.79
ORD-2023-013958,2,PROD-003,1,14.37,11.51
ORD-2023-013959,1,PROD-034,3,9.01,19.95
ORD-2023-013960,1,PROD-010,2,38.03,34.23
ORD-2023-013961,1,PROD-010,2,38.03,59.75
ORD-2023-013962,1,PROD-005,1,20.28,15.96
ORD-2023-013963,1,PROD-024,1,8.73,7.01
ORD-2023-013964,1,PROD-008,3,9.9,23.81
ORD-2023-013964,2,PROD-006,1,32.39,24.12
ORD-2023-013965,1,PROD-039,3,8.17,19.5
ORD-2023-013966,1,PROD-044,1,40.85,36.76
ORD-2023-013966,2,PROD-004,2,20.28,37.21
ORD-2023-013967,1,PROD-055,1,74.65,33.59
ORD-2023-013968,1,PROD-005,1,20.28,16.87
ORD-2023-013968,2,PROD-001,2,12.9,16.43
ORD-2023-013969,1,PROD-007,2,17.18,26.42
ORD-2023-013970,1,PROD-008,1,9.9,6.26
ORD-2023-013971,1,PROD-028,1,17.18,10.71
ORD-2023-013971,2,PROD-030,1,49.3,36.93
ORD-2023-013971,3,PROD-050,1,61.97,52.3
ORD-2023-013972,1,PROD-005,2,20.28,37.18
ORD-2023-013972,2,PROD-003,2,14.37,25.91
ORD-2023-013973,1,PROD-045,1,72.68,52.29
ORD-2023-013974,1,PROD-002,1,11.9,8.02
ORD-2023-013975,1,PROD-025,2,21.97,25.31
ORD-2023-013976,1,PROD-002,2,11.9,21.84
ORD-2023-013976,2,PROD-034,1,9.01,8.71
ORD-2023-013976,3,PROD-008,2,9.9,18.97
ORD-2023-013977,1,PROD-033,2,52.11,93.13
ORD-2023-013978,1,PROD-001,2,12.9,23.64
ORD-2023-013979,1,PROD-019,1,29.58,25.71
ORD-2023-013979,2,PROD-004,2,20.28,28.51
ORD-2023-013980,1,PROD-051,1,36.06,17.88
ORD-2023-013981,1,PROD-011,1,14.9,14.24
ORD-2023-013982,1,PROD-004,1,20.28,19.24
ORD-2023-013983,1,PROD-052,1,46.48,45.92
ORD-2023-013983,2,PROD-008,1,9.9,9.57
ORD-2023-013984,1,PROD-054,1,59.15,43.72
ORD-2023-013985,1,PROD-008,2,9.9,19.14
ORD-2023-013986,1,PROD-005,1,20.28,20.03
ORD-2023-013987,1,PROD-004,1,20.28,19.0
ORD-2023-013988,1,PROD-008,3,9.9,22.01
ORD-2023-013989,1,PROD-010,2,38.03,69.56
ORD-2023-013989,2,PROD-014,1,9.9,4.46
ORD-2023-013990,1,PROD-032,1,19.72,19.29
ORD-2023-013990,2,PROD-007,1,17.18,16.45
ORD-2023-013990,3,PROD-005,1,20.28,18.7
ORD-2023-013991,1,PROD-004,3,20.28,52.13
ORD-2023-013992,1,PROD-008,2,9.9,12.35
ORD-2023-013993,1,PROD-051,1,36.06,25.44
ORD-2023-013993,2,PROD-010,2,38.03,57.55
ORD-2023-013994,1,PROD-012,3,18.5,54.27
ORD-2023-013995,1,PROD-003,2,14.37,25.38
ORD-2023-013996,1,PROD-002,3,11.9,31.38
ORD-2023-013996,2,PROD-012,2,18.5,31.55
ORD-2023-013997,1,PROD-004,1,20.28,17.69
ORD-2023-013998,1,PROD-035,2,10.14,10.56
ORD-2023-013998,2,PROD-039,4,8.17,29.19
ORD-2023-013999,1,PROD-001,1,12.9,11.06
ORD-2023-013999,2,PROD-010,1,38.03,26.0
ORD-2023-014000,1,PROD-016,2,8.9,12.84
ORD-2023-014001,1,PROD-054,1,59.15,26.62
ORD-2023-014001,2,PROD-055,1,74.65,69.72
ORD-2023-014002,1,PROD-006,2,32.39,62.67
ORD-2023-014002,2,PROD-004,3,20.28,59.22
ORD-2023-014002,3,PROD-015,2,26.76,52.24
ORD-2023-014002,4,PROD-002,1,11.9,11.64
ORD-2023-014003,1,PROD-056,1,101.41,48.06
ORD-2023-014004,1,PROD-004,1,20.28,12.59
ORD-2023-014005,1,PROD-035,1,10.14,4.56
ORD-2023-014005,2,PROD-041,1,11.83,5.32
ORD-2023-014006,1,PROD-007,1,17.18,15.1
ORD-2023-014007,1,PROD-027,1,21.13,19.74
ORD-2023-014008,1,PROD-042,1,73.24,47.42
ORD-2023-014008,2,PROD-036,1,11.55,10.66
ORD-2023-014009,1,PROD-038,3,7.89,10.65
ORD-2023-014010,1,PROD-021,2,15.49,29.57
ORD-2023-014011,1,PROD-001,3,12.9,30.98
ORD-2023-014012,1,PROD-032,1,19.72,19.12
ORD-2023-014013,1,PROD-027,1,21.13,19.46
ORD-2023-014013,2,PROD-037,1,9.86,7.02
ORD-2023-014014,1,PROD-012,1,18.5,17.97
ORD-2023-014014,2,PROD-001,2,12.9,25.11
ORD-2023-014015,1,PROD-005,2,20.28,38.92
ORD-2023-014015,2,PROD-003,1,14.37,13.5
ORD-2023-014016,1,PROD-023,1,7.89,3.55
ORD-2023-014017,1,PROD-048,1,55.77,50.98
ORD-2023-014018,1,PROD-027,1,21.13,17.06
ORD-2023-014019,1,PROD-017,1,12.5,9.86
ORD-2023-014019,2,PROD-032,1,19.72,19.15
ORD-2023-014020,1,PROD-006,3,32.39,73.54
ORD-2023-014021,1,PROD-008,1,9.9,9.69
ORD-2023-014022,1,PROD-001,3,12.9,37.88
ORD-2023-014023,1,PROD-031,1,53.52,34.63
ORD-2023-014023,2,PROD-023,1,7.89,6.12
ORD-2023-014024,1,PROD-021,2,15.49,25.3
ORD-2023-014025,1,PROD-007,1,17.18,14.85
ORD-2023-014025,2,PROD-044,1,40.85,34.55
ORD-2023-014026,1,PROD-037,1,9.86,8.16
ORD-2023-014027,1,PROD-049,1,80.28,60.59
ORD-2023-014028,1,PROD-003,2,14.37,28.05
ORD-2023-014029,1,PROD-035,1,10.14,4.56
ORD-2023-014029,2,PROD-033,1,52.11,37.28
ORD-2023-014030,1,PROD-021,1,15.49,10.84
ORD-2023-014030,2,PROD-020,1,10.14,8.65
ORD-2023-014031,1,PROD-017,1,12.5,5.62
ORD-2023-014032,1,PROD-039,1,8.17,7.92
ORD-2023-014033,1,PROD-017,2,12.5,23.95
ORD-2023-014034,1,PROD-020,2,10.14,17.24
ORD-2023-014035,1,PROD-001,1,12.9,12.41
ORD-2023-014035,2,PROD-005,3,20.28,42.62
ORD-2023-014035,3,PROD-016,1,8.9,8.23
ORD-2023-014036,1,PROD-008,1,9.9,8.14
ORD-2023-014037,1,PROD-001,1,12.9,7.52
ORD-2023-014037,2,PROD-034,1,9.01,6.07
ORD-2023-014038,1,PROD-005,1,20.28,18.35
ORD-2023-014038,2,PROD-040,3,15.21,43.85
ORD-2023-014039,1,PROD-004,3,20.28,54.44
ORD-2023-014039,2,PROD-038,1,7.89,7.17
ORD-2023-014039,3,PROD-005,1,20.28,19.44
ORD-2023-014040,1,PROD-019,1,29.58,26.02
ORD-2023-014041,1,PROD-003,1,14.37,9.1
ORD-2023-014041,2,PROD-004,2,20.28,37.89
ORD-2023-014041,3,PROD-040,1,15.21,11.85
ORD-2023-014042,1,PROD-034,2,9.01,16.79
ORD-2023-014042,2,PROD-008,3,9.9,23.95
ORD-2023-014043,1,PROD-008,1,9.9,9.41
ORD-2023-014044,1,PROD-019,1,29.58,23.69
ORD-2023-014045,1,PROD-008,1,9.9,8.8
ORD-2023-014046,1,PROD-045,1,72.68,63.53
ORD-2023-014047,1,PROD-021,1,15.49,15.33
ORD-2023-014047,2,PROD-028,1,17.18,16.52
ORD-2023-014047,3,PROD-049,1,80.28,77.43
ORD-2023-014047,4,PROD-029,1,24.79,23.89
ORD-2023-014048,1,PROD-008,1,9.9,8.34
ORD-2023-014049,1,PROD-004,1,20.28,18.86
ORD-2023-014049,2,PROD-042,1,73.24,70.4
ORD-2023-014049,3,PROD-007,2,17.18,32.56
ORD-2023-014050,1,PROD-008,1,9.9,9.43
ORD-2023-014051,1,PROD-002,1,11.9,11.06
ORD-2023-014051,2,PROD-032,2,19.72,34.3
ORD-2023-014052,1,PROD-008,1,9.9,9.3
ORD-2023-014052,2,PROD-034,1,9.01,6.15
ORD-2023-014053,1,PROD-022,1,9.01,8.77
ORD-2023-014054,1,PROD-001,1,12.9,10.7
ORD-2023-014054,2,PROD-011,1,14.9,11.56
ORD-2023-014054,3,PROD-035,2,10.14,16.4
ORD-2023-014055,1,PROD-032,2,19.72,27.46
ORD-2023-014055,2,PROD-037,1,9.86,8.16
