OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2024-004566,1,PROD-053,1,53.52,38.72
ORD-2024-004567,1,PROD-028,1,17.18,16.27
ORD-2024-004567,2,PROD-034,1,9.01,8.56
ORD-2024-004567,3,PROD-014,1,9.9,9.79
ORD-2024-004568,1,PROD-030,1,49.3,35.26
ORD-2024-004569,1,PROD-058,1,39.44,38.13
ORD-2024-004570,1,PROD-027,1,21.13,18.75
ORD-2024-004571,1,PROD-054,1,59.15,29.3
ORD-2024-004571,2,PROD-035,1,10.14,9.26
ORD-2024-004572,1,PROD-037,1,9.86,8.15
ORD-2024-004572,2,PROD-020,1,10.14,6.45
ORD-2024-004573,1,PROD-014,1,9.9,7.43
ORD-2024-004573,2,PROD-045,1,72.68,68.62
ORD-2024-004574,1,PROD-045,1,72.68,62.77
ORD-2024-004574,2,PROD-002,2,11.9,23.65
ORD-2024-004575,1,PROD-014,2,9.9,12.8
ORD-2024-004576,1,PROD-041,1,11.83,7.34
ORD-2024-004577,1,PROD-007,1,17.18,17.03
ORD-2024-004577,2,PROD-002,2,11.9,23.52
ORD-2024-004577,3,PROD-004,1,20.28,18.41
ORD-2024-004578,1,PROD-006,1,32.39,31.52
ORD-2024-004578,2,PROD-001,1,12.9,11.69
ORD-2024-004579,1,PROD-005,2,20.28,40.0
ORD-2024-004579,2,PROD-032,2,19.72,37.42
ORD-2024-004579,3,PROD-004,3,20.28,57.84
ORD-2024-004580,1,PROD-050,1,61.97,44.83
ORD-2024-004580,2,PROD-041,3,11.83,16.66
ORD-2024-004581,1,PROD-002,1,11.9,7.66
ORD-2024-004582,1,PROD-013,1,11.9,7.16
ORD-2024-004582,2,PROD-059,1,52.11,23.45
ORD-2024-004583,1,PROD-011,1,14.9,0.0
ORD-2024-004584,1,PROD-020,2,10.14,11.66
ORD-2024-004585,1,PROD-005,1,20.28,19.42
ORD-2024-004586,1,PROD-002,1,11.9,9.68
ORD-2024-004586,2,PROD-037,1,9.86,7.38
ORD-2024-004586,3,PROD-034,2,9.01,11.99
ORD-2024-004587,1,PROD-001,1,12.9,8.35
ORD-2024-004588,1,PROD-054,1,59.15,26.62
ORD-2024-004589,1,PROD-008,2,9.9,13.04
ORD-2024-004590,1,PROD-021,1,15.49,14.6
ORD-2024-004591,1,PROD-006,3,32.39,85.41
ORD-2024-004592,1,PROD-031,1,53.52,43.8
ORD-2024-004593,1,PROD-006,1,32.39,32.08
ORD-2024-004594,1,PROD-054,1,59.15,32.39
ORD-2024-004594,2,PROD-022,1,9.01,4.05
ORD-2024-004595,1,PROD-022,1,9.01,5.05
ORD-2024-004596,1,PROD-020,2,10.14,17.72
ORD-2024-004596,2,PROD-002,1,11.9,11.4
ORD-2024-004596,3,PROD-034,1,9.01,8.67
ORD-2024-004597,1,PROD-007,2,17.18,21.92
ORD-2024-004598,1,PROD-031,1,53.52,24.08
ORD-2024-004599,1,PROD-050,1,61.97,61.09
ORD-2024-004599,2,PROD-001,2,12.9,19.11
ORD-2024-004600,1,PROD-022,1,9.01,7.52
ORD-2024-004600,2,PROD-035,1,10.14,8.03
ORD-2024-004601,1,PROD-004,2,20.28,38.59
ORD-2024-004602,1,PROD-019,2,29.58,39.35
ORD-2024-004603,1,PROD-001,1,12.9,12.35
ORD-2024-004604,1,PROD-004,1,20.28,20.04
ORD-2024-004604,2,PROD-001,1,12.9,12.58
ORD-2024-004605,1,PROD-004,1,20.28,18.67
ORD-2024-004605,2,PROD-035,2,10.14,18.32
ORD-2024-004605,3,PROD-052,1,46.48,33.2
ORD-2024-004605,4,PROD-005,2,20.28,32.07
ORD-2024-004605,5,PROD-039,1,8.17,3.97
ORD-2024-004606,1,PROD-028,1,17.18,13.88
ORD-2024-004607,1,PROD-001,1,12.9,12.33
ORD-2024-004608,1,PROD-024,1,8.73,5.73
ORD-2024-004609,1,PROD-002,1,11.9,11.62
ORD-2024-004610,1,PROD-036,2,11.55,19.08
ORD-2024-004610,2,PROD-035,2,10.14,10.16
ORD-2024-004611,1,PROD-039,2,8.17,14.43
ORD-2024-004611,2,PROD-003,1,14.37,11.27
ORD-2024-004612,1,PROD-020,1,10.14,9.26
ORD-2024-004612,2,PROD-005,1,20.28,18.7
ORD-2024-004612,3,PROD-026,1,14.65,10.78
ORD-2024-004613,1,PROD-021,2,15.49,17.86
ORD-2024-004614,1,PROD-001,2,12.9,22.11
ORD-2024-004614,2,PROD-006,1,32.39,29.94
ORD-2024-004614,3,PROD-038,1,7.89,7.02
ORD-2024-004615,1,PROD-027,1,21.13,16.85
ORD-2024-004616,1,PROD-028,1,17.18,16.42
ORD-2024-004617,1,PROD-025,1,21.97,21.02
ORD-2024-004617,2,PROD-041,1,11.83,11.36
ORD-2024-004618,1,PROD-059,1,52.11,49.83
ORD-2024-004619,1,PROD-031,2,53.52,67.26
ORD-2024-004619,2,PROD-005,2,20.28,38.78
ORD-2024-004620,1,PROD-016,2,8.9,16.33
