OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2025-009430,1,PROD-011,1,14.9,14.3
ORD-2025-009431,1,PROD-001,3,12.9,36.57
ORD-2025-009432,1,PROD-024,2,8.73,15.36
ORD-2025-009433,1,PROD-033,2,52.11,94.12
ORD-2025-009433,2,PROD-005,1,20.28,14.3
ORD-2025-009434,1,PROD-014,1,9.9,4.46
ORD-2025-009434,2,PROD-026,2,14.65,13.18
ORD-2025-009435,1,PROD-001,2,12.9,24.72
ORD-2025-009436,1,PROD-008,3,9.9,18.07
ORD-2025-009437,1,PROD-021,2,15.49,15.52
ORD-2025-009438,1,PROD-014,1,9.9,7.84
ORD-2025-009438,2,PROD-042,1,73.24,60.0
ORD-2025-009439,1,PROD-001,1,12.9,11.48
ORD-2025-009440,1,PROD-004,1,20.28,11.41
ORD-2025-009441,1,PROD-004,3,20.28,31.65
ORD-2025-009441,2,PROD-035,1,10.14,4.56
ORD-2025-009442,1,PROD-004,1,20.28,15.05
ORD-2025-009442,2,PROD-002,1,11.9,10.9
ORD-2025-009443,1,PROD-001,2,12.9,23.61
ORD-2025-009443,2,PROD-041,1,11.83,9.79
ORD-2025-009444,1,PROD-036,3,11.55,33.74
ORD-2025-009445,1,PROD-039,3,8.17,11.45
ORD-2025-009446,1,PROD-006,1,32.39,23.31
ORD-2025-009446,2,PROD-035,1,10.14,8.26
ORD-2025-009447,1,PROD-007,3,17.18,42.45
ORD-2025-009448,1,PROD-023,2,7.89,7.1
ORD-2025-009449,1,PROD-010,1,38.03,26.86
ORD-2025-009449,2,PROD-013,1,11.9,5.71
ORD-2025-009450,1,PROD-007,1,17.18,15.88
ORD-2025-009451,1,PROD-027,2,21.13,21.38
ORD-2025-009452,1,PROD-013,1,11.9,10.54
ORD-2025-009452,2,PROD-052,1,46.48,45.46
ORD-2025-009453,1,PROD-003,2,14.37,25.93
ORD-2025-009454,1,PROD-032,1,19.72,17.48
ORD-2025-009454,2,PROD-031,1,53.52,37.44
ORD-2025-009455,1,PROD-055,1,74.65,52.81
ORD-2025-009456,1,PROD-049,2,80.28,155.57
ORD-2025-009457,1,PROD-001,1,12.9,11.82
ORD-2025-009457,2,PROD-004,2,20.28,33.54
ORD-2025-009458,1,PROD-037,4,9.86,37.66
ORD-2025-009459,1,PROD-016,2,8.9,16.94
ORD-2025-009459,2,PROD-026,1,14.65,10.18
ORD-2025-009460,1,PROD-002,2,11.9,17.14
ORD-2025-009461,1,PROD-004,1,20.28,17.37
ORD-2025-009462,1,PROD-036,3,11.55,15.59
ORD-2025-009463,1,PROD-052,1,46.48,46.08
ORD-2025-009463,2,PROD-035,2,10.14,19.99
ORD-2025-009464,1,PROD-020,1,10.14,9.15
ORD-2025-009465,1,PROD-014,1,9.9,6.3
ORD-2025-009466,1,PROD-002,1,11.9,7.22
ORD-2025-009467,1,PROD-034,1,9.01,8.55
ORD-2025-009468,1,PROD-020,2,10.14,16.11
ORD-2025-009468,2,PROD-002,1,11.9,9.33
ORD-2025-009469,1,PROD-017,3,12.5,23.84
ORD-2025-009469,2,PROD-032,2,19.72,17.75
ORD-2025-009470,1,PROD-004,1,20.28,16.76
ORD-2025-009471,1,PROD-035,1,10.14,9.12
ORD-2025-009471,2,PROD-011,2,14.9,28.53
ORD-2025-009471,3,PROD-036,1,11.55,10.53
ORD-2025-009471,4,PROD-038,1,7.89,7.23
ORD-2025-009472,1,PROD-014,1,9.9,8.54
ORD-2025-009473,1,PROD-019,2,29.58,31.39
ORD-2025-009474,1,PROD-033,1,52.11,32.78
ORD-2025-009475,1,PROD-022,2,9.01,16.95
ORD-2025-009475,2,PROD-040,4,15.21,52.98
ORD-2025-009475,3,PROD-006,2,32.39,35.39
ORD-2025-009476,1,PROD-032,2,19.72,33.7
ORD-2025-009476,2,PROD-033,1,52.11,40.92
ORD-2025-009477,1,PROD-037,3,9.86,21.4
ORD-2025-009477,2,PROD-001,2,12.9,20.33
ORD-2025-009478,1,PROD-059,1,52.11,35.21
ORD-2025-009479,1,PROD-025,2,21.97,24.73
ORD-2025-009480,1,PROD-027,1,21.13,14.8
ORD-2025-009481,1,PROD-028,1,17.18,15.33
ORD-2025-009482,1,PROD-006,2,32.39,54.8
ORD-2025-009483,1,PROD-005,1,20.28,19.92
ORD-2025-009483,2,PROD-003,3,14.37,42.7
ORD-2025-009483,3,PROD-041,1,11.83,10.99
ORD-2025-009484,1,PROD-023,1,7.89,5.22
ORD-2025-009485,1,PROD-039,1,8.17,6.07
ORD-2025-009486,1,PROD-029,2,24.79,24.95
ORD-2025-009487,1,PROD-023,2,7.89,15.44
ORD-2025-009487,2,PROD-005,2,20.28,38.05
ORD-2025-009488,1,PROD-002,1,11.9,10.05
ORD-2025-009488,2,PROD-007,1,17.18,15.52
ORD-2025-009488,3,PROD-036,3,11.55,34.43
ORD-2025-009489,1,PROD-035,1,10.14,4.56
ORD-2025-009490,1,PROD-001,1,12.9,12.7
ORD-2025-009491,1,PROD-005,3,20.28,37.25
ORD-2025-009492,1,PROD-022,1,9.01,8.43
ORD-2025-009492,2,PROD-050,1,61.97,59.7
ORD-2025-009492,3,PROD-027,1,21.13,20.0
ORD-2025-009493,1,PROD-006,2,32.39,39.83
ORD-2025-009494,1,PROD-004,1,20.28,16.22
ORD-2025-009495,1,PROD-002,1,11.9,7.35
ORD-2025-009496,1,PROD-005,1,20.28,13.46
ORD-2025-009496,2,PROD-041,1,11.83,5.32
ORD-2025-009497,1,PROD-005,1,20.28,14.01
ORD-2025-009498,1,PROD-013,1,11.9,5.35
ORD-2025-009499,1,PROD-003,1,14.37,13.57
ORD-2025-009500,1,PROD-036,1,11.55,9.92
ORD-2025-009500,2,PROD-006,2,32.39,61.09
ORD-2025-009501,1,PROD-023,1,7.89,7.72
ORD-2025-009501,2,PROD-032,2,19.72,37.2
ORD-2025-009502,1,PROD-002,2,11.9,10.71
ORD-2025-009502,2,PROD-041,1,11.83,5.32
