OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2025-018104,1,PROD-007,2,17.18,29.66
ORD-2025-018104,2,PROD-002,1,11.9,9.69
ORD-2025-018104,3,PROD-016,2,8.9,15.6
ORD-2025-018104,4,PROD-029,1,24.79,21.11
ORD-2025-018105,1,PROD-010,2,38.03,70.1
ORD-2025-018105,2,PROD-036,2,11.55,19.27
ORD-2025-018106,1,PROD-001,2,12.9,14.71
ORD-2025-018106,2,PROD-036,1,11.55,7.42
ORD-2025-018107,1,PROD-005,1,20.28,19.23
ORD-2025-018108,1,PROD-006,1,32.39,23.32
ORD-2025-018109,1,PROD-011,1,14.9,13.5
ORD-2025-018110,1,PROD-039,2,8.17,14.58
ORD-2025-018111,1,PROD-027,1,21.13,17.71
ORD-2025-018111,2,PROD-044,1,40.85,33.96
ORD-2025-018112,1,PROD-005,1,20.28,12.06
ORD-2025-018113,1,PROD-007,2,17.18,32.67
ORD-2025-018113,2,PROD-003,1,14.37,12.97
ORD-2025-018114,1,PROD-003,1,14.37,10.14
ORD-2025-018114,2,PROD-001,2,12.9,23.98
ORD-2025-018114,3,PROD-006,2,32.39,57.95
ORD-2025-018115,1,PROD-001,1,12.9,8.65
ORD-2025-018116,1,PROD-035,1,10.14,9.24
ORD-2025-018116,2,PROD-022,2,9.01,17.93
ORD-2025-018117,1,PROD-026,1,14.65,11.92
ORD-2025-018117,2,PROD-020,1,10.14,9.71
ORD-2025-018118,1,PROD-027,1,21.13,9.51
ORD-2025-018118,2,PROD-023,2,7.89,8.23
ORD-2025-018119,1,PROD-010,2,38.03,50.91
ORD-2025-018120,1,PROD-021,1,15.49,11.83
ORD-2025-018121,1,PROD-044,2,40.85,36.77
ORD-2025-018122,1,PROD-022,1,9.01,8.42
ORD-2025-018122,2,PROD-058,1,39.44,34.03
ORD-2025-018122,3,PROD-037,1,9.86,8.88
ORD-2025-018123,1,PROD-015,1,26.76,25.23
ORD-2025-018124,1,PROD-020,1,10.14,8.65
ORD-2025-018125,1,PROD-020,1,10.14,9.32
ORD-2025-018125,2,PROD-004,2,20.28,38.39
ORD-2025-018125,3,PROD-002,1,11.9,10.84
ORD-2025-018126,1,PROD-038,3,7.89,22.56
ORD-2025-018127,1,PROD-002,2,11.9,19.55
ORD-2025-018128,1,PROD-040,2,15.21,17.28
ORD-2025-018129,1,PROD-011,3,14.9,20.11
ORD-2025-018129,2,PROD-041,1,11.83,7.48
ORD-2025-018130,1,PROD-011,1,14.9,14.58
ORD-2025-018131,1,PROD-023,1,7.89,5.28
ORD-2025-018132,1,PROD-019,2,29.58,34.46
ORD-2025-018133,1,PROD-003,1,14.37,6.47
ORD-2025-018134,1,PROD-021,1,15.49,9.67
ORD-2025-018135,1,PROD-003,1,14.37,13.71
ORD-2025-018135,2,PROD-042,1,73.24,50.48
ORD-2025-018135,3,PROD-035,1,10.14,7.36
ORD-2025-018136,1,PROD-038,2,7.89,14.71
ORD-2025-018137,1,PROD-023,1,7.89,6.9
ORD-2025-018138,1,PROD-001,1,12.9,11.52
ORD-2025-018139,1,PROD-011,1,14.9,12.18
ORD-2025-018139,2,PROD-041,1,11.83,7.67
ORD-2025-018140,1,PROD-025,1,21.97,14.26
ORD-2025-018141,1,PROD-036,1,11.55,5.91
ORD-2025-018142,1,PROD-003,2,14.37,28.03
ORD-2025-018143,1,PROD-022,1,9.01,5.77
ORD-2025-018143,2,PROD-044,1,40.85,35.99
ORD-2025-018144,1,PROD-023,1,7.89,6.96
ORD-2025-018144,2,PROD-041,2,11.83,14.4
ORD-2025-018145,1,PROD-044,2,40.85,74.54
ORD-2025-018146,1,PROD-021,1,15.49,14.13
ORD-2025-018147,1,PROD-020,1,10.14,9.33
ORD-2025-018148,1,PROD-001,2,12.9,22.99
ORD-2025-018149,1,PROD-004,1,20.28,17.41
ORD-2025-018150,1,PROD-027,1,21.13,10.33
ORD-2025-018151,1,PROD-010,3,38.03,109.97
ORD-2025-018152,1,PROD-004,2,20.28,37.35
ORD-2025-018153,1,PROD-037,3,9.86,22.13
ORD-2025-018154,1,PROD-020,2,10.14,17.48
ORD-2025-018155,1,PROD-001,1,12.9,12.42
ORD-2025-018155,2,PROD-035,4,10.14,37.91
ORD-2025-018155,3,PROD-002,2,11.9,23.08
ORD-2025-018156,1,PROD-002,1,11.9,10.54
ORD-2025-018156,2,PROD-034,3,9.01,23.25
ORD-2025-018157,1,PROD-013,1,11.9,11.76
ORD-2025-018158,1,PROD-056,1,101.41,55.49
ORD-2025-018159,1,PROD-003,2,14.37,26.36
ORD-2025-018160,1,PROD-008,1,9.9,9.35
ORD-2025-018161,1,PROD-026,1,14.65,9.59
ORD-2025-018162,1,PROD-005,2,20.28,39.52
ORD-2025-018163,1,PROD-022,1,9.01,8.66
ORD-2025-018163,2,PROD-039,1,8.17,7.53
ORD-2025-018163,3,PROD-028,2,17.18,33.59
ORD-2025-018164,1,PROD-011,3,14.9,41.68
ORD-2025-018165,1,PROD-050,1,61.97,57.55
ORD-2025-018166,1,PROD-041,1,11.83,8.97
ORD-2025-018167,1,PROD-019,2,29.58,55.46
ORD-2025-018167,2,PROD-035,2,10.14,19.33
ORD-2025-018167,3,PROD-001,2,12.9,24.02
ORD-2025-018168,1,PROD-010,1,38.03,35.58
ORD-2025-018169,1,PROD-001,2,12.9,24.75
ORD-2025-018169,2,PROD-004,1,20.28,16.42
ORD-2025-018169,3,PROD-014,1,9.9,8.3
ORD-2025-018170,1,PROD-054,1,59.15,57.11
ORD-2025-018171,1,PROD-040,1,15.21,9.66
ORD-2025-018172,1,PROD-032,1,19.72,15.69
ORD-2025-018173,1,PROD-010,1,38.03,33.51
ORD-2025-018174,1,PROD-028,1,17.18,16.31
ORD-2025-018174,2,PROD-006,2,32.39,62.43
