OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2025-043817,1,PROD-055,1,74.65,56.47
ORD-2025-043818,1,PROD-005,2,20.28,39.02
ORD-2025-043819,1,PROD-058,1,39.44,33.8
ORD-2025-043820,1,PROD-034,1,9.01,8.73
ORD-2025-043821,1,PROD-010,2,38.03,69.74
ORD-2025-043821,2,PROD-034,1,9.01,7.99
ORD-2025-043821,3,PROD-004,1,20.28,19.38
ORD-2025-043822,1,PROD-002,1,11.9,11.08
ORD-2025-043823,1,PROD-035,2,10.14,20.04
ORD-2025-043823,2,PROD-004,2,20.28,35.31
ORD-2025-043824,1,PROD-002,1,11.9,7.11
ORD-2025-043824,2,PROD-028,1,17.18,13.55
ORD-2025-043825,1,PROD-017,1,12.5,9.39
ORD-2025-043825,2,PROD-019,1,29.58,19.13
ORD-2025-043826,1,PROD-001,1,12.9,10.41
ORD-2025-043827,1,PROD-010,2,38.03,74.91
ORD-2025-043828,1,PROD-004,2,20.28,38.65
ORD-2025-043829,1,PROD-010,2,38.03,74.94
ORD-2025-043829,2,PROD-033,4,52.11,203.06
ORD-2025-043830,1,PROD-025,1,21.97,18.6
ORD-2025-043831,1,PROD-006,1,32.39,31.34
ORD-2025-043831,2,PROD-040,3,15.21,34.48
ORD-2025-043831,3,PROD-001,2,12.9,11.61
ORD-2025-043832,1,PROD-003,2,14.37,25.92
ORD-2025-043832,2,PROD-034,2,9.01,17.44
ORD-2025-043833,1,PROD-006,1,32.39,31.07
ORD-2025-043834,1,PROD-010,2,38.03,70.83
ORD-2025-043835,1,PROD-001,2,12.9,24.22
ORD-2025-043836,1,PROD-054,1,59.15,54.08
ORD-2025-043837,1,PROD-041,1,11.83,9.67
ORD-2025-043837,2,PROD-019,1,29.58,27.77
ORD-2025-043837,3,PROD-003,1,14.37,10.08
ORD-2025-043838,1,PROD-019,1,29.58,22.56
ORD-2025-043838,2,PROD-004,1,20.28,0.0
ORD-2025-043839,1,PROD-002,2,11.9,18.29
ORD-2025-043840,1,PROD-018,1,50.7,24.53
ORD-2025-043840,2,PROD-037,3,9.86,19.14
ORD-2025-043841,1,PROD-003,1,14.37,14.13
ORD-2025-043842,1,PROD-001,2,12.9,17.99
ORD-2025-043843,1,PROD-004,1,20.28,14.58
ORD-2025-043843,2,PROD-005,1,20.28,9.13
ORD-2025-043844,1,PROD-036,2,11.55,10.39
ORD-2025-043845,1,PROD-030,2,49.3,67.72
ORD-2025-043846,1,PROD-005,1,20.28,16.11
ORD-2025-043847,1,PROD-050,1,61.97,47.34
ORD-2025-043847,2,PROD-015,3,26.76,49.66
ORD-2025-043848,1,PROD-001,1,12.9,12.43
ORD-2025-043849,1,PROD-054,1,59.15,48.31
ORD-2025-043850,1,PROD-015,2,26.76,35.48
ORD-2025-043850,2,PROD-020,2,10.14,20.15
ORD-2025-043851,1,PROD-040,1,15.21,12.36
ORD-2025-043852,1,PROD-058,1,39.44,21.7
ORD-2025-043853,1,PROD-026,2,14.65,28.57
ORD-2025-043853,2,PROD-022,1,9.01,8.05
ORD-2025-043854,1,PROD-044,1,40.85,18.38
ORD-2025-043855,1,PROD-020,1,10.14,8.37
ORD-2025-043855,2,PROD-021,2,15.49,27.8
ORD-2025-043856,1,PROD-030,1,49.3,47.0
ORD-2025-043856,2,PROD-017,1,12.5,12.12
ORD-2025-043856,3,PROD-036,1,11.55,9.05
ORD-2025-043857,1,PROD-021,1,15.49,6.97
ORD-2025-043858,1,PROD-010,1,38.03,36.05
ORD-2025-043858,2,PROD-039,1,8.17,7.84
ORD-2025-043858,3,PROD-035,1,10.14,9.03
ORD-2025-043859,1,PROD-013,2,11.9,20.47
ORD-2025-043859,2,PROD-012,2,18.5,31.11
ORD-2025-043859,3,PROD-011,1,14.9,11.43
ORD-2025-043860,1,PROD-007,1,17.18,12.73
ORD-2025-043861,1,PROD-044,1,40.85,32.41
ORD-2025-043862,1,PROD-007,2,17.18,33.21
ORD-2025-043863,1,PROD-024,1,8.73,8.19
ORD-2025-043863,2,PROD-009,1,61.97,56.88
ORD-2025-043863,3,PROD-020,1,10.14,8.86
ORD-2025-043864,1,PROD-006,2,32.39,29.15
ORD-2025-043865,1,PROD-004,1,20.28,9.13
ORD-2025-043865,2,PROD-036,3,11.55,28.71
ORD-2025-043866,1,PROD-055,1,74.65,68.76
ORD-2025-043867,1,PROD-054,1,59.15,48.84
ORD-2025-043868,1,PROD-058,1,39.44,34.41
ORD-2025-043869,1,PROD-019,2,29.58,51.63
ORD-2025-043869,2,PROD-022,1,9.01,8.12
ORD-2025-043869,3,PROD-010,1,38.03,35.78
ORD-2025-043870,1,PROD-022,1,9.01,8.74
ORD-2025-043871,1,PROD-020,1,10.14,9.46
ORD-2025-043871,2,PROD-041,2,11.83,20.42
ORD-2025-043872,1,PROD-019,1,29.58,25.8
ORD-2025-043873,1,PROD-043,4,107.04,395.11
ORD-2025-043873,2,PROD-032,1,19.72,
ORD-2025-043874,1,PROD-035,1,10.14,9.29
ORD-2025-043874,2,PROD-007,3,17.18,43.84
ORD-2025-043875,1,PROD-028,1,17.18,16.2
ORD-2025-043876,1,PROD-036,3,11.55,28.8
ORD-2025-043877,1,PROD-003,1,14.37,13.71
ORD-2025-043878,1,PROD-016,1,8.9,5.89
ORD-2025-043878,2,PROD-029,2,24.79,40.71
ORD-2025-043879,1,PROD-018,1,50.7,40.32
ORD-2025-043880,1,PROD-004,2,20.28,40.11
ORD-2025-043880,2,PROD-002,1,11.9,11.43
ORD-2025-043880,3,PROD-020,1,10.14,9.91
ORD-2025-043881,1,PROD-023,1,7.89,4.58
ORD-2025-043882,1,PROD-028,1,17.18,11.39
ORD-2025-043883,1,PROD-040,1,15.21,11.49
ORD-2025-043883,2,PROD-016,1,8.9,6.28
ORD-2025-043884,1,PROD-006,1,32.39,29.04
ORD-2025-043885,1,PROD-037,4,9.86,17.75
ORD-2025-043885,2,PROD-024,1,8.73,8.38
ORD-2025-043886,1,PROD-007,1,17.18,15.97
ORD-2025-043887,1,PROD-054,1,59.15,26.62
ORD-2025-043888,1,PROD-004,1,20.28,14.44
