OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2024-000001,1,PROD-001,1,12.9,11.12
ORD-2024-000002,1,PROD-025,2,21.97,36.22
ORD-2024-000003,1,PROD-010,2,38.03,74.38
ORD-2024-000004,1,PROD-059,1,52.11,41.31
ORD-2024-000005,1,PROD-008,1,9.9,9.18
ORD-2024-000006,1,PROD-021,1,15.49,6.97
ORD-2024-000006,2,PROD-054,1,59.15,43.54
ORD-2024-000007,1,PROD-027,1,21.13,9.51
ORD-2024-000008,1,PROD-002,1,11.9,7.66
ORD-2024-000008,2,PROD-012,1,18.5,10.69
ORD-2024-000009,1,PROD-001,1,12.9,12.77
ORD-2024-000010,1,PROD-007,2,17.18,33.77
ORD-2024-000011,1,PROD-006,1,32.39,30.54
ORD-2024-000012,1,PROD-027,2,21.13,23.15
ORD-2024-000012,2,PROD-024,1,8.73,7.36
ORD-2024-000013,1,PROD-002,1,11.9,11.57
ORD-2024-000013,2,PROD-017,2,12.5,24.5
ORD-2024-000013,3,PROD-003,3,14.37,41.94
ORD-2024-000014,1,PROD-003,1,14.37,14.06
ORD-2024-000015,1,PROD-021,1,15.49,8.09
ORD-2024-000016,1,PROD-004,2,20.28,39.97
ORD-2024-000017,1,PROD-007,1,17.18,16.97
ORD-2024-000017,2,PROD-002,1,11.9,11.71
ORD-2024-000018,1,PROD-001,2,12.9,25.09
ORD-2024-000018,2,PROD-054,1,59.15,57.42
ORD-2024-000019,1,PROD-001,1,12.9,10.98
ORD-2024-000020,1,PROD-036,1,11.55,8.81
ORD-2024-000021,1,PROD-002,2,11.9,22.78
ORD-2024-000022,1,PROD-040,3,15.21,33.96
ORD-2024-000022,2,PROD-052,1,46.48,40.5
ORD-2024-000023,1,PROD-029,2,24.79,49.35
ORD-2024-000024,1,PROD-005,1,20.28,19.41
ORD-2024-000025,1,PROD-019,2,29.58,47.75
ORD-2024-000026,1,PROD-030,2,49.3,79.75
ORD-2024-000027,1,PROD-002,2,11.9,20.52
ORD-2024-000028,1,PROD-002,1,11.9,10.86
ORD-2024-000029,1,PROD-052,1,46.48,41.48
ORD-2024-000030,1,PROD-003,1,14.37,11.07
ORD-2024-000031,1,PROD-005,1,20.28,9.13
ORD-2024-000032,1,PROD-041,1,11.83,10.18
ORD-2024-000033,1,PROD-002,1,11.9,11.6
ORD-2024-000033,2,PROD-024,1,8.73,-8.29
ORD-2024-000034,1,PROD-040,2,15.21,27.63
ORD-2024-000035,1,PROD-019,1,29.58,15.74
ORD-2024-000036,1,PROD-041,2,11.83,19.69
ORD-2024-000037,1,PROD-024,1,8.73,7.93
ORD-2024-000037,2,PROD-016,2,8.9,15.19
ORD-2024-000037,3,PROD-004,1,20.28,18.93
ORD-2024-000038,1,PROD-038,3,7.89,15.72
ORD-2024-000039,1,PROD-037,2,9.86,18.55
ORD-2024-000040,1,PROD-050,1,61.97,53.52
ORD-2024-000040,2,PROD-026,2,14.65,23.54
ORD-2024-000040,3,PROD-044,1,40.85,28.91
ORD-2024-000041,1,PROD-032,1,19.72,15.48
ORD-2024-000042,1,PROD-004,3,20.28,53.33
ORD-2024-000042,2,PROD-020,2,10.14,19.25
ORD-2024-000043,1,PROD-030,2,49.3,44.37
ORD-2024-000044,1,PROD-005,1,20.28,12.09
ORD-2024-000045,1,PROD-005,1,20.28,19.09
ORD-2024-000046,1,PROD-004,2,20.28,31.45
ORD-2024-000047,1,PROD-026,1,14.65,9.6
ORD-2024-000048,1,PROD-044,1,40.85,31.81
ORD-2024-000048,2,PROD-030,2,49.3,74.85
ORD-2024-000049,1,PROD-027,1,21.13,17.42
ORD-2024-000049,2,PROD-019,1,29.58,24.95
ORD-2024-000049,3,PROD-051,1,36.06,30.19
ORD-2024-000049,4,PROD-020,1,10.14,8.5
ORD-2024-000050,1,PROD-026,2,14.65,24.29
ORD-2024-000051,1,PROD-005,1,20.28,11.55
ORD-2024-000052,1,PROD-044,1,40.85,23.69
ORD-2024-000053,1,PROD-034,3,9.01,15.49
ORD-2024-000054,1,PROD-008,1,9.9,9.61
ORD-2024-000055,1,PROD-053,1,53.52,27.18
ORD-2024-000056,1,PROD-024,1,8.73,7.02
ORD-2024-000057,1,PROD-004,3,20.28,52.9
ORD-2024-000057,2,PROD-005,2,20.28,28.13
ORD-2024-000058,1,PROD-034,1,9.01,8.27
ORD-2024-000058,2,PROD-003,2,14.37,27.0
ORD-2024-000058,3,PROD-040,1,15.21,14.99
ORD-2024-000059,1,PROD-013,1,11.9,10.34
ORD-2024-000060,1,PROD-034,1,9.01,7.65
ORD-2024-000061,1,PROD-017,1,12.5,9.25
ORD-2024-000062,1,PROD-006,1,32.39,22.63
ORD-2024-000063,1,PROD-024,1,8.73,8.35
ORD-2024-000064,1,PROD-019,1,29.58,22.92
ORD-2024-000065,1,PROD-001,1,12.9,10.86
ORD-2024-000066,1,PROD-008,1,9.9,7.62
ORD-2024-000066,2,PROD-034,2,9.01,16.02
ORD-2024-000066,3,PROD-041,2,11.83,22.43
ORD-2024-000067,1,PROD-002,3,11.9,34.83
ORD-2024-000067,2,PROD-023,2,7.89,15.42
ORD-2024-000067,3,PROD-020,1,10.14,10.03
ORD-2024-000068,1,PROD-005,1,20.28,18.59
ORD-2024-000069,1,PROD-028,1,17.18,14.96
ORD-2024-000069,2,PROD-011,1,14.9,13.31
ORD-2024-000070,1,PROD-004,2,20.28,
ORD-2024-000071,1,PROD-039,3,8.17,18.33
ORD-2024-000072,1,PROD-004,1,20.28,9.13
ORD-2024-000073,1,PROD-013,3,11.9,27.97
ORD-2024-000073,2,PROD-041,1,11.83,11.46
ORD-2024-000073,3,PROD-044,1,40.85,34.29
ORD-2024-000074,1,PROD-003,3,14.37,42.4
ORD-2024-000074,2,PROD-034,1,9.01,8.32
ORD-2024-000075,1,PROD-005,2,20.28,39.11
ORD-2024-000076,1,PROD-005,2,20.28,34.13
ORD-2024-000077,1,PROD-010,1,38.03,36.63
ORD-2024-000078,1,PROD-049,1,80.28,74.16
ORD-2024-000079,1,PROD-041,1,11.83,9.3
ORD-2024-000080,1,PROD-045,1,72.68,61.38
ORD-2024-000081,1,PROD-004,2,20.28,35.48
ORD-2024-000081,2,PROD-042,1,73.24,63.84
ORD-2024-000082,1,PROD-011,1,14.9,13.32
ORD-2024-000083,1,PROD-020,2,10.14,9.13
ORD-2024-000084,1,PROD-015,1,26.76,24.94
ORD-2024-000085,1,PROD-007,1,17.18,14.57
ORD-2024-000086,1,PROD-050,1,61.97,40.11
ORD-2024-000086,2,PROD-023,2,7.89,11.58
ORD-2024-000087,1,PROD-028,1,17.18,15.59
ORD-2024-000087,2,PROD-041,2,11.83,23.16
ORD-2024-000087,3,PROD-002,2,11.9,-20.67
ORD-2024-000088,1,PROD-007,1,17.18,16.62
ORD-2024-000089,1,PROD-012,2,18.5,33.77
ORD-2024-000090,1,PROD-055,1,74.65,73.43
ORD-2024-000090,2,PROD-028,2,17.18,31.06
ORD-2024-000090,3,PROD-035,3,10.14,26.04
ORD-2024-000091,1,PROD-002,2,11.9,18.3
ORD-2024-000091,2,PROD-034,2,9.01,14.94
ORD-2024-000091,3,PROD-004,1,20.28,16.6
ORD-2024-000092,1,PROD-002,1,11.9,11.81
ORD-2024-000093,1,PROD-017,1,12.5,5.62
ORD-2024-000094,1,PROD-026,1,14.65,13.89
ORD-2024-000095,1,PROD-002,3,11.9,32.29
ORD-2024-000095,2,PROD-007,3,17.18,49.3
ORD-2024-000095,3,PROD-001,1,12.9,10.54
ORD-2024-000096,1,PROD-041,2,11.83,16.85
ORD-2024-000096,2,PROD-024,2,8.73,15.09
ORD-2024-000097,1,PROD-060,1,42.25,23.75
ORD-2024-000098,1,PROD-007,2,17.18,29.71
ORD-2024-000099,1,PROD-001,1,12.9,11.87
ORD-2024-000100,1,PROD-058,1,39.44,37.2
ORD-2024-000101,1,PROD-007,2,17.18,28.36
ORD-2024-000101,2,PROD-004,1,20.28,18.52
