OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2023-013905,CUST-02466,2023-06-10,0.3855,2
ORD-2023-013906,CUST-02467,2023-06-21,0.2095,2
ORD-2023-013907,CUST-02468,2023-06-09,0.1541,2
ORD-2023-013908,CUST-02469,2023-06-11,0.0245,2
ORD-2023-013909,CUST-02470,2023-06-15,0.0925,1
ORD-2023-013910,CUST-02471,2023-06-10,0.0714,1
ORD-2023-013911,CUST-02472,2023-06-04,0.0422,3
ORD-2023-013912,CUST-02473,2023-06-26,0.2714,2
ORD-2023-013913,CUST-02474,2023-06-28,0.0317,1
ORD-2023-013914,CUST-02475,2023-06-01,0.0441,1
ORD-2023-013915,CUST-02476,2023-06-26,0.2336,1
ORD-2023-013916,CUST-02477,2023-06-22,0.0293,3
ORD-2023-013917,CUST-02478,2023-06-30,0.0077,3
ORD-2023-013918,CUST-02479,2023-06-08,0.1324,1
ORD-2023-013919,CUST-02480,2023-06-29,0.55,1
ORD-2023-013920,CUST-02481,2023-06-27,0.3936,2
ORD-2023-013921,CUST-02482,2023-06-25,0.4255,2
ORD-2023-013922,CUST-02483,2023-06-24,0.4968,2
ORD-2023-013923,CUST-02484,2023-06-28,0.0327,1
ORD-2023-013924,CUST-02485,2023-06-22,0.0617,1
ORD-2023-013925,CUST-02486,2023-06-19,0.3701,1
ORD-2023-013926,CUST-02487,2023-06-25,0.0382,1
ORD-2023-013927,CUST-02488,2023-06-29,0.0264,1
ORD-2023-013928,CUST-02489,2023-06-18,0.0737,4
ORD-2023-013929,CUST-02490,2023-06-28,0.1304,1
ORD-2023-013930,CUST-02491,2023-06-13,0.3855,1
ORD-2023-013931,CUST-02492,2023-06-18,0.1666,1
ORD-2023-013932,CUST-02493,2023-06-27,0.0578,1
ORD-2023-013933,CUST-02494,2023-06-13,0.2977,2
ORD-2023-013934,CUST-02495,2023-06-12,0.1937,1
ORD-2023-013935,CUST-02496,2023-06-28,0.1811,1
ORD-2023-013936,CUST-02497,2023-06-28,0.0286,1
ORD-2023-013937,CUST-02498,2023-06-12,0.2383,1
ORD-2023-013938,CUST-02499,2023-06-15,0.1121,3
ORD-2023-013939,CUST-02500,2023-06-29,0.55,1
ORD-2023-013940,CUST-02501,2023-06-30,0.1885,3
ORD-2023-013941,CUST-02502,2023-06-24,0.55,1
ORD-2023-013942,CUST-02503,2023-06-29,0.1241,1
ORD-2023-013943,CUST-02504,2023-06-20,0.0868,3
ORD-2023-013944,CUST-02505,2023-06-16,0.0836,2
ORD-2023-013945,CUST-02506,2023-06-26,0.4984,2
ORD-2023-013946,CUST-02507,2023-06-30,0.1128,1
ORD-2023-013947,CUST-02508,2023-06-12,0.0448,1
ORD-2023-013948,CUST-02509,2023-06-26,0.0038,1
ORD-2023-013949,CUST-02510,2023-06-20,0.1173,2
ORD-2023-013950,CUST-02511,2023-06-28,0.494,2
ORD-2023-013951,CUST-02512,2023-06-22,0.178,2
ORD-2023-013952,CUST-02513,2023-06-26,0.0273,1
ORD-2023-013953,CUST-02514,2023-06-10,0.285,2
ORD-2023-013954,CUST-02515,2023-06-20,0.1414,1
ORD-2023-013955,CUST-02516,2023-06-26,0.1025,2
ORD-2023-013956,CUST-02517,2023-06-11,0.0356,1
ORD-2023-013957,CUST-02518,2023-06-29,0.3517,2
ORD-2023-013958,CUST-02519,2023-06-19,0.2124,2
