OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2025-000001,CUST-10321,2025-01-29,0.1723,3
ORD-2025-000002,CUST-10322,2025-01-28,0.2375,1
ORD-2025-000003,CUST-10323,2025-01-25,0.55,1
ORD-2025-000004,CUST-10324,2025-01-14,0.1446,2
ORD-2025-000005,CUST-10325,2025-01-28,0.3175,1
ORD-2025-000006,CUST-10326,2025-01-31,0.3719,2
ORD-2025-000007,CUST-10327,2025-01-25,0.2074,2
ORD-2025-000008,CUST-10328,2025-01-24,0.3718,3
ORD-2025-000009,CUST-10329,2025-01-03,0.0995,1
ORD-2025-000010,CUST-10330,2025-01-29,0.013,1
ORD-2025-000011,CUST-10331,2025-01-22,0.186,1
ORD-2025-000012,CUST-10332,2025-01-25,0.1104,3
ORD-2025-000013,CUST-10333,2025-01-21,0.1792,3
ORD-2025-000014,CUST-10334,2025-01-23,0.2493,1
ORD-2025-000015,CUST-10335,2025-01-26,0.0228,1
ORD-2025-000016,CUST-10336,2025-01-23,0.4047,2
ORD-2025-000017,CUST-10337,2025-01-30,0.55,1
ORD-2025-000018,CUST-10338,2025-01-24,0.0377,3
ORD-2025-000019,CUST-10339,2025-01-31,0.0715,1
ORD-2025-000020,CUST-10340,2025-01-09,0.0823,2
ORD-2025-000021,CUST-10341,2025-01-26,0.0916,1
ORD-2025-000022,CUST-10342,2025-01-12,0.55,2
ORD-2025-000023,CUST-10343,2025-01-25,0.494,1
ORD-2025-000024,CUST-10344,2025-01-31,0.0962,1
ORD-2025-000025,CUST-10345,2025-01-31,0.1083,2
ORD-2025-000026,CUST-10346,2025-01-30,0.1141,2
ORD-2025-000027,CUST-10347,2025-01-31,0.3945,3
ORD-2025-000028,CUST-10348,2025-01-14,0.0744,1
ORD-2025-000029,CUST-10349,2025-01-17,0.2903,1
ORD-2025-000030,CUST-10350,2025-01-17,0.1166,1
ORD-2025-000031,CUST-10351,2025-01-31,0.2128,2
ORD-2025-000032,CUST-10352,2025-01-24,0.2955,3
ORD-2025-000033,CUST-10353,2025-01-26,0.2443,1
ORD-2025-000034,CUST-10354,2025-01-24,0.0412,1
ORD-2025-000035,CUST-10355,2025-01-27,0.0532,3
ORD-2025-000036,CUST-10356,2025-01-31,0.199,1
ORD-2025-000037,CUST-10357,2025-01-20,0.55,1
ORD-2025-000038,CUST-10358,2025-01-09,0.061,3
ORD-2025-000039,CUST-10359,2025-01-28,0.03,1
ORD-2025-000040,CUST-10360,2025-01-16,0.0483,2
ORD-2025-000041,CUST-10361,2025-01-26,0.15,1
ORD-2025-000042,CUST-10362,2025-01-24,0.4608,1
ORD-2025-000043,CUST-10363,2025-01-23,0.4598,1
ORD-2025-000044,CUST-10364,2025-01-10,0.4895,1
ORD-2025-000045,CUST-10365,2025-01-19,0.4449,1
ORD-2025-000046,CUST-10366,2025-01-05,0.3491,1
ORD-2025-000047,CUST-10367,2025-01-30,0.0721,1
ORD-2025-000048,CUST-10368,2025-01-29,0.0957,2
ORD-2025-000049,CUST-10369,2025-01-31,0.131,2
ORD-2025-000050,CUST-10370,2025-01-30,0.0856,1
ORD-2025-000051,CUST-10371,2025-01-28,0.3143,2
ORD-2025-000052,CUST-10372,2025-01-30,0.1707,1
ORD-2025-000053,CUST-10373,2025-01-29,0.2987,1
ORD-2025-000054,CUST-10374,2025-01-30,0.1353,1
ORD-2025-000055,CUST-10375,2025-01-25,0.4974,1
ORD-2025-000056,CUST-10376,2025-01-11,0.1651,2
ORD-2025-000057,CUST-10377,2025-01-21,0.2993,1
ORD-2025-000058,CUST-10378,2025-01-28,0.393,1
ORD-2025-000059,CUST-10379,2025-01-29,0.2075,1
ORD-2025-000060,CUST-10380,2025-01-17,0.2072,3
ORD-2025-000061,CUST-10381,2025-01-29,0.453,1
ORD-2025-000062,CUST-10382,2025-01-28,0.2806,2
ORD-2025-000063,CUST-10383,2025-01-20,0.0217,1
ORD-2025-000064,CUST-10384,2025-01-05,0.3908,1
ORD-2025-000065,CUST-10385,2025-01-29,0.0054,2
ORD-2025-000066,CUST-10386,2025-01-14,0.4742,2
ORD-2025-000067,CUST-10387,2025-01-31,0.3192,2
ORD-2025-000068,CUST-10388,2025-01-28,0.4362,1
ORD-2025-000069,CUST-10389,2025-01-29,0.2045,3
ORD-2025-000070,CUST-10390,2025-01-30,0.5029,1
ORD-2025-000071,CUST-10391,2025-01-09,0.0582,2
ORD-2025-000072,CUST-10392,2025-01-13,0.4967,2
ORD-2025-000073,CUST-10393,2025-01-22,0.5086,2
ORD-2025-000074,CUST-10394,2025-01-25,0.2429,2
ORD-2025-000075,CUST-10395,2025-01-31,0.1161,1
ORD-2025-000076,CUST-10396,2025-01-30,0.5053,1
ORD-2025-000077,CUST-10397,2025-01-23,0.0511,3
ORD-2025-000078,CUST-10398,2025-01-29,0.0748,2
ORD-2025-000079,CUST-10399,2025-01-18,0.0707,2
ORD-2025-000080,CUST-10400,2025-01-28,0.1213,1
ORD-2025-000081,CUST-10401,2025-01-26,0.55,1
ORD-2025-000082,CUST-10402,2025-01-07,0.2368,4
ORD-2025-000083,CUST-10403,2025-01-17,0.2214,4
ORD-2025-000084,CUST-10404,2025-01-25,0.0955,1
ORD-2025-000085,CUST-10405,2025-01-15,0.0187,2
ORD-2025-000086,CUST-10406,2025-01-21,0.1897,2
ORD-2025-000087,CUST-10407,2025-01-24,0.1322,4
ORD-2025-000088,CUST-10408,2025-01-21,0.4937,2
ORD-2025-000089,CUST-10409,2025-01-09,0.1703,1
ORD-2025-000090,CUST-10410,2025-01-30,0.499,1
ORD-2025-000091,CUST-10411,2025-01-21,0.0685,1
ORD-2025-000092,CUST-10412,2025-01-18,0.4736,2
ORD-2025-000093,CUST-10413,2025-01-29,0.2799,3
ORD-2025-000094,CUST-10414,2025-01-22,0.3473,1
ORD-2025-000095,CUST-10415,2025-01-30,0.1604,2
ORD-2025-000096,CUST-10416,2025-01-30,0.3817,1
ORD-2025-000097,CUST-10417,2025-01-17,0.1012,1
ORD-2025-000098,CUST-10418,2025-01-30,0.3481,1
ORD-2025-000099,CUST-10419,2025-01-25,0.1688,1
ORD-2025-000100,CUST-10420,2025-01-11,0.3901,1
ORD-2025-000101,CUST-10421,2025-01-14,0.2749,1
ORD-2025-000102,CUST-10422,2025-01-15,0.0577,3
ORD-2025-000103,CUST-10423,2025-01-12,0.1521,2
ORD-2025-000104,CUST-10424,2025-01-27,0.0862,3
ORD-2025-000105,CUST-10425,2025-01-19,0.1054,1
ORD-2025-000106,CUST-10426,2025-01-17,0.2963,1
ORD-2025-000107,CUST-10427,2025-01-23,0.1585,3
ORD-2025-000108,CUST-10428,2025-01-31,0.1331,1
ORD-2025-000109,CUST-10429,2025-01-24,0.0111,1
ORD-2025-000110,CUST-10430,2025-01-19,0.1539,1
ORD-2025-000111,CUST-10431,2025-01-30,0.1647,1
ORD-2025-000112,CUST-10432,2025-01-18,0.0774,1
ORD-2025-000113,CUST-10433,2025-01-23,0.4429,1
ORD-2025-000114,CUST-10434,2025-01-29,0.0524,1
ORD-2025-000115,CUST-10435,2025-01-22,0.0129,1
ORD-2025-000116,CUST-10436,2025-01-23,0.2551,2
ORD-2025-000117,CUST-10437,2025-01-26,0.1362,2
ORD-2025-000118,CUST-10438,2025-01-28,0.0836,2
ORD-2025-000119,CUST-10439,2025-01-30,0.1073,1
ORD-2025-000120,CUST-10440,2025-01-31,0.0402,2
ORD-2025-000121,CUST-10441,2025-01-31,0.495,2
ORD-2025-000122,CUST-10442,2025-01-28,0.0664,1
ORD-2025-000123,CUST-10443,2025-01-18,0.2867,2
ORD-2025-000124,CUST-10444,2025-01-30,0.0952,1
ORD-2025-000125,CUST-10445,2025-01-29,0.0495,2
ORD-2025-000126,CUST-10446,2025-01-30,0.246,1
ORD-2025-000127,CUST-10447,2025-01-21,0.058,1
ORD-2025-000128,CUST-10448,2025-01-26,0.0927,1
ORD-2025-000129,CUST-10449,2025-01-31,0.3787,3
ORD-2025-000130,CUST-10450,2025-01-30,0.4935,2
ORD-2025-000131,CUST-10451,2025-01-29,0.1654,1
ORD-2025-000132,CUST-10452,2025-01-21,0.0258,3
ORD-2025-000133,CUST-10453,2025-01-30,0.55,1
ORD-2025-000134,CUST-10454,2025-01-28,0.4046,2
ORD-2025-000135,CUST-10455,2025-01-31,0.3107,1
ORD-2025-000136,CUST-10456,2025-01-09,0.0849,4
ORD-2025-000137,CUST-10457,2025-01-25,0.4098,5
ORD-2025-000138,CUST-10458,2025-01-27,0.0875,3
ORD-2025-000139,CUST-10459,2025-01-31,0.0171,1
ORD-2025-000140,CUST-10460,2025-01-20,0.4591,2
ORD-2025-000141,CUST-10461,2025-01-23,0.056,2
ORD-2025-000142,CUST-10462,2025-01-23,0.0992,2
ORD-2025-000143,CUST-10463,2025-01-25,0.3412,1
ORD-2025-000144,CUST-10464,2025-01-30,0.482,1
ORD-2025-000145,CUST-10465,2025-01-08,0.5035,1
ORD-2025-000146,CUST-10466,2025-01-30,0.1981,2
ORD-2025-000147,CUST-10467,2025-01-18,0.1961,2
ORD-2025-000148,CUST-10468,2025-01-21,0.2749,1
ORD-2025-000149,CUST-10469,2025-01-31,0.042,1
ORD-2025-000150,CUST-10470,2025-01-13,0.55,1
ORD-2025-000151,CUST-10471,2025-01-17,0.0648,1
ORD-2025-000152,CUST-10472,2025-01-31,0.2089,1
ORD-2025-000153,CUST-10473,2025-01-19,0.033,2
ORD-2025-000154,CUST-10474,2025-01-10,0.0764,1
ORD-2025-000155,CUST-10475,2025-01-18,0.3474,2
ORD-2025-000156,CUST-10476,2025-01-22,0.5039,1
ORD-2025-000157,CUST-10477,2025-01-30,0.0341,4
ORD-2025-000158,CUST-10478,2025-01-23,0.2113,1
ORD-2025-000159,CUST-10479,2025-01-29,0.066,1
ORD-2025-000160,CUST-10480,2025-01-15,0.4931,2
ORD-2025-000161,CUST-10481,2025-01-27,0.218,2
ORD-2025-000162,CUST-10482,2025-01-21,0.5193,2
ORD-2025-000163,CUST-10483,2025-01-02,0.1233,1
ORD-2025-000164,CUST-10484,2025-01-31,0.152,1
ORD-2025-000165,CUST-10485,2025-01-24,0.3628,1
ORD-2025-000166,CUST-10486,2025-01-15,0.0332,2
ORD-2025-000167,CUST-10487,2025-01-27,0.55,1
ORD-2025-000168,CUST-10488,2025-01-11,0.2886,1
ORD-2025-000169,CUST-10489,2025-01-19,0.5336,1
ORD-2025-000170,CUST-10490,2025-01-12,0.1926,2
ORD-2025-000171,CUST-10491,2025-01-11,0.4469,2
ORD-2025-000172,CUST-10492,2025-01-31,0.55,1
ORD-2025-000173,CUST-10493,2025-01-20,0.248,1
ORD-2025-000174,CUST-10494,2025-01-15,0.2663,1
ORD-2025-000175,CUST-10495,2025-01-28,0.0449,2
ORD-2025-000176,CUST-10496,2025-01-23,0.1246,1
ORD-2025-000177,CUST-10497,2025-01-29,0.1419,1
ORD-2025-000178,CUST-10498,2025-01-19,0.1326,1
ORD-2025-000179,CUST-10499,2025-01-12,0.2609,3
ORD-2025-000180,CUST-10500,2025-01-25,0.0552,1
ORD-2025-000181,CUST-10501,2025-01-30,0.2143,3
ORD-2025-000182,CUST-10502,2025-01-31,0.0142,1
ORD-2025-000183,CUST-10503,2025-01-30,0.55,1
ORD-2025-000184,CUST-10504,2025-01-21,0.2964,2
ORD-2025-000185,CUST-10505,2025-01-09,0.2111,1
ORD-2025-000186,CUST-10506,2025-01-26,0.4267,1
ORD-2025-000187,CUST-10507,2025-01-25,0.2492,2
ORD-2025-000188,CUST-10508,2025-01-19,0.035,1
ORD-2025-000189,CUST-10509,2025-01-28,0.55,1
ORD-2025-000190,CUST-10510,2025-01-26,0.0348,1
ORD-2025-000191,CUST-10511,2025-01-14,0.1733,1
ORD-2025-000192,CUST-10512,2025-01-15,0.4731,1
ORD-2025-000193,CUST-10513,2025-01-13,0.108,1
ORD-2025-000194,CUST-10514,2025-01-28,0.1596,2
ORD-2025-000195,CUST-10515,2025-01-22,0.1883,2
ORD-2025-000196,CUST-10516,2025-01-24,0.1617,1
ORD-2025-000197,CUST-10517,2025-01-31,0.3775,1
ORD-2025-000198,CUST-10518,2025-01-22,0.1927,1
ORD-2025-000199,CUST-10519,2025-01-31,0.3149,1
ORD-2025-000200,CUST-10520,2025-01-30,0.0382,1
ORD-2025-000201,CUST-10521,2025-01-27,0.4439,2
ORD-2025-000202,CUST-10522,2025-01-16,0.0487,1
ORD-2025-000203,CUST-10523,2025-01-23,0.157,1
ORD-2025-000204,CUST-10524,2025-01-31,0.55,1
ORD-2025-000205,CUST-10525,2025-01-28,0.0574,1
ORD-2025-000206,CUST-10526,2025-01-27,0.2366,2
ORD-2025-000207,CUST-10527,2025-01-28,0.5306,1
ORD-2025-000208,CUST-10528,2025-01-31,0.0408,2
ORD-2025-000209,CUST-10529,2025-01-28,0.3013,3
ORD-2025-000210,CUST-10530,2025-01-29,0.4591,2
ORD-2025-000211,CUST-10531,2025-01-31,0.2398,3
ORD-2025-000212,CUST-10532,2025-01-28,0.0296,1
ORD-2025-000213,CUST-10533,2025-01-30,0.55,1
ORD-2025-000214,CUST-10534,2025-01-30,0.3151,2
ORD-2025-000215,CUST-10535,2025-01-25,0.0541,1
ORD-2025-000216,CUST-10536,2025-01-10,0.4018,4
ORD-2025-000217,CUST-10537,2025-01-19,0.4437,1
ORD-2025-000218,CUST-10538,2025-01-24,0.0224,1
ORD-2025-000219,CUST-10539,2025-01-26,0.3104,1
ORD-2025-000220,CUST-10540,2025-01-17,0.445,2
ORD-2025-000221,CUST-10541,2025-01-17,0.1269,1
ORD-2025-000222,CUST-10542,2025-01-11,0.0857,2
ORD-2025-000223,CUST-10543,2025-01-30,0.042,2
ORD-2025-000224,CUST-10544,2025-01-15,0.0962,1
ORD-2025-000225,CUST-10545,2025-01-31,0.2489,1
ORD-2025-000226,CUST-10546,2025-01-30,0.2957,3
ORD-2025-000227,CUST-10547,2025-01-17,0.1899,1
ORD-2025-000228,CUST-10548,2025-01-25,0.55,2
ORD-2025-000229,CUST-10549,2025-01-24,0.0935,1
ORD-2025-000230,CUST-10550,2025-01-26,0.0675,1
ORD-2025-000231,CUST-10551,2025-01-05,0.3373,1
ORD-2025-000232,CUST-10552,2025-01-31,0.2658,1
ORD-2025-000233,CUST-10553,2025-01-23,0.4559,2
ORD-2025-000234,CUST-10554,2025-01-19,0.0455,1
ORD-2025-000235,CUST-10555,2025-01-20,0.0678,3
ORD-2025-000236,CUST-10556,2025-01-19,0.0771,1
ORD-2025-000237,CUST-10557,2025-01-30,0.0134,1
ORD-2025-000238,CUST-10558,2025-01-08,0.3014,1
ORD-2025-000239,CUST-10559,2025-01-26,0.1053,1
ORD-2025-000240,CUST-10560,2025-01-26,0.1183,3
ORD-2025-000241,CUST-10561,2025-01-11,0.3548,1
ORD-2025-000242,CUST-10562,2025-01-21,0.0604,1
ORD-2025-000243,CUST-10563,2025-01-20,0.142,1
ORD-2025-000244,CUST-10564,2025-01-19,0.0364,1
ORD-2025-000245,CUST-10565,2025-01-22,0.4028,2
ORD-2025-000246,CUST-10566,2025-01-17,0.1426,1
ORD-2025-000247,CUST-10567,2025-01-21,0.0462,1
ORD-2025-000248,CUST-10568,2025-01-29,0.0083,1
ORD-2025-000249,CUST-10569,2025-01-24,0.3532,2
ORD-2025-000250,CUST-10570,2025-01-26,0.1712,1
ORD-2025-000251,CUST-10571,2025-01-27,0.1054,3
ORD-2025-000252,CUST-10572,2025-01-21,0.3527,1
ORD-2025-000253,CUST-10573,2025-01-18,0.0552,2
ORD-2025-000254,CUST-10574,2025-01-24,0.1065,2
ORD-2025-000255,CUST-10575,2025-01-26,0.4028,2
ORD-2025-000256,CUST-10576,2025-01-10,0.0505,1
ORD-2025-000257,CUST-10577,2025-01-27,0.3007,2
ORD-2025-000258,CUST-10578,2025-01-29,0.1821,3
ORD-2025-000259,CUST-10579,2025-01-28,0.1096,1
ORD-2025-000260,CUST-10580,2025-01-29,0.0726,1
ORD-2025-000261,CUST-10581,2025-01-25,0.55,1
ORD-2025-000262,CUST-10582,2025-01-27,0.1212,2
ORD-2025-000263,CUST-10583,2025-01-15,0.5422,1
ORD-2025-000264,CUST-10584,2025-01-15,0.089,1
ORD-2025-000265,CUST-10585,2025-01-31,0.55,1
