OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2025-022142,CUST-11946,2025-06-30,0.4918,2
ORD-2025-022143,CUST-11947,2025-06-11,0.1615,3
ORD-2025-022144,CUST-11948,2025-06-26,0.0579,2
ORD-2025-022145,CUST-11949,2025-06-14,0.55,1
ORD-2025-022146,CUST-11950,2025-06-24,0.3038,1
ORD-2025-022147,CUST-11951,2025-06-27,0.3666,2
ORD-2025-022148,CUST-11952,2025-06-29,0.3591,2
ORD-2025-022149,CUST-11953,2025-06-08,0.0519,1
ORD-2025-022150,CUST-11954,2025-06-25,0.3155,1
ORD-2025-022151,CUST-11955,2025-06-11,0.3026,1
ORD-2025-022152,CUST-11956,2025-06-21,0.466,2
ORD-2025-022153,CUST-11957,2025-06-23,0.55,2
ORD-2025-022154,CUST-11958,2025-06-20,0.1858,1
ORD-2025-022155,CUST-11959,2025-06-22,0.0428,1
ORD-2025-022156,CUST-11960,2025-06-27,0.1637,1
ORD-2025-022157,CUST-11961,2025-06-29,0.3526,2
ORD-2025-022158,CUST-11962,2025-06-21,0.1253,2
ORD-2025-022159,CUST-11963,2025-06-15,0.1073,1
ORD-2025-022160,CUST-11964,2025-06-19,0.55,2
ORD-2025-022161,CUST-11965,2025-06-05,0.4236,1
ORD-2025-022162,CUST-11966,2025-06-20,0.1583,2
ORD-2025-022163,CUST-11967,2025-06-17,0.3959,1
ORD-2025-022164,CUST-11968,2025-06-29,0.0555,1
ORD-2025-022165,CUST-11969,2025-06-29,0.0197,3
ORD-2025-022166,CUST-11970,2025-06-30,0.0751,1
ORD-2025-022167,CUST-11971,2025-06-06,0.542,1
ORD-2025-022168,CUST-11972,2025-06-25,0.302,1
ORD-2025-022169,CUST-11973,2025-06-23,0.1368,1
ORD-2025-022170,CUST-11974,2025-06-24,0.55,1
ORD-2025-022171,CUST-11975,2025-06-27,0.5387,2
ORD-2025-022172,CUST-11976,2025-06-25,0.1967,1
ORD-2025-022173,CUST-11977,2025-06-08,0.3285,1
ORD-2025-022174,CUST-11978,2025-06-22,0.1448,1
ORD-2025-022175,CUST-11979,2025-06-15,0.1843,1
ORD-2025-022176,CUST-11980,2025-06-28,0.2977,2
ORD-2025-022177,CUST-11981,2025-06-24,0.033,1
ORD-2025-022178,CUST-11982,2025-06-15,0.0302,1
ORD-2025-022179,CUST-11983,2025-06-26,0.3352,1
ORD-2025-022180,CUST-11984,2025-06-30,0.035,1
ORD-2025-022181,CUST-11985,2025-06-26,0.0697,2
ORD-2025-022182,CUST-11986,2025-06-27,0.2863,2
ORD-2025-022183,CUST-11987,2025-06-18,0.2136,1
ORD-2025-022184,CUST-11988,2025-06-28,0.2727,2
ORD-2025-022185,CUST-11989,2025-06-17,0.1973,1
ORD-2025-022186,CUST-11990,2025-06-18,0.2476,2
ORD-2025-022187,CUST-11991,2025-06-30,0.0177,1
ORD-2025-022188,CUST-11992,2025-06-29,0.4646,2
ORD-2025-022189,CUST-11993,2025-06-24,0.0779,1
ORD-2025-022190,CUST-11994,2025-06-19,0.2132,1
ORD-2025-022191,CUST-11995,2025-06-30,0.4504,2
ORD-2025-022192,CUST-11996,2025-06-21,0.094,1
ORD-2025-022193,CUST-11997,2025-06-30,0.4906,2
ORD-2025-022194,CUST-11998,2025-06-28,0.5362,1
ORD-2025-022195,CUST-11999,2025-06-27,0.1223,2
ORD-2025-022196,CUST-12000,2025-06-27,0.0982,2
ORD-2025-022197,CUST-12001,2025-06-22,0.5096,1
ORD-2025-022198,CUST-12002,,0.0834,1
ORD-2025-022199,CUST-12003,2025-06-24,0.4371,2
ORD-2025-022200,CUST-12004,2025-06-30,0.0788,1
ORD-2025-022201,CUST-12005,2025-06-25,0.0749,2
ORD-2025-022202,CUST-12006,2025-06-28,0.1894,1
ORD-2025-022203,CUST-12007,2025-06-23,0.1522,3
ORD-2025-022204,CUST-12008,2025-06-24,0.1186,1
ORD-2025-022205,CUST-12009,2025-06-21,0.2218,1
ORD-2025-022206,CUST-12010,2025-06-29,0.543,1
ORD-2025-022207,CUST-12011,2025-06-26,0.5139,2
ORD-2025-022208,CUST-12012,2025-06-17,0.1103,2
ORD-2025-022209,CUST-12013,2025-06-04,0.5443,1
ORD-2025-022210,CUST-12014,2025-06-30,0.4779,2
ORD-2025-022211,CUST-12015,2025-06-28,0.55,1
ORD-2025-022212,CUST-12016,2025-06-25,0.1069,1
ORD-2025-022213,CUST-12017,2025-06-28,0.3573,2
ORD-2025-022214,CUST-12018,2025-06-08,0.5102,1
ORD-2025-022215,CUST-12019,2025-06-20,0.0978,1
ORD-2025-022216,CUST-12020,2025-06-11,0.0625,1
ORD-2025-022217,CUST-12021,2025-06-06,0.1444,1
ORD-2025-022218,CUST-12022,2025-06-19,0.5017,3
ORD-2025-022219,CUST-12023,2025-06-30,0.1757,1
ORD-2025-022220,CUST-12024,2025-06-09,0.481,1
ORD-2025-022221,CUST-12025,2025-06-17,0.2578,2
ORD-2025-022222,CUST-12026,2025-06-29,0.1611,1
ORD-2025-022223,CUST-12027,2025-06-15,0.0526,1
ORD-2025-022224,CUST-12028,2025-06-30,0.0776,1
ORD-2025-022225,CUST-12029,2025-06-24,0.1214,1
ORD-2025-022226,CUST-12030,2025-06-28,0.1898,1
ORD-2025-022227,CUST-12031,2025-06-30,0.3311,2
ORD-2025-022228,CUST-12032,2025-06-30,0.0471,1
ORD-2025-022229,CUST-12033,2025-06-29,0.0651,1
ORD-2025-022230,CUST-12034,2025-06-29,0.55,1
ORD-2025-022231,CUST-12035,2025-06-30,0.1241,1
ORD-2025-022232,CUST-12036,2025-06-09,0.2573,1
ORD-2025-022233,CUST-12037,2025-06-24,0.4868,2
ORD-2025-022234,CUST-12038,2025-06-16,0.0191,2
ORD-2025-022235,CUST-12039,2025-06-29,0.2168,2
ORD-2025-022236,CUST-12040,2025-06-26,0.55,1
ORD-2025-022237,CUST-12041,2025-06-29,0.0421,2
ORD-2025-022238,CUST-12042,2025-06-23,0.2512,1
ORD-2025-022239,CUST-12043,2025-06-28,0.3551,1
ORD-2025-022240,CUST-12044,2025-06-19,0.4046,2
ORD-2025-022241,CUST-12045,2025-06-27,0.1603,2
ORD-2025-022242,CUST-12046,2025-06-26,0.0645,3
ORD-2025-022243,CUST-12047,2025-06-25,0.0501,3
ORD-2025-022244,CUST-12048,2025-06-25,0.55,1
ORD-2025-022245,CUST-12049,2025-06-10,0.4125,2
ORD-2025-022246,CUST-12050,2025-06-08,0.238,3
ORD-2025-022247,CUST-12051,2025-06-28,0.4669,1
ORD-2025-022248,CUST-12052,2025-06-28,0.0101,1
ORD-2025-022249,CUST-12053,2025-06-15,0.2399,2
ORD-2025-022250,CUST-12054,2025-06-29,0.3312,1
ORD-2025-022251,CUST-12055,2025-06-12,0.2768,2
ORD-2025-022252,CUST-12056,2025-06-22,0.1394,2
ORD-2025-022253,CUST-12057,2025-06-21,0.032,1
ORD-2025-022254,CUST-12058,2025-06-10,0.0758,1
ORD-2025-022255,CUST-12059,2025-06-25,0.0882,1
ORD-2025-022256,CUST-12060,2025-06-20,0.0436,2
ORD-2025-022257,CUST-12061,2025-06-24,0.0726,2
ORD-2025-022258,CUST-12062,2025-06-22,0.0801,2
ORD-2025-022259,CUST-12063,2025-06-19,0.1072,1
ORD-2025-022260,CUST-12064,2025-06-19,0.0235,1
ORD-2025-022261,CUST-12065,2025-06-23,0.55,1
ORD-2025-022262,CUST-12066,2025-06-21,0.1404,2
ORD-2025-022263,CUST-12067,2025-06-21,0.3122,1
ORD-2025-022264,CUST-12068,2025-06-15,0.1426,3
ORD-2025-022265,CUST-12069,2025-06-28,0.2474,2
ORD-2025-022266,CUST-12070,2025-06-26,0.55,1
ORD-2025-022267,CUST-12071,2025-06-28,0.1113,1
ORD-2025-022268,CUST-12072,2025-06-30,0.421,1
ORD-2025-022269,CUST-12073,2025-06-08,0.1365,1
ORD-2025-022270,CUST-12074,2025-06-27,0.1994,1
ORD-2025-022271,CUST-12075,2025-06-29,0.5009,1
ORD-2025-022272,CUST-12076,2025-06-29,0.55,1
ORD-2025-022273,CUST-12077,2025-06-26,0.1512,1
ORD-2025-022274,CUST-12078,2025-06-27,0.0547,1
ORD-2025-022275,CUST-12079,2025-06-26,0.1349,2
ORD-2025-022276,CUST-12080,2025-06-28,0.0271,1
ORD-2025-022277,CUST-12081,2025-06-28,0.2391,1
ORD-2025-022278,CUST-12082,2025-06-30,0.4277,2
ORD-2025-022279,CUST-12083,2025-06-22,0.1066,2
ORD-2025-022280,CUST-12084,2025-06-13,0.0266,1
ORD-2025-022281,CUST-12085,2025-06-24,0.2873,2
ORD-2025-022282,CUST-12086,2025-06-24,0.3287,3
ORD-2025-022283,CUST-12087,2025-06-29,0.0944,1
ORD-2025-022284,CUST-12088,2025-06-21,0.0832,1
ORD-2025-022285,CUST-12089,2025-06-26,0.0781,1
ORD-2025-022286,CUST-12090,2025-06-21,0.0168,1
