OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2023-036475,1,PROD-018,1,50.7,47.0
ORD-2023-036476,1,PROD-043,3,107.04,316.82
ORD-2023-036476,2,PROD-005,2,20.28,38.79
ORD-2023-036477,1,PROD-004,1,20.28,11.92
ORD-2023-036478,1,PROD-043,2,107.04,103.38
ORD-2023-036478,2,PROD-004,1,20.28,15.3
ORD-2023-036479,1,PROD-048,1,55.77,42.88
ORD-2023-036480,1,PROD-047,1,108.45,100.62
ORD-2023-036481,1,PROD-003,1,14.37,13.48
ORD-2023-036482,1,PROD-030,1,49.3,40.17
ORD-2023-036482,2,PROD-043,1,107.04,92.13
ORD-2023-036483,1,PROD-060,1,42.25,33.41
ORD-2023-036484,1,PROD-001,1,12.9,10.22
ORD-2023-036484,2,PROD-010,1,38.03,32.79
ORD-2023-036485,1,PROD-043,1,107.04,81.05
ORD-2023-036485,2,PROD-030,1,49.3,30.2
ORD-2023-036486,1,PROD-043,2,107.04,140.24
ORD-2023-036487,1,PROD-043,1,107.04,48.17
ORD-2023-036488,1,PROD-025,2,21.97,34.79
ORD-2023-036488,2,PROD-021,1,15.49,7.82
ORD-2023-036489,1,PROD-043,4,107.04,332.98
ORD-2023-036489,2,PROD-021,1,15.49,13.53
ORD-2023-036489,3,PROD-032,1,19.72,15.04
ORD-2023-036490,1,PROD-018,1,50.7,42.43
ORD-2023-036490,2,PROD-043,1,107.04,51.14
ORD-2023-036491,1,PROD-008,2,9.9,18.42
ORD-2023-036492,1,PROD-005,1,20.28,17.22
ORD-2023-036492,2,PROD-014,1,9.9,7.66
ORD-2023-036493,1,PROD-058,1,39.44,36.22
ORD-2023-036494,1,PROD-007,2,17.18,34.31
ORD-2023-036495,1,PROD-018,1,50.7,22.81
ORD-2023-036496,1,PROD-037,3,9.86,28.24
ORD-2023-036497,1,PROD-003,1,14.37,9.36
ORD-2023-036498,1,PROD-018,1,50.7,25.01
ORD-2023-036499,1,PROD-031,1,53.52,35.51
ORD-2023-036500,1,PROD-001,2,12.9,15.81
ORD-2023-036500,2,PROD-009,2,61.97,56.85
ORD-2023-036500,3,PROD-040,3,15.21,38.78
ORD-2023-036500,4,PROD-002,3,11.9,26.17
ORD-2023-036500,5,PROD-036,2,11.55,18.82
ORD-2023-036501,1,PROD-054,1,59.15,54.76
ORD-2023-036502,1,PROD-030,2,49.3,56.68
ORD-2023-036502,2,PROD-034,1,9.01,8.08
ORD-2023-036502,3,PROD-009,3,61.97,94.2
ORD-2023-036503,1,PROD-002,1,11.9,11.45
ORD-2023-036504,1,PROD-038,1,7.89,5.74
ORD-2023-036505,1,PROD-001,1,12.9,10.54
ORD-2023-036505,2,PROD-018,1,50.7,40.5
ORD-2023-036506,1,PROD-010,1,38.03,34.18
ORD-2023-036507,1,PROD-004,1,20.28,14.1
ORD-2023-036507,2,PROD-009,2,61.97,86.84
ORD-2023-036508,1,PROD-018,2,50.7,94.4
ORD-2023-036508,2,PROD-007,2,17.18,33.51
ORD-2023-036509,1,PROD-018,2,50.7,90.99
ORD-2023-036510,1,PROD-034,2,9.01,16.34
ORD-2023-036510,2,PROD-009,2,61.97,93.87
ORD-2023-036510,3,PROD-043,1,107.04,97.11
ORD-2023-036511,1,PROD-001,2,12.9,24.3
ORD-2023-036512,1,PROD-018,2,50.7,94.73
ORD-2023-036513,1,PROD-019,1,29.58,19.83
ORD-2023-036513,2,PROD-032,1,19.72,17.57
ORD-2023-036513,3,PROD-043,4,107.04,401.06
ORD-2023-036514,1,PROD-043,2,107.04,208.15
ORD-2023-036515,1,PROD-055,1,74.65,47.38
ORD-2023-036516,1,PROD-019,2,29.58,53.94
ORD-2023-036517,1,PROD-042,3,73.24,109.71
ORD-2023-036518,1,PROD-031,1,53.52,29.1
ORD-2023-036518,2,PROD-023,1,7.89,5.99
ORD-2023-036519,1,PROD-009,1,61.97,52.27
ORD-2023-036520,1,PROD-002,1,11.9,11.74
ORD-2023-036521,1,PROD-018,2,50.7,86.26
ORD-2023-036521,2,PROD-031,1,53.52,36.88
ORD-2023-036522,1,PROD-009,1,61.97,55.93
ORD-2023-036523,1,PROD-031,2,53.52,105.03
ORD-2023-036524,1,PROD-042,2,73.24,65.92
ORD-2023-036525,1,PROD-018,1,50.7,45.56
ORD-2023-036525,2,PROD-056,1,101.41,98.16
ORD-2023-036526,1,PROD-009,1,61.97,47.2
ORD-2023-036526,2,PROD-004,1,20.28,12.82
ORD-2023-036526,3,PROD-032,2,19.72,34.13
ORD-2023-036527,1,PROD-043,3,107.04,250.02
ORD-2023-036528,1,PROD-009,1,61.97,57.98
ORD-2023-036528,2,PROD-024,1,8.73,8.67
ORD-2023-036528,3,PROD-002,2,11.9,20.79
ORD-2023-036528,4,PROD-035,2,10.14,19.1
ORD-2023-036528,5,PROD-043,1,107.04,102.32
ORD-2023-036529,1,PROD-017,1,12.5,8.58
ORD-2023-036529,2,PROD-009,1,61.97,51.99
ORD-2023-036530,1,PROD-018,2,50.7,89.05
ORD-2023-036530,2,PROD-009,1,61.97,27.89
ORD-2023-036531,1,PROD-021,1,15.49,11.39
ORD-2023-036531,2,PROD-030,2,49.3,89.88
ORD-2023-036532,1,PROD-004,1,20.28,16.99
ORD-2023-036533,1,PROD-001,2,12.9,20.37
ORD-2023-036534,1,PROD-010,1,38.03,35.01
ORD-2023-036535,1,PROD-009,1,61.97,55.67
ORD-2023-036536,1,PROD-035,3,10.14,19.65
ORD-2023-036537,1,PROD-009,1,61.97,53.31
ORD-2023-036538,1,PROD-056,1,101.41,82.06
ORD-2023-036539,1,PROD-005,1,20.28,15.39
ORD-2023-036540,1,PROD-007,2,17.18,31.2
ORD-2023-036540,2,PROD-003,1,14.37,14.19
ORD-2023-036541,1,PROD-008,1,9.9,8.67
ORD-2023-036541,2,PROD-009,2,61.97,106.08
ORD-2023-036542,1,PROD-042,1,73.24,54.13
ORD-2023-036542,2,PROD-018,2,50.7,81.37
ORD-2023-036543,1,PROD-011,1,14.9,9.72
ORD-2023-036543,2,PROD-043,1,107.04,93.02
ORD-2023-036543,3,PROD-007,1,17.18,14.66
ORD-2023-036544,1,PROD-033,1,52.11,43.06
ORD-2023-036544,2,PROD-007,1,17.18,11.67
ORD-2023-036545,1,PROD-025,1,21.97,10.09
ORD-2023-036546,1,PROD-010,2,38.03,43.83
ORD-2023-036546,2,PROD-060,1,42.25,22.6
ORD-2023-036547,1,PROD-043,1,107.04,60.62
ORD-2023-036548,1,PROD-043,2,107.04,210.14
ORD-2023-036549,1,PROD-028,1,17.18,16.7
ORD-2023-036549,2,PROD-031,2,53.52,84.03
ORD-2023-036549,3,PROD-018,1,50.7,45.57
ORD-2023-036549,4,PROD-030,1,49.3,46.22
ORD-2023-036549,5,PROD-026,1,14.65,13.98
ORD-2023-036550,1,PROD-005,1,20.28,18.17
ORD-2023-036550,2,PROD-006,2,32.39,33.14
ORD-2023-036551,1,PROD-056,1,101.41,80.62
ORD-2023-036552,1,PROD-059,1,52.11,41.45
ORD-2023-036553,1,PROD-009,2,61.97,111.53
ORD-2023-036553,2,PROD-060,1,42.25,39.66
ORD-2023-036554,1,PROD-018,2,50.7,87.89
ORD-2023-036554,2,PROD-009,1,61.97,59.31
ORD-2023-036555,1,PROD-054,1,59.15,57.74
ORD-2023-036556,1,PROD-054,1,59.15,49.2
ORD-2023-036557,1,PROD-010,3,38.03,108.37
ORD-2023-036557,2,PROD-009,2,61.97,119.92
ORD-2023-036557,3,PROD-041,3,11.83,34.19
ORD-2023-036558,1,PROD-004,3,20.28,60.64
ORD-2023-036559,1,PROD-007,1,17.18,17.02
ORD-2023-036559,2,PROD-049,1,80.28,77.53
ORD-2023-036560,1,PROD-009,1,61.97,46.29
