OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2023-007100,1,PROD-010,2,38.03,44.58
ORD-2023-007100,2,PROD-014,2,9.9,14.46
ORD-2023-007100,3,PROD-017,1,12.5,10.44
ORD-2023-007101,1,PROD-002,2,11.9,22.64
ORD-2023-007102,1,PROD-015,1,26.76,23.49
ORD-2023-007102,2,PROD-034,3,9.01,23.59
ORD-2023-007103,1,PROD-013,1,11.9,11.24
ORD-2023-007104,1,PROD-023,1,7.89,7.66
ORD-2023-007104,2,PROD-007,3,17.18,50.12
ORD-2023-007105,1,PROD-023,1,7.89,7.06
ORD-2023-007105,2,PROD-024,1,8.73,8.06
ORD-2023-007106,1,PROD-024,2,8.73,16.49
ORD-2023-007106,2,PROD-001,2,12.9,22.22
ORD-2023-007106,3,PROD-008,1,9.9,5.55
ORD-2023-007107,1,PROD-004,2,20.28,36.13
ORD-2023-007108,1,PROD-008,2,9.9,15.88
ORD-2023-007109,1,PROD-048,1,55.77,25.1
ORD-2023-007110,1,PROD-001,1,12.9,9.63
ORD-2023-007111,1,PROD-041,1,11.83,10.33
ORD-2023-007111,2,PROD-004,2,20.28,18.25
ORD-2023-007112,1,PROD-004,1,20.28,19.44
ORD-2023-007113,1,PROD-004,1,20.28,19.53
ORD-2023-007114,1,PROD-001,1,12.9,12.42
ORD-2023-007114,2,PROD-044,1,40.85,34.2
ORD-2023-007114,3,PROD-006,1,32.39,30.97
ORD-2023-007114,4,PROD-035,1,10.14,9.44
ORD-2023-007115,1,PROD-005,1,20.28,9.69
ORD-2023-007116,1,PROD-036,2,11.55,16.62
ORD-2023-007116,2,PROD-005,1,20.28,14.49
ORD-2023-007117,1,PROD-012,2,18.5,26.69
ORD-2023-007118,1,PROD-036,4,11.55,20.79
ORD-2023-007119,1,PROD-004,1,20.28,18.16
ORD-2023-007120,1,PROD-047,1,108.45,82.65
ORD-2023-007121,1,PROD-034,2,9.01,11.18
ORD-2023-007121,2,PROD-047,1,108.45,95.88
ORD-2023-007122,1,PROD-005,3,20.28,55.95
ORD-2023-007123,1,PROD-003,3,14.37,25.46
ORD-2023-007123,2,PROD-027,1,21.13,15.66
ORD-2023-007124,1,PROD-041,3,11.83,20.03
ORD-2023-007124,2,PROD-037,1,9.86,5.11
ORD-2023-007124,3,PROD-028,1,17.18,16.61
ORD-2023-007125,1,PROD-001,2,12.9,15.37
ORD-2023-007125,2,PROD-035,2,10.14,16.49
ORD-2023-007126,1,PROD-022,1,9.01,8.82
ORD-2023-007126,2,PROD-004,2,20.28,38.72
ORD-2023-007126,3,PROD-020,1,10.14,9.57
ORD-2023-007127,1,PROD-038,1,7.89,6.54
ORD-2023-007128,1,PROD-032,1,19.72,9.06
ORD-2023-007129,1,PROD-056,1,101.41,94.68
ORD-2023-007130,1,PROD-039,2,8.17,13.44
ORD-2023-007130,2,PROD-030,2,49.3,89.36
ORD-2023-007130,3,PROD-033,1,52.11,49.92
ORD-2023-007131,1,PROD-005,1,20.28,19.26
ORD-2023-007131,2,PROD-023,1,7.89,7.32
ORD-2023-007131,3,PROD-022,2,9.01,16.23
ORD-2023-007132,1,PROD-005,1,20.28,9.13
ORD-2023-007132,2,PROD-020,1,10.14,7.73
ORD-2023-007133,1,PROD-032,1,19.72,8.87
ORD-2023-007134,1,PROD-052,1,46.48,43.98
ORD-2023-007135,1,PROD-002,1,11.9,11.61
ORD-2023-007136,1,PROD-021,1,15.49,9.3
ORD-2023-007137,1,PROD-041,1,11.83,10.5
ORD-2023-007137,2,PROD-025,1,21.97,20.7
ORD-2023-007138,1,PROD-017,3,12.5,37.06
ORD-2023-007139,1,PROD-048,1,55.77,25.1
ORD-2023-007140,1,PROD-020,1,10.14,9.31
ORD-2023-007140,2,PROD-026,1,14.65,12.2
ORD-2023-007141,1,PROD-023,1,7.89,7.84
ORD-2023-007141,2,PROD-012,1,18.5,17.73
ORD-2023-007141,3,PROD-029,2,24.79,47.73
ORD-2023-007142,1,PROD-003,1,14.37,9.39
ORD-2023-007143,1,PROD-041,1,11.83,11.29
ORD-2023-007143,2,PROD-034,2,9.01,17.46
ORD-2023-007143,3,PROD-007,1,17.18,16.79
ORD-2023-007144,1,PROD-037,2,9.86,15.21
ORD-2023-007145,1,PROD-002,1,11.9,11.67
ORD-2023-007145,2,PROD-006,2,32.39,62.36
ORD-2023-007146,1,PROD-016,2,8.9,15.5
ORD-2023-007147,1,PROD-034,1,9.01,8.88
ORD-2023-007147,2,PROD-035,2,10.14,19.15
ORD-2023-007147,3,PROD-023,1,7.89,7.11
ORD-2023-007148,1,PROD-036,2,11.55,12.16
ORD-2023-007149,1,PROD-005,1,20.28,9.13
ORD-2023-007149,2,PROD-027,1,21.13,16.49
ORD-2023-007149,3,PROD-021,2,15.49,23.97
ORD-2023-007150,1,PROD-026,1,14.65,13.38
ORD-2023-007151,1,PROD-014,1,9.9,9.26
ORD-2023-007152,1,PROD-001,1,12.9,8.0
ORD-2023-007153,1,PROD-005,1,20.28,18.26
ORD-2023-007154,1,PROD-007,2,17.18,26.8
ORD-2023-007154,2,PROD-049,1,80.28,77.32
ORD-2023-007155,1,PROD-010,2,38.03,74.78
ORD-2023-007155,2,PROD-006,2,32.39,63.54
ORD-2023-007156,1,PROD-005,1,20.28,19.07
ORD-2023-007157,1,PROD-013,1,11.9,10.34
ORD-2023-007158,1,PROD-030,1,49.3,48.09
ORD-2023-007158,2,PROD-052,1,46.48,45.76
ORD-2023-007159,1,PROD-023,1,7.89,5.38
