OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2023-027226,CUST-04282,2023-10-15,0.236,2
ORD-2023-027227,CUST-04283,2023-10-22,0.1177,1
ORD-2023-027228,CUST-04284,2023-10-31,0.2235,1
ORD-2023-027229,CUST-04285,2023-10-22,0.2972,1
ORD-2023-027230,CUST-04286,2023-10-21,0.0802,1
ORD-2023-027231,CUST-04287,2023-10-14,0.2622,1
ORD-2023-027232,CUST-04288,2023-10-28,0.2553,1
ORD-2023-027233,CUST-04289,2023-10-28,0.1957,1
ORD-2023-027234,CUST-04290,2023-10-29,0.1691,1
ORD-2023-027235,CUST-04291,2023-10-27,0.1632,2
ORD-2023-027236,CUST-04292,2023-10-30,0.0715,1
ORD-2023-027237,CUST-04293,2023-10-21,0.1976,1
ORD-2023-027238,CUST-04294,2023-10-26,0.0318,1
ORD-2023-027239,CUST-04295,2023-10-29,0.262,2
ORD-2023-027240,CUST-04296,2023-10-30,0.141,2
ORD-2023-027241,CUST-04297,2023-10-30,0.1022,1
ORD-2023-027242,CUST-04298,2023-10-28,0.0844,1
ORD-2023-027243,CUST-04299,2023-10-24,0.1451,1
ORD-2023-027244,CUST-04300,2023-10-31,0.192,2
ORD-2023-027245,CUST-04301,2023-10-30,0.3501,1
ORD-2023-027246,CUST-04302,2023-10-29,0.0441,2
ORD-2023-027247,CUST-04303,2023-10-29,0.365,2
ORD-2023-027248, CUST-04304 ,2023-10-22,0.0665,3
ORD-2023-027249,CUST-04305,2023-10-23,0.1346,2
ORD-2023-027250,CUST-04306,2023-10-28,0.3157,1
ORD-2023-027251,CUST-04307,2023-10-31,0.1086,1
ORD-2023-027252,CUST-04308,2023-10-29,0.0499,1
ORD-2023-027253,CUST-04309,2023-10-26,0.0471,1
ORD-2023-027254,CUST-04310,2023-10-28,0.0571,1
ORD-2023-027255,CUST-04311,2023-10-31,0.3863,2
ORD-2023-027256,CUST-04312,2023-10-10,0.3504,2
ORD-2023-027257,CUST-04313,2023-10-29,0.3233,1
ORD-2023-027258,CUST-04314,2023-10-19,0.0638,1
ORD-2023-027259,CUST-04315,2023-10-24,0.0977,1
ORD-2023-027260,CUST-04316,2023-10-30,0.1493,2
ORD-2023-027261,CUST-04317,2023-10-28,0.1284,1
ORD-2023-027262,CUST-04318,2023-10-29,0.2987,1
ORD-2023-027263,CUST-04319,2023-10-23,0.3027,1
ORD-2023-027264,CUST-04320,2023-10-25,0.3649,2
ORD-2023-027265,CUST-04321,2023-10-22,0.1435,2
ORD-2023-027266,CUST-04322,2023-10-28,0.0609,2
ORD-2023-027267,CUST-04323,2023-10-29,0.0785,1
ORD-2023-027268,CUST-04324,2023-10-16,0.4366,2
ORD-2023-027269,CUST-04325,2023-10-31,0.1484,1
ORD-2023-027270,CUST-04326,2023-10-31,0.0536,2
ORD-2023-027271,CUST-04327,2023-10-29,0.1519,1
ORD-2023-027272,,2023-10-24,0.3987,2
ORD-2023-027273,CUST-04329,2023-10-24,0.2343,1
ORD-2023-027274,CUST-04330,2023-10-31,0.4867,1
ORD-2023-027275,CUST-04331,2023-10-30,0.0037,1
ORD-2023-027276,CUST-04332,2023-10-16,0.0902,1
ORD-2023-027277,CUST-04333,2023-10-28,0.0845,2
ORD-2023-027278,CUST-04334,2023-10-29,0.1104,5
ORD-2023-027279,CUST-04335,2023-10-05,0.0685,1
ORD-2023-027280,CUST-04336,2023-10-07,0.2555,1
ORD-2023-027281,CUST-04337,2023-10-29,0.0667,3
ORD-2023-027282,CUST-04338,2023-10-29,0.0751,3
ORD-2023-027283,CUST-04339,2023-10-31,0.4173,2
ORD-2023-027284,CUST-04340,2023-10-31,0.1604,1
ORD-2023-027285,CUST-04341,2023-10-20,0.1829,1
ORD-2023-027286,CUST-04342,2023-10-27,0.55,2
ORD-2023-027287,CUST-04343,2023-10-31,0.55,1
ORD-2023-027288,CUST-04344,2023-10-16,0.0766,1
ORD-2023-027289,CUST-04345,2023-10-31,0.1942,2
ORD-2023-027290,CUST-04346,2023-10-26,0.4263,2
ORD-2023-027291,CUST-04347,2023-10-31,0.1026,1
ORD-2023-027292,CUST-04348,2023-10-24,0.2222,1
ORD-2023-027293,CUST-04349,2023-10-29,0.0746,2
ORD-2023-027294,CUST-04350,2023-10-26,0.0914,2
ORD-2023-027295,CUST-04351,2023-10-21,0.0512,1
ORD-2023-027296,CUST-04352,2023-10-30,0.2812,1
ORD-2023-027297,CUST-04353,2023-10-27,0.4592,1
ORD-2023-027298,CUST-04354,2023-10-25,0.2026,1
ORD-2023-027299,CUST-04355,2023-10-07,0.2811,1
ORD-2023-027300,CUST-04356,2023-10-31,0.2452,2
ORD-2023-027301,CUST-04357,2023-10-29,0.2174,2
ORD-2023-027302,CUST-04358,2023-10-14,0.4349,1
ORD-2023-027303,CUST-04359,2023-10-24,0.3561,3
ORD-2023-027304,CUST-04360,2023-10-13,0.0443,1
ORD-2023-027305,CUST-04361,2023-10-28,0.0366,1
ORD-2023-027306,CUST-04362,2023-10-30,0.0971,1
ORD-2023-027307,CUST-04363,2023-10-28,0.1524,2
ORD-2023-027308,CUST-04364,2023-10-11,0.0757,3
ORD-2023-027309,CUST-04365,2023-10-15,0.2297,2
ORD-2023-027310,CUST-04366,2023-10-22,0.0355,3
ORD-2023-027311,CUST-04367,2023-10-29,0.4327,1
ORD-2023-027312,CUST-04368,2023-10-26,0.1528,1
ORD-2023-027313,CUST-04369,2023-10-11,0.2594,1
ORD-2023-027314,CUST-04370,2023-10-27,0.0371,1
ORD-2023-027315,CUST-04371,2023-10-21,0.0352,1
ORD-2023-027316,CUST-04372,2023-10-29,0.2064,1
ORD-2023-027317,CUST-04373,2023-10-29,0.0221,1
ORD-2023-027318,CUST-04374,2023-10-16,0.039,1
ORD-2023-027319,CUST-04375,2023-10-17,0.1639,1
ORD-2023-027320,CUST-04376,2023-10-26,0.55,1
ORD-2023-027321,CUST-04377,2023-10-07,0.0715,2
ORD-2023-027322,CUST-04378,2023-10-20,0.36,1
ORD-2023-027323,CUST-04379,2023-10-28,0.2554,1
ORD-2023-027324,CUST-04380,2023-10-25,0.2555,3
ORD-2023-027325,CUST-04381,2023-10-30,0.0198,1
ORD-2023-027326,CUST-04382,2023-10-29,0.2789,1
ORD-2023-027327,CUST-04383,2023-10-26,0.0371,1
ORD-2023-027328,CUST-04384,2023-10-21,0.1473,2
ORD-2023-027329,CUST-04385,2023-10-27,0.3603,2
ORD-2023-027330,CUST-04386,2023-10-24,0.1094,1
ORD-2023-027331,CUST-04387,2023-10-27,0.064,2
ORD-2023-027332,CUST-04388,2023-10-29,0.3633,2
ORD-2023-027333,CUST-04389,2023-10-27,0.1524,1
ORD-2023-027334,CUST-04390,2023-10-19,0.0449,1
ORD-2023-027335,CUST-04391,2023-10-19,0.55,1
ORD-2023-027336,CUST-04392,2023-10-17,0.1866,2
ORD-2023-027337,CUST-04393,2023-10-15,0.261,1
ORD-2023-027338,CUST-04394,2023-10-22,0.1451,2
ORD-2023-027339,CUST-04395,2023-10-31,0.5463,1
ORD-2023-027340,CUST-04396,2023-10-27,0.2133,1
ORD-2023-027341,CUST-04397,2023-10-25,0.3288,1
ORD-2023-027342,CUST-04398,2023-10-24,0.0233,2
ORD-2023-027343,CUST-04399,2023-10-28,0.0611,1
ORD-2023-027344,CUST-04400,2023-10-26,0.2254,2
ORD-2023-027345,CUST-04401,2023-10-23,0.1134,3
ORD-2023-027346,CUST-04402,2023-10-28,0.371,1
ORD-2023-027347,CUST-04403,2023-10-24,0.0318,3
ORD-2023-027348,CUST-04404,2023-10-13,0.1776,1
ORD-2023-027349,CUST-04405,2023-10-10,0.2916,1
ORD-2023-027350,CUST-04406,2023-10-16,0.0767,1
ORD-2023-027351,CUST-04407,2023-10-25,0.2544,1
ORD-2023-027352,CUST-04408,2023-10-28,0.076,2
