OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2023-003627,CUST-01039,2023-03-19,0.1157,1
ORD-2023-003628,CUST-01040,2023-03-23,0.2251,3
ORD-2023-003629,CUST-01041,2023-03-21,0.55,2
ORD-2023-003630,CUST-01042,2023-03-31,0.3296,2
ORD-2023-003631,CUST-01043,2023-03-31,0.0422,1
ORD-2023-003632,CUST-01044,2023-03-17,0.1967,2
ORD-2023-003633,CUST-01045,2023-03-31,0.0937,2
ORD-2023-003634,CUST-01046,2023-03-30,0.256,2
ORD-2023-003635,CUST-01047,2023-03-30,0.4853,1
ORD-2023-003636,CUST-01048,2023-03-31,0.55,1
ORD-2023-003637,CUST-01049,2023-03-02,0.0316,2
ORD-2023-003638,CUST-01050,2023-03-13,0.0145,1
ORD-2023-003639,CUST-01051,2023-03-01,0.2368,1
ORD-2023-003640,CUST-01052,2023-03-20,0.3121,1
ORD-2023-003641,CUST-01053,2023-03-27,0.1799,3
ORD-2023-003642,CUST-01054,2023-03-24,0.304,1
ORD-2023-003643,CUST-01055,2023-03-23,0.2566,1
ORD-2023-003644,CUST-01056,2023-03-20,0.4844,1
ORD-2023-003645,CUST-01057,2023-03-31,0.3164,1
ORD-2023-003646,CUST-01058,2023-03-30,0.052,3
ORD-2023-003647,CUST-01059,2023-03-21,0.0622,2
ORD-2023-003648,CUST-01060,2023-03-28,0.0266,2
ORD-2023-003649,CUST-01061,2023-03-08,0.0836,1
ORD-2023-003650,CUST-01062,2023-03-26,0.0336,1
ORD-2023-003651,CUST-01063,2023-03-15,0.0929,1
ORD-2023-003652,CUST-01064,2023-03-29,0.0245,3
ORD-2023-003653,CUST-01065,2023-03-29,0.0065,1
ORD-2023-003654,CUST-01066,2023-03-15,0.2245,2
ORD-2023-003655,CUST-01067,2023-03-15,0.0324,1
ORD-2023-003656,CUST-01068,2023-03-27,0.1813,1
ORD-2023-003657,CUST-01069,2023-03-19,0.0557,1
ORD-2023-003658,CUST-01070,2023-03-31,0.2301,2
ORD-2023-003659,CUST-01071,2023-03-22,0.2291,2
ORD-2023-003660,CUST-01072,2023-03-30,0.4905,1
ORD-2023-003661,CUST-01073,2023-03-30,0.3404,2
ORD-2023-003662,CUST-01074,2023-03-23,0.2505,1
ORD-2023-003663,CUST-01075,2023-03-25,0.1128,1
ORD-2023-003664,CUST-01076,2023-03-19,0.0697,1
ORD-2023-003665,CUST-01077,2023-03-18,0.0602,1
ORD-2023-003666,CUST-01078,2023-03-31,0.3524,1
ORD-2023-003667,CUST-01079,2023-03-05,0.409,1
ORD-2023-003668,CUST-01080,2023-03-15,0.0834,1
ORD-2023-003669,CUST-01081,2023-03-23,0.1593,1
ORD-2023-003670,CUST-01082,2023-03-27,0.2148,2
ORD-2023-003671,CUST-01083,2023-03-25,0.3645,1
ORD-2023-003672,CUST-01084,2023-03-14,0.3247,1
ORD-2023-003673,CUST-01085,2023-03-28,0.0179,1
ORD-2023-003674,CUST-01086,2023-03-29,0.035,2
ORD-2023-003675,CUST-01087,2023-03-27,0.1757,1
ORD-2023-003676,CUST-01088,2023-03-30,0.0955,1
ORD-2023-003677,CUST-01089,2023-03-14,0.0466,2
ORD-2023-003678,CUST-01090,2023-03-22,0.0494,2
ORD-2023-003679,CUST-01091,2023-03-22,0.0382,1
ORD-2023-003680,CUST-01092,2023-03-25,0.0453,1
ORD-2023-003681,CUST-01093,2023-03-29,0.0382,1
ORD-2023-003682,CUST-01094,2023-03-28,0.2381,2
ORD-2023-003683,CUST-01095,2023-03-15,0.4483,2
ORD-2023-003684,CUST-01096,2023-03-24,0.1753,1
ORD-2023-003685,CUST-01097,2023-03-30,0.4099,2
ORD-2023-003686,CUST-01098,2023-03-28,0.4112,2
ORD-2023-003687,CUST-01099,2023-03-24,0.0757,1
ORD-2023-003688,CUST-01100,2023-03-27,0.13,1
ORD-2023-003689,CUST-01101,2023-03-30,0.1387,5
ORD-2023-003690,CUST-01102,2023-03-25,0.13,1
ORD-2023-003691,CUST-01103,2023-03-19,0.0342,1
ORD-2023-003692,CUST-01104,2023-03-27,0.2286,1
ORD-2023-003693,CUST-01105,2023-03-18,0.1105,1
ORD-2023-003694,CUST-01106,2023-03-26,0.0497,2
ORD-2023-003695,CUST-01107,2023-03-25,0.1464,1
ORD-2023-003696,CUST-01108,2023-03-29,0.0809,2
ORD-2023-003697,CUST-01109,2023-03-31,0.3828,1
ORD-2023-003698,CUST-01110,2023-03-28,0.3652,2
ORD-2023-003699,CUST-01111,2023-03-31,0.0452,1
ORD-2023-003700,CUST-01112,2023-03-20,0.2363,1
ORD-2023-003701,CUST-01113,2023-03-27,0.147,3
ORD-2023-003702,CUST-01114,2023-03-20,0.0182,3
ORD-2023-003703,CUST-01115,2023-03-24,0.1881,1
ORD-2023-003704,CUST-01116,2023-03-29,0.55,1
ORD-2023-003705,CUST-01117,2023-03-31,0.3217,1
ORD-2023-003706,CUST-01118,2023-03-31,0.5494,2
ORD-2023-003707,CUST-01119,2023-03-20,0.3637,2
ORD-2023-003708,CUST-01120,2023-03-22,0.55,1
