OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2025-050824,CUST-13896,2025-12-30,0.1913,3
ORD-2025-050825,CUST-13897,2025-12-31,0.4936,1
ORD-2025-050826,,2025-12-26,0.3857,1
ORD-2025-050827,CUST-13899,2025-12-23,0.2381,3
ORD-2025-050828,CUST-13900,2025-12-26,0.0517,3
ORD-2025-050829,CUST-13901,2025-12-30,0.0605,1
ORD-2025-050830,CUST-13902,2025-12-27,0.0599,3
ORD-2025-050831,CUST-13903,2025-12-26,0.2302,1
ORD-2025-050832,CUST-13904,2025-12-21,0.0406,1
ORD-2025-050833,CUST-13905,2025-12-30,0.0294,2
ORD-2025-050834,CUST-13906,2025-12-12,0.5259,2
ORD-2025-050835,CUST-13907,2025-12-27,0.4209,1
ORD-2025-050836,CUST-13908,2025-12-27,0.3052,1
ORD-2025-050837,CUST-13909,2025-12-11,0.0413,1
ORD-2025-050838,CUST-13910,2025-12-30,0.0055,1
ORD-2025-050839,CUST-13911,2025-12-29,0.3042,2
ORD-2025-050840,CUST-13912,2025-12-27,0.1959,2
ORD-2025-050841,CUST-13913,2025-12-27,0.1399,1
ORD-2025-050842,CUST-13914,2025-12-31,0.1641,2
ORD-2025-050843,CUST-13915,2025-12-31,0.4354,1
ORD-2025-050844,CUST-13916,2025-12-30,0.55,1
ORD-2025-050845,CUST-13917,2025-12-26,0.0643,1
ORD-2025-050846,CUST-13918,2025-12-31,0.0242,1
ORD-2025-050847,CUST-13919,2025-12-30,0.1182,1
ORD-2025-050848,CUST-13920,2025-12-25,0.0848,1
ORD-2025-050849,CUST-13921,2025-12-30,0.1415,1
ORD-2025-050850,CUST-13922,2025-12-29,0.1674,1
ORD-2025-050851,CUST-13923,2025-12-24,0.0186,1
ORD-2025-050852,CUST-13924,2025-12-07,0.4878,1
ORD-2025-050853,CUST-13925,2025-12-27,0.176,1
ORD-2025-050854,CUST-13926,2025-12-20,0.0719,1
ORD-2025-050855,CUST-13927,2025-12-28,0.55,1
ORD-2025-050856,CUST-13928,2025-12-16,0.4868,3
ORD-2025-050857,CUST-13929,2025-12-23,0.3157,1
ORD-2025-050858,CUST-13930,2025-12-10,0.1955,1
ORD-2025-050859,CUST-13931,2025-12-20,0.257,1
ORD-2025-050860,CUST-13932,2025-12-26,0.1928,1
ORD-2025-050861,CUST-13933,2025-12-09,0.0317,1
ORD-2025-050862,CUST-13934,2025-12-23,0.1545,1
ORD-2025-050863,CUST-13935,2025-12-11,0.144,1
ORD-2025-050864,CUST-13936,2025-12-26,0.55,1
ORD-2025-050865,CUST-13937,2025-12-30,0.3318,1
ORD-2025-050866,CUST-13938,2025-12-24,0.1261,1
ORD-2025-050867,CUST-13939,2025-12-21,0.1738,2
ORD-2025-050868,CUST-13940,2025-12-19,0.3538,1
ORD-2025-050869,CUST-13941,2025-12-31,0.048,2
ORD-2025-050870,CUST-13942,2025-12-30,0.5379,1
ORD-2025-050871,CUST-13943,2025-12-28,0.1006,2
ORD-2025-050872,CUST-13944,2025-12-27,0.1206,5
ORD-2025-050873,CUST-13945,2025-12-20,0.2491,1
ORD-2025-050874,CUST-13946,2025-12-14,0.1619,1
ORD-2025-050875,CUST-13947,2025-12-09,0.1224,1
ORD-2025-050876,CUST-13948,2025-12-28,0.0409,1
ORD-2025-050877,CUST-13949,2025-12-29,0.1728,3
ORD-2025-050878,CUST-13950,2025-12-29,0.1292,3
ORD-2025-050879,CUST-13951,2025-12-23,0.03,1
ORD-2025-050880,CUST-13952,2025-12-03,0.0186,3
ORD-2025-050881,CUST-13953,2025-12-31,0.2871,2
ORD-2025-050882,CUST-13954,2025-12-21,0.346,1
ORD-2025-050883,CUST-13955,2025-12-24,0.1264,2
ORD-2025-050884,CUST-13956,2025-12-22,0.482,1
ORD-2025-050885,CUST-13957,2025-12-31,0.0208,1
ORD-2025-050886,CUST-13958,2025-12-25,0.5491,1
ORD-2025-050887,CUST-13959,2025-12-31,0.1539,1
ORD-2025-050888,CUST-13960,2025-12-16,0.1814,1
ORD-2025-050889,CUST-13961,2025-12-20,0.0671,1
ORD-2025-050890,CUST-13962,2025-12-20,0.3604,2
ORD-2025-050891,CUST-13963,2025-12-27,0.0812,2
ORD-2025-050892,CUST-13964,2025-12-31,0.4064,1
ORD-2025-050893,CUST-13965,2025-12-30,0.55,1
ORD-2025-050894, CUST-13966 ,2025-12-19,0.0957,1
ORD-2025-050895,CUST-13967,2025-12-19,0.2895,2
ORD-2025-050896,CUST-13968,2025-12-30,0.058,1
ORD-2025-050897,CUST-13969,2025-12-22,0.2168,1
