OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2023-020630,1,PROD-003,3,14.37,41.93
ORD-2023-020631,1,PROD-011,3,14.9,36.89
ORD-2023-020632,1,PROD-031,1,53.52,24.08
ORD-2023-020632,2,PROD-007,3,17.18,35.52
ORD-2023-020633,1,PROD-008,3,9.9,20.16
ORD-2023-020634,1,PROD-003,1,14.37,14.16
ORD-2023-020634,2,PROD-047,1,108.45,101.75
ORD-2023-020635,1,PROD-016,1,8.9,6.19
ORD-2023-020635,2,PROD-028,2,17.18,33.56
ORD-2023-020636,1,PROD-006,2,32.39,61.69
ORD-2023-020636,2,PROD-002,2,11.9,22.35
ORD-2023-020637,1,PROD-033,2,52.11,86.01
ORD-2023-020637,2,PROD-005,1,20.28,12.63
ORD-2023-020638,1,PROD-030,1,49.3,46.62
ORD-2023-020638,2,PROD-039,1,8.17,7.07
ORD-2023-020638,3,PROD-032,1,19.72,18.27
ORD-2023-020639,1,PROD-005,1,20.28,16.55
ORD-2023-020639,2,PROD-004,1,20.28,16.8
ORD-2023-020640,1,PROD-040,1,15.21,7.35
ORD-2023-020641,1,PROD-058,1,39.44,17.75
ORD-2023-020642,1,PROD-005,1,20.28,18.98
ORD-2023-020643,1,PROD-003,1,14.37,13.48
ORD-2023-020643,2,PROD-027,1,21.13,19.35
ORD-2023-020644,1,PROD-037,3,9.86,27.72
ORD-2023-020644,2,PROD-034,3,9.01,25.65
ORD-2023-020644,3,PROD-007,2,17.18,33.43
ORD-2023-020645,1,PROD-035,1,10.14,8.56
ORD-2023-020646,1,PROD-039,1,8.17,6.87
ORD-2023-020646,2,PROD-053,1,53.52,40.75
ORD-2023-020647,1,PROD-004,1,20.28,19.14
ORD-2023-020648,1,PROD-001,2,12.9,24.69
ORD-2023-020648,2,PROD-002,2,11.9,20.86
ORD-2023-020649,1,PROD-038,1,7.89,6.52
ORD-2023-020650,1,PROD-039,1,8.17,5.63
ORD-2023-020651,1,PROD-010,2,38.03,75.22
ORD-2023-020652,1,PROD-013,1,11.9,9.87
ORD-2023-020653,1,PROD-015,1,26.76,22.55
ORD-2023-020654,1,PROD-007,2,17.18,31.83
ORD-2023-020654,2,PROD-038,1,7.89,7.57
ORD-2023-020654,3,PROD-035,1,10.14,9.27
ORD-2023-020655,1,PROD-014,2,9.9,14.45
ORD-2023-020655,2,PROD-036,2,11.55,19.65
ORD-2023-020656,1,PROD-003,2,14.37,26.69
ORD-2023-020657,1,PROD-008,3,9.9,28.8
ORD-2023-020658,1,PROD-006,1,32.39,31.69
ORD-2023-020659,1,PROD-032,1,19.72,16.84
ORD-2023-020659,2,PROD-002,3,11.9,23.27
ORD-2023-020659,3,PROD-034,1,9.01,8.34
ORD-2023-020659,4,PROD-040,1,15.21,14.68
ORD-2023-020659,5,PROD-012,1,18.5,16.02
ORD-2023-020660,1,PROD-036,2,11.55,17.92
ORD-2023-020660,2,PROD-047,2,108.45,198.31
ORD-2023-020661,1,PROD-001,2,12.9,25.45
ORD-2023-020662,1,PROD-011,3,14.9,26.96
ORD-2023-020663,1,PROD-040,3,15.21,39.22
ORD-2023-020664,1,PROD-008,2,9.9,17.54
ORD-2023-020665,1,PROD-013,1,11.9,10.95
ORD-2023-020666,1,PROD-060,1,42.25,40.46
ORD-2023-020667,1,PROD-035,1,10.14,9.8
ORD-2023-020668,1,PROD-029,1,24.79,11.16
ORD-2023-020668,2,PROD-022,1,9.01,5.45
ORD-2023-020669,1,PROD-001,2,12.9,22.19
ORD-2023-020670,1,PROD-030,1,49.3,26.21
ORD-2023-020671,1,PROD-003,2,14.37,25.64
ORD-2023-020671,2,PROD-033,2,52.11,97.67
ORD-2023-020672,1,PROD-032,1,19.72,19.51
ORD-2023-020672,2,PROD-040,1,15.21,12.32
ORD-2023-020673,1,PROD-015,1,26.76,12.46
ORD-2023-020673,2,PROD-008,3,9.9,16.08
ORD-2023-020674,1,PROD-002,1,11.9,9.15
ORD-2023-020675,1,PROD-027,1,21.13,10.47
ORD-2023-020676,1,PROD-028,1,17.18,15.04
ORD-2023-020677,1,PROD-049,1,80.28,73.1
ORD-2023-020677,2,PROD-004,2,20.28,34.32
ORD-2023-020678,1,PROD-039,1,8.17,3.68
ORD-2023-020679,1,PROD-002,2,11.9,17.06
ORD-2023-020679,2,PROD-030,1,49.3,39.69
ORD-2023-020680,1,PROD-035,4,10.14,35.86
ORD-2023-020681,1,PROD-004,2,20.28,34.51
ORD-2023-020681,2,PROD-008,1,9.9,7.72
ORD-2023-020682,1,PROD-016,1,8.9,5.99
ORD-2023-020683,1,PROD-034,3,9.01,22.83
ORD-2023-020683,2,PROD-011,2,14.9,25.52
ORD-2023-020683,3,PROD-049,1,80.28,77.51
ORD-2023-020683,4,PROD-047,1,108.45,105.48
ORD-2023-020683,5,PROD-006,1,32.39,30.06
ORD-2023-020684,1,PROD-023,1,7.89,6.01
ORD-2023-020684,2,PROD-026,1,14.65,8.73
ORD-2023-020685,1,PROD-045,2,72.68,125.15
ORD-2023-020686,1,PROD-004,3,20.28,56.76
ORD-2023-020687,1,PROD-036,2,11.55,21.13
ORD-2023-020687,2,PROD-055,1,74.65,67.53
ORD-2023-020687,3,PROD-010,1,38.03,36.28
ORD-2023-020688,1,PROD-020,1,10.14,9.23
ORD-2023-020689,1,PROD-031,1,53.52,42.25
ORD-2023-020690,1,PROD-010,2,38.03,43.67
ORD-2023-020690,2,PROD-049,2,80.28,111.8
ORD-2023-020691,1,PROD-058,1,39.44,36.46
ORD-2023-020692,1,PROD-041,2,11.83,23.31
ORD-2023-020693,1,PROD-001,1,12.9,11.24
ORD-2023-020693,2,PROD-023,1,7.89,6.06
ORD-2023-020694,1,PROD-054,1,59.15,26.62
ORD-2023-020695,1,PROD-010,1,38.03,27.44
ORD-2023-020696,1,PROD-004,1,20.28,17.57
ORD-2023-020697,1,PROD-055,1,74.65,47.84
ORD-2023-020698,1,PROD-034,2,9.01,15.75
ORD-2023-020699,1,PROD-060,1,42.25,38.22
ORD-2023-020700,1,PROD-007,1,17.18,10.97
ORD-2023-020701,1,PROD-028,2,17.18,31.76
ORD-2023-020701,2,PROD-026,1,14.65,13.35
ORD-2023-020701,3,PROD-017,2,12.5,23.89
ORD-2023-020701,4,PROD-021,1,15.49,12.86
ORD-2023-020701,5,PROD-020,1,10.14,9.19
ORD-2023-020702,1,PROD-003,1,14.37,13.64
ORD-2023-020703,1,PROD-012,1,18.5,15.31
ORD-2023-020704,1,PROD-011,1,14.9,14.7
ORD-2023-020705,1,PROD-040,1,15.21,11.99
ORD-2023-020706,1,PROD-040,3,15.21,40.2
ORD-2023-020707,1,PROD-003,3,14.37,24.59
ORD-2023-020708,1,PROD-031,1,53.52,45.52
ORD-2023-020709,1,PROD-060,1,42.25,38.87
ORD-2023-020710,1,PROD-001,1,12.9,12.23
ORD-2023-020711,1,PROD-007,1,17.18,15.94
ORD-2023-020712,1,PROD-036,1,11.55,7.42
ORD-2023-020713,1,PROD-015,2,26.76,46.94
ORD-2023-020713,2,PROD-003,1,14.37,11.58
ORD-2023-020713,3,PROD-002,2,11.9,23.04
ORD-2023-020714,1,PROD-016,1,8.9,4.0
ORD-2023-020715,1,PROD-036,2,11.55,11.56
ORD-2023-020715,2,PROD-035,1,10.14,7.22
ORD-2023-020716,1,PROD-038,2,7.89,15.62
ORD-2023-020717,1,PROD-039,1,8.17,7.28
ORD-2023-020718,1,PROD-003,1,14.37,12.64
ORD-2023-020718,2,PROD-044,1,40.85,26.03
ORD-2023-020719,1,PROD-004,1,20.28,12.09
ORD-2023-020719,2,PROD-021,1,15.49,15.05
ORD-2023-020720,1,PROD-002,1,11.9,11.78
ORD-2023-020720,2,PROD-013,2,11.9,23.4
ORD-2023-020721,1,PROD-032,1,19.72,13.67
ORD-2023-020721,2,PROD-026,2,14.65,15.55
ORD-2023-020722,1,PROD-026,1,14.65,6.59
ORD-2023-020723,1,PROD-002,1,11.9,9.51
ORD-2023-020723,2,PROD-053,1,53.52,42.85
ORD-2023-020724,1,PROD-010,1,38.03,34.57
ORD-2023-020724,2,PROD-008,1,9.9,9.57
ORD-2023-020725,1,PROD-036,3,11.55,15.59
ORD-2023-020726,1,PROD-005,1,20.28,16.33
ORD-2023-020727,1,PROD-027,1,21.13,19.1
ORD-2023-020727,2,PROD-021,1,15.49,14.74
ORD-2023-020728,1,PROD-007,1,17.18,14.48
ORD-2023-020728,2,PROD-033,3,52.11,148.29
ORD-2023-020728,3,PROD-040,1,15.21,14.76
ORD-2023-020729,1,PROD-006,1,32.39,30.32
