OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2024-004566,CUST-06034,2024-02-14,0.2765,1
ORD-2024-004567,CUST-06035,2024-02-29,0.0407,3
ORD-2024-004568,CUST-06036,2024-02-29,0.2847,1
ORD-2024-004569,CUST-06037,2024-02-23,0.0331,1
ORD-2024-004570,CUST-06038,2024-02-17,0.1128,1
ORD-2024-004571,CUST-06039,2024-02-25,0.4435,2
ORD-2024-004572,CUST-06040,2024-02-21,0.2699,2
ORD-2024-004573,CUST-06041,2024-02-29,0.079,2
ORD-2024-004574,CUST-06042,2024-02-19,0.1043,2
ORD-2024-004575,CUST-06043,2024-02-18,0.3534,1
ORD-2024-004576,CUST-06044,2024-02-27,0.3799,1
ORD-2024-004577,CUST-06045,2024-02-28,0.0374,3
ORD-2024-004578,CUST-06046,2024-02-27,0.046,2
ORD-2024-004579,CUST-06047,2024-02-18,0.0396,3
ORD-2024-004580,CUST-06048,2024-02-16,0.3691,2
ORD-2024-004581,CUST-06049,2024-02-29,0.3565,1
ORD-2024-004582,CUST-06050,2024-02-20,0.5218,2
ORD-2024-004583,CUST-06051,2024-02-29,0.0215,1
ORD-2024-004584,CUST-06052,2024-02-20,0.425,1
ORD-2024-004585,CUST-06053,2024-02-22,0.0426,1
ORD-2024-004586,CUST-06054,2024-02-28,0.2699,3
ORD-2024-004587,CUST-06055,2024-02-21,0.3527,1
ORD-2024-004588,CUST-06056,2024-02-28,0.55,1
ORD-2024-004589,CUST-06057,2024-02-26,0.3413,1
ORD-2024-004590,CUST-06058,2024-02-24,0.0574,1
ORD-2024-004591,CUST-06059,2024-02-26,0.121,1
ORD-2024-004592,CUST-06060,15. Feb 2024,0.1816,1
ORD-2024-004593,CUST-06061,2024-02-23,0.0095,1
ORD-2024-004594,CUST-06062,2024-02-10,0.4653,2
ORD-2024-004595,CUST-06063,2024-02-24,0.4392,1
ORD-2024-004596,CUST-06064,2024-02-20,0.0826,3
ORD-2024-004597,CUST-06065,2024-02-09,0.362,1
ORD-2024-004598,CUST-06066,2024-02-29,0.55,1
ORD-2024-004599,CUST-06067,2024-02-14,0.0862,2
ORD-2024-004600,CUST-06068,2024-02-23,0.1877,2
ORD-2024-004601,CUST-06069,2024-02-25,0.0485,1
ORD-2024-004602,CUST-06070,2024-02-29,0.3349,1
ORD-2024-004603,CUST-06071,2024-02-28,0.0429,1
ORD-2024-004604,CUST-06072,2024-02-29,0.0167,2
ORD-2024-004605,CUST-06073,2024-02-25,0.2175,5
ORD-2024-004606,CUST-06074,2024-02-24,0.1919,1
ORD-2024-004607,CUST-06075,2024-02-21,0.0442,1
ORD-2024-004608,CUST-06076,2024-02-29,0.3436,1
ORD-2024-004609,CUST-06077,2024-02-26,0.0232,1
ORD-2024-004610,CUST-06078,2024-02-23,0.3259,2
ORD-2024-004611,CUST-06079,2024-02-16,0.163,2
ORD-2024-004612,CUST-06080,2024-02-22,0.1403,3
ORD-2024-004613,CUST-06081,2024-02-24,0.4234,1
ORD-2024-004614,CUST-06082,2024-02-20,0.1062,3
ORD-2024-004615,CUST-06083,2024-02-20,0.2024,1
ORD-2024-004616,CUST-06084,2024-02-28,0.0442,1
ORD-2024-004617,CUST-06085,2024-02-27,0.0421,2
ORD-2024-004618,CUST-06086,2024-02-16,0.0437,1
ORD-2024-004619,CUST-06087,2024-02-17,0.2815,2
ORD-2024-004620,CUST-06088,2024-02-20,0.0824,1
ORD-2024-004621,CUST-06089,2024-02-25,0.0051,1
ORD-2024-004622,CUST-06090,2024-02-29,0.2068,1
ORD-2024-004623,CUST-06091,2024-02-26,0.378,1
ORD-2024-004624,CUST-06092,2024-02-22,0.416,1
ORD-2024-004625,CUST-06093,2024-02-21,0.0339,1
ORD-2024-004626,CUST-06094,14/02/2024,0.0141,1
ORD-2024-004627,CUST-06095,2024-02-20,0.0112,1
ORD-2024-004628,CUST-06096,2024-02-21,0.1273,1
ORD-2024-004629,CUST-06097,2024-02-22,0.0748,4
ORD-2024-004630,CUST-06098,2024-02-08,0.197,1
ORD-2024-004631,CUST-06099,2024-02-11,0.2189,1
ORD-2024-004632,CUST-06100,2024-02-28,0.1552,1
ORD-2024-004633,CUST-06101,2024.02.15,0.0198,1
ORD-2024-004634,CUST-06102,2024-02-27,0.1032,1
ORD-2024-004635,CUST-06103,2024-02-10,0.0339,3
ORD-2024-004636,CUST-06104,2024-02-27,0.0652,1
ORD-2024-004637,CUST-06105,2024-02-23,0.296,1
ORD-2024-004638,CUST-06106,2024-02-22,0.3304,1
ORD-2024-004639,CUST-06107,2024-02-25,0.3385,1
ORD-2024-004640,CUST-06108,2024-02-21,0.402,1
ORD-2024-004641,CUST-06109,2024-02-10,0.0442,3
ORD-2024-004642,CUST-06110,2024-02-27,0.3735,1
ORD-2024-004643,CUST-06111,2024-02-19,0.0261,1
ORD-2024-004644,CUST-06112,2024-02-28,0.1892,2
ORD-2024-004645,CUST-06113,2024-02-14,0.55,1
ORD-2024-004646,CUST-06114,2024-02-19,0.328,2
ORD-2024-004647,CUST-06115,2024-02-20,0.0427,3
ORD-2024-004648,CUST-06116,2024-02-28,0.1807,1
ORD-2024-004649,CUST-06117,2024-02-28,0.2067,1
ORD-2024-004650,CUST-06118,2024-02-23,0.0468,2
ORD-2024-004651,CUST-06119,2024-02-22,0.3515,1
ORD-2024-004652,CUST-06120,2024-02-25,0.2783,4
ORD-2024-004653,CUST-06121,2024-02-03,0.0689,1
ORD-2024-004654,CUST-06122,2024-02-20,0.3601,2
ORD-2024-004655,CUST-06123,2024-02-29,0.3907,1
ORD-2024-004656,CUST-06124,2024-02-25,0.55,1
ORD-2024-004657,CUST-06125,2024-02-20,0.4779,2
ORD-2024-004658,CUST-06126,2024-02-09,0.1341,1
ORD-2024-004659,CUST-06127,2024-02-25,0.0922,3
ORD-2024-004660,CUST-06128,2024.02.15,0.3615,3
ORD-2024-004661,CUST-06129,2024-02-26,0.1047,2
ORD-2024-004662,CUST-06130,2024-02-18,0.4689,1
ORD-2024-004663,CUST-06131,2024-02-26,0.0609,2
ORD-2024-004664,CUST-06132,2024-02-24,0.1924,1
ORD-2024-004665,CUST-06133,2024-02-24,0.0073,1
ORD-2024-004666,CUST-06134,2024-02-27,0.4597,1
ORD-2024-004667,CUST-06135,2024-02-21,0.1391,3
ORD-2024-004668,CUST-06136,2024-02-23,0.0554,1
ORD-2024-004669,CUST-06137,2024-02-29,0.3403,1
ORD-2024-004670,CUST-06138,2024-02-26,0.3301,1
ORD-2024-004671,CUST-06139,2024-02-26,0.0085,1
ORD-2024-004672,CUST-06140,2024-02-07,0.0259,1
ORD-2024-004673,CUST-06141,2024-02-08,0.1741,2
ORD-2024-004674,CUST-06142,2024-02-28,0.2863,1
ORD-2024-004675,CUST-06143,2024-02-12,0.0829,1
ORD-2024-004676,CUST-06144,2024-02-24,0.1317,3
ORD-2024-004677,CUST-06145,2024-02-15,0.3363,2
ORD-2024-004678,CUST-06146,2024-02-28,0.2621,1
ORD-2024-004679,CUST-06147,2024-02-23,0.0287,2
ORD-2024-004680,CUST-06148,2024-02-25,0.1131,2
ORD-2024-004681,CUST-06149,2024.02.15,0.2231,3
ORD-2024-004682,CUST-06150,2024-02-24,0.113,1
ORD-2024-004683,CUST-06151,2024-02-28,0.0846,1
ORD-2024-004684,CUST-06152,2024-02-17,0.2007,1
ORD-2024-004685,CUST-06153,2024-02-28,0.1561,1
ORD-2024-004686,CUST-06154,15. Feb 2024,0.0274,1
ORD-2024-004687,CUST-06155,2024-02-29,0.1765,1
ORD-2024-004688,CUST-06156,2024-02-10,0.1972,3
ORD-2024-004689,CUST-06157,2024-02-19,0.2317,1
ORD-2024-004690,CUST-06158,2024-02-29,0.5423,1
ORD-2024-004691,CUST-06159,2024-02-26,0.1443,1
ORD-2024-004692,CUST-06160,2024-02-16,0.1455,1
ORD-2024-004693,CUST-06161,2024-02-05,0.0504,1
ORD-2024-004694,CUST-06162,2024-02-29,0.0576,2
ORD-2024-004695,CUST-06163,2024-02-29,0.4621,1
