OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2026-000001,CUST-14221,2026-01-29,0.3045,2
ORD-2026-000002,CUST-14222,2026-01-16,0.1864,1
ORD-2026-000003,CUST-14223,2026-01-22,0.55,1
ORD-2026-000004,CUST-14224,2026-01-31,0.1378,1
ORD-2026-000005,CUST-14225,2026-01-25,0.2445,1
ORD-2026-000006,CUST-14226,2026-01-30,0.1153,1
ORD-2026-000007,CUST-14227,2026-01-18,0.3978,2
ORD-2026-000008,CUST-14228,2026-01-30,0.2928,3
ORD-2026-000009,CUST-14229,2026-01-27,0.1926,3
ORD-2026-000010,CUST-14230,2026-01-11,0.5245,2
ORD-2026-000011,CUST-14231,2026-01-24,0.1469,1
ORD-2026-000012,CUST-14232,2026-01-29,0.1063,1
ORD-2026-000013,CUST-14233,2026-01-31,0.331,2
ORD-2026-000014,CUST-14234,2026-01-30,0.0147,1
ORD-2026-000015,CUST-14235,2026-01-15,0.1086,2
ORD-2026-000016,CUST-14236,2026-01-24,0.1372,1
ORD-2026-000017,CUST-14237,2026-01-30,0.5253,1
ORD-2026-000018,CUST-14238,2026-01-23,0.0458,1
ORD-2026-000019,CUST-14239,2026-01-27,0.3339,2
ORD-2026-000020,CUST-14240,2026-01-24,0.1664,2
ORD-2026-000021,CUST-14241,2026-01-23,0.4328,1
ORD-2026-000022,CUST-14242,2026-01-13,0.0546,5
ORD-2026-000023,CUST-14243,2026-01-29,0.2638,2
ORD-2026-000024,CUST-14244,2026-01-26,0.1238,1
ORD-2026-000025,CUST-14245,2026-01-27,0.1846,1
ORD-2026-000026,CUST-14246,2026-01-24,0.3555,3
ORD-2026-000027,CUST-14247,2026-01-30,0.4041,1
ORD-2026-000028,CUST-14248,2026-01-20,0.4348,1
ORD-2026-000029,CUST-14249,2026-01-19,0.3788,1
ORD-2026-000030,CUST-14250,2026-01-29,0.0586,3
ORD-2026-000031,CUST-14251,2026-01-23,0.1313,1
ORD-2026-000032,CUST-14252,2026-01-29,0.2386,1
ORD-2026-000033,CUST-14253,2026-01-15,0.0875,2
ORD-2026-000034,CUST-14254,2026-01-19,0.073,3
ORD-2026-000035,CUST-14255,2026-01-28,0.2777,1
