OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2023-001247,1,PROD-004,1,20.28,16.41
ORD-2023-001248,1,PROD-001,1,12.9,12.38
ORD-2023-001248,2,PROD-034,2,9.01,13.53
ORD-2023-001249,1,PROD-005,2,20.28,33.52
ORD-2023-001250,1,PROD-035,2,10.14,9.13
ORD-2023-001251,1,PROD-025,2,21.97,38.63
ORD-2023-001251,2,PROD-028,1,17.18,14.7
ORD-2023-001252,1,PROD-054,1,59.15,48.62
ORD-2023-001253,1,PROD-037,2,9.86,12.66
ORD-2023-001254,1,PROD-004,2,20.28,24.77
ORD-2023-001255,1,PROD-060,1,42.25,33.89
ORD-2023-001256,1,PROD-001,2,12.9,24.81
ORD-2023-001257,1,PROD-049,1,80.28,49.44
ORD-2023-001258,1,PROD-041,2,11.83,23.53
ORD-2023-001258,2,PROD-049,1,80.28,79.77
ORD-2023-001258,3,PROD-001,1,12.9,12.68
ORD-2023-001259,1,PROD-030,1,49.3,29.98
ORD-2023-001260,1,PROD-023,1,7.89,7.71
ORD-2023-001261,1,PROD-038,2,7.89,9.21
ORD-2023-001262,1,PROD-042,2,73.24,131.33
ORD-2023-001262,2,PROD-023,1,7.89,5.2
ORD-2023-001262,3,PROD-008,2,9.9,15.63
ORD-2023-001263,1,PROD-021,1,15.49,13.98
ORD-2023-001264,1,PROD-007,1,17.18,12.7
ORD-2023-001264,2,PROD-026,1,14.65,12.43
ORD-2023-001265,1,PROD-022,2,9.01,16.77
ORD-2023-001266,1,PROD-034,1,9.01,7.18
ORD-2023-001267,1,PROD-041,3,11.83,29.21
ORD-2023-001267,2,PROD-038,1,7.89,6.96
ORD-2023-001268,1,PROD-003,1,14.37,9.29
ORD-2023-001269,1,PROD-045,1,72.68,58.47
ORD-2023-001269,2,PROD-054,1,59.15,38.24
ORD-2023-001270,1,PROD-001,1,12.9,10.26
ORD-2023-001270,2,PROD-006,1,32.39,28.3
ORD-2023-001271,1,PROD-034,2,9.01,12.93
ORD-2023-001271,2,PROD-032,2,19.72,25.49
ORD-2023-001271,3,PROD-004,1,20.28,9.39
ORD-2023-001272,1,PROD-004,3,20.28,52.14
ORD-2023-001272,2,PROD-034,1,9.01,6.75
ORD-2023-001273,1,PROD-032,1,19.72,11.09
ORD-2023-001274,1,PROD-005,1,20.28,12.77
ORD-2023-001275,1,PROD-005,1,20.28,18.61
ORD-2023-001275,2,PROD-001,1,12.9,10.01
ORD-2023-001276,1,PROD-051,1,36.06,31.51
ORD-2023-001277,1,PROD-040,4,15.21,56.67
ORD-2023-001277,2,PROD-027,2,21.13,29.18
ORD-2023-001278,1,PROD-045,1,72.68,69.62
ORD-2023-001279,1,PROD-006,1,32.39,22.22
ORD-2023-001280,1,PROD-017,1,12.5,8.45
ORD-2023-001280,2,PROD-004,2,20.28,23.79
ORD-2023-001281,1,PROD-037,1,9.86,9.59
ORD-2023-001282,1,PROD-020,2,10.14,11.61
ORD-2023-001283,1,PROD-023,2,7.89,15.14
ORD-2023-001284,1,PROD-005,2,20.28,27.32
ORD-2023-001284,2,PROD-035,2,10.14,15.12
ORD-2023-001284,3,PROD-032,2,19.72,35.28
ORD-2023-001285,1,PROD-040,3,15.21,43.79
ORD-2023-001286,1,PROD-004,2,20.28,39.76
ORD-2023-001287,1,PROD-004,3,20.28,59.95
ORD-2023-001288,1,PROD-038,1,7.89,5.95
ORD-2023-001288,2,PROD-027,1,21.13,18.55
ORD-2023-001289,1,PROD-003,1,14.37,10.63
ORD-2023-001290,1,PROD-019,1,29.58,20.37
ORD-2023-001290,2,PROD-029,1,24.79,21.83
ORD-2023-001290,3,PROD-008,1,9.9,6.93
ORD-2023-001291,1,PROD-005,2,20.28,38.77
ORD-2023-001291,2,PROD-001,1,12.9,12.13
ORD-2023-001292,1,PROD-030,1,49.3,45.52
ORD-2023-001293,1,PROD-021,2,15.49,16.6
ORD-2023-001294,1,PROD-034,2,9.01,11.8
ORD-2023-001295,1,PROD-040,1,15.21,15.09
ORD-2023-001296,1,PROD-005,1,20.28,18.86
ORD-2023-001296,2,PROD-034,3,9.01,20.97
ORD-2023-001297,1,PROD-005,1,20.28,18.41
ORD-2023-001297,2,PROD-013,3,11.9,28.83
ORD-2023-001298,1,PROD-054,1,59.15,58.34
ORD-2023-001299,1,PROD-052,1,46.48,28.81
ORD-2023-001300,1,PROD-005,2,20.28,28.28
ORD-2023-001301,1,PROD-027,1,21.13,9.72
ORD-2023-001301,2,PROD-041,3,11.83,29.4
ORD-2023-001302,1,PROD-044,1,40.85,28.91
ORD-2023-001303,1,PROD-054,1,59.15,27.49
ORD-2023-001304,1,PROD-011,3,14.9,41.57
ORD-2023-001305,1,PROD-010,2,38.03,60.85
ORD-2023-001306,1,PROD-039,2,8.17,11.11
ORD-2023-001307,1,PROD-001,1,12.9,11.95
ORD-2023-001307,2,PROD-032,2,19.72,37.02
ORD-2023-001308,1,PROD-002,3,11.9,30.74
ORD-2023-001309,1,PROD-005,2,20.28,28.25
ORD-2023-001310,1,PROD-040,4,15.21,27.38
ORD-2023-001310,2,PROD-038,1,7.89,3.55
ORD-2023-001311,1,PROD-002,2,11.9,20.24
ORD-2023-001312,1,PROD-029,1,24.79,23.51
ORD-2023-001313,1,PROD-001,1,12.9,7.43
ORD-2023-001313,2,PROD-040,1,15.21,11.45
ORD-2023-001314,1,PROD-032,1,19.72,14.71
ORD-2023-001315,1,PROD-002,1,11.9,10.79
ORD-2023-001316,1,PROD-049,1,80.28,36.13
ORD-2023-001317,1,PROD-059,1,52.11,51.19
ORD-2023-001317,2,PROD-041,1,11.83,11.25
ORD-2023-001318,1,PROD-031,2,53.52,82.72
ORD-2023-001318,2,PROD-027,1,21.13,9.51
ORD-2023-001319,1,PROD-037,2,9.86,18.76
ORD-2023-001319,2,PROD-034,2,9.01,17.84
ORD-2023-001319,3,PROD-002,2,11.9,22.34
ORD-2023-001320,1,PROD-012,2,18.5,32.83
ORD-2023-001321,1,PROD-021,1,15.49,6.97
ORD-2023-001321,2,PROD-022,2,9.01,16.39
ORD-2023-001322,1,PROD-038,1,7.89,6.32
ORD-2023-001323,1,PROD-060,1,42.25,19.01
ORD-2023-001324,1,PROD-037,1,9.86,6.72
ORD-2023-001324,2,PROD-008,2,9.9,8.95
ORD-2023-001324,3,PROD-031,1,53.52,29.05
ORD-2023-001324,4,PROD-007,1,17.18,13.65
