OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2024-000001,CUST-05644,2024-01-28,0.1377,1
ORD-2024-000002,CUST-05645,2024-01-31,0.1756,1
ORD-2024-000003,CUST-05646,2024-01-03,0.0221,1
ORD-2024-000004,CUST-05647,2024-01-24,0.2073,1
ORD-2024-000005,CUST-05648,2024-01-24,0.0727,1
ORD-2024-000006,CUST-05649,2024-01-31,0.3233,2
ORD-2024-000007,CUST-05650,2024-01-16,0.55,1
ORD-2024-000008,CUST-05651,2024-01-31,0.3964,2
ORD-2024-000009,CUST-05652,2024-01-30,0.0097,1
ORD-2024-000010,CUST-05653,2024-01-30,0.0173,1
ORD-2024-000011,CUST-05654,2024-01-21,0.057,1
ORD-2024-000012,CUST-05655,2024-01-24,0.4015,2
ORD-2024-000013,CUST-05656,2024-01-30,0.0249,3
ORD-2024-000014,CUST-05657,2024-01-31,0.0218,1
ORD-2024-000015,CUST-05658,2024-01-21,0.4775,1
ORD-2024-000016,CUST-05659,2024-01-29,0.0145,1
ORD-2024-000017,CUST-05660,2024-01-17,0.0137,2
ORD-2024-000018,CUST-05661,2024-01-25,0.0287,2
ORD-2024-000019,CUST-05662,2024-01-26,0.1488,1
ORD-2024-000020,CUST-05663,2024-01-31,0.2375,1
ORD-2024-000021,CUST-05664,2024-01-10,0.0429,1
ORD-2024-000022,CUST-05665,2024-01-31,0.1917,2
ORD-2024-000023,CUST-05666,2024-01-12,0.0047,1
ORD-2024-000024,CUST-05667,2024-01-20,0.0427,1
ORD-2024-000025,CUST-05668,2024-01-25,0.1929,1
ORD-2024-000026,CUST-05669,2024-01-16,0.1912,1
ORD-2024-000027,CUST-05670,2024-01-26,0.138,1
ORD-2024-000028,CUST-05671,2024-01-27,0.0871,1
ORD-2024-000029,CUST-05672,2024-01-13,0.1076,1
ORD-2024-000030,CUST-05673,2024-01-30,0.2295,1
ORD-2024-000031,CUST-05674,2024-01-17,0.55,1
ORD-2024-000032,CUST-05675,2024-01-23,0.1396,1
ORD-2024-000033,CUST-05676,2024-01-18,0.036,2
ORD-2024-000034,CUST-05677,2024-01-06,0.0916,1
ORD-2024-000035,CUST-05678,2024-01-23,0.4678,1
ORD-2024-000036,CUST-05679,2024-01-25,0.1678,1
ORD-2024-000037,CUST-05680,2024-01-18,0.1019,3
ORD-2024-000038,CUST-05681,2024-01-19,0.3358,1
ORD-2024-000039,CUST-05682,2024-01-23,0.0594,1
ORD-2024-000040,CUST-05683,2024-01-31,0.1979,3
ORD-2024-000041,CUST-05684,2024-01-30,0.2148,1
ORD-2024-000042,CUST-05685,2024-01-20,0.1052,2
ORD-2024-000043,CUST-05686,2024-01-27,0.55,1
ORD-2024-000044,CUST-05687,2024-01-27,0.4037,1
ORD-2024-000045,CUST-05688,2024-01-30,0.0587,1
ORD-2024-000046,CUST-05689,2024-01-12,0.2247,1
ORD-2024-000047,CUST-05690,2024-01-29,0.3449,1
ORD-2024-000048,CUST-05691,2024-01-30,0.2352,2
ORD-2024-000049,CUST-05692,2024-01-28,0.1635,4
ORD-2024-000050,CUST-05693,2024-01-26,0.171,1
ORD-2024-000051,CUST-05694,2024-01-29,0.4307,1
ORD-2024-000052,CUST-05695,2024-01-25,0.42,1
ORD-2024-000053,CUST-05696,2024-01-30,0.4269,1
ORD-2024-000054,CUST-05697,2024-01-14,0.0291,1
ORD-2024-000055,CUST-05698,2024-01-23,0.4921,1
ORD-2024-000056,CUST-05699,2024-01-20,0.1954,1
ORD-2024-000057,CUST-05700,2024-01-26,0.2009,2
ORD-2024-000058,CUST-05701,2024-01-25,0.051,3
ORD-2024-000059,CUST-05702,2024-01-22,0.1307,1
ORD-2024-000060,CUST-05703,2024-01-20,0.1511,1
ORD-2024-000061,CUST-05704,2024-01-27,0.26,1
ORD-2024-000062,CUST-05705,2024-01-17,0.3014,1
ORD-2024-000063,CUST-05706,2024-01-22,0.0438,1
ORD-2024-000064,CUST-05707,2024-01-29,0.2252,1
ORD-2024-000065,CUST-05708,2024-01-31,0.1579,1
ORD-2024-000066,CUST-05709,2024-01-25,0.1069,3
ORD-2024-000067,CUST-05710,2024-01-31,0.0217,3
ORD-2024-000068,CUST-05711,2024-01-28,0.0831,1
ORD-2024-000069,CUST-05712,2024-01-26,0.1185,2
ORD-2024-000070,CUST-05713,2024-01-29,0.0832,1
ORD-2024-000071,CUST-05714,2024-01-15,0.252,1
ORD-2024-000072,CUST-05715,2024-01-29,0.55,1
ORD-2024-000073,CUST-05716,2024-01-21,0.1659,3
ORD-2024-000074,CUST-05717,2024-01-24,0.0268,2
ORD-2024-000075,CUST-05718,2024-01-30,0.0357,1
ORD-2024-000076,CUST-05719,2024-01-29,0.1586,1
ORD-2024-000077,CUST-05720,2024-01-10,0.0369,1
ORD-2024-000078,CUST-05721,2024-01-18,0.0762,1
ORD-2024-000079,CUST-05722,2024-01-27,0.2137,1
ORD-2024-000080,CUST-05723,2024-01-25,0.1555,1
ORD-2024-000081,CUST-05724,2024-01-31,0.1272,2
ORD-2024-000082,CUST-05725,2024-01-31,0.1062,1
ORD-2024-000083,CUST-05726,2024-01-31,0.55,1
