OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2026-009506,CUST-14741,2026-03-15,0.0826,3
ORD-2026-009507,CUST-14742,2026-03-12,0.1962,1
ORD-2026-009508,CUST-14743,2026-03-15,0.2984,2
ORD-2026-009509,CUST-14744,2026-03-07,0.0864,1
ORD-2026-009510,CUST-14745,2026-03-10,0.2353,2
ORD-2026-009511,CUST-14746,2026-03-15,0.55,1
ORD-2026-009512,CUST-14747,2026-03-11,0.1772,2
ORD-2026-009513,CUST-14748,2026-03-13,0.4513,1
ORD-2026-009514,CUST-14749,2026-03-06,0.3081,1
ORD-2026-009515,CUST-14750,2026-03-15,0.2149,1
ORD-2026-009516,CUST-14751,2026-03-15,0.5142,2
ORD-2026-009517,CUST-14752,2026-03-07,0.2822,1
ORD-2026-009518,CUST-14753,2026-03-08,0.0336,1
ORD-2026-009519,CUST-14754,2026-03-10,0.4336,2
ORD-2026-009520,CUST-14755,2026-03-09,0.1078,1
ORD-2026-009521,CUST-14756,2026-03-14,0.083,1
ORD-2026-009522,CUST-14757,2026-03-09,0.504,1
ORD-2026-009523,CUST-14758,2026-03-13,0.2008,1
ORD-2026-009524,CUST-14759,2026-03-15,0.0235,1
ORD-2026-009525,CUST-14760,2026-03-15,0.0934,1
ORD-2026-009526,CUST-14761,2026-03-09,0.1993,1
ORD-2026-009527,CUST-14762,2026-03-13,0.0341,1
ORD-2026-009528,CUST-14763,2026-03-15,0.4139,1
ORD-2026-009529,CUST-14764,2026-03-13,0.0833,4
ORD-2026-009530,CUST-14765,2026-03-13,0.284,2
ORD-2026-009531,CUST-14766,2026-03-04,0.1263,3
ORD-2026-009532,CUST-14767,2026-03-12,0.137,2
ORD-2026-009533,CUST-14768,2026-03-15,0.1546,1
ORD-2026-009534,CUST-14769,2026-03-15,0.1664,1
ORD-2026-009535,CUST-14770,2026-03-10,0.2094,1
ORD-2026-009536,CUST-14771,2026-03-13,0.1066,2
ORD-2026-009537,CUST-14772,2026-03-07,0.2671,1
ORD-2026-009538,CUST-14773,2026-03-12,0.1488,1
ORD-2026-009539,CUST-14774,2026-03-13,0.55,1
ORD-2026-009540,CUST-14775,2026-03-14,0.0969,1
ORD-2026-009541,CUST-14776,2026-03-08,0.2753,1
ORD-2026-009542,CUST-14777,2026-03-13,0.2681,1
ORD-2026-009543,CUST-14778,2026-03-13,0.0651,1
ORD-2026-009544, CUST-14779 ,2026-03-07,0.0528,1
ORD-2026-009545,CUST-14780,2026-03-15,0.2348,2
ORD-2026-009546,CUST-14781,2026-03-11,0.55,1
ORD-2026-009547,CUST-14782,2026-03-10,0.0545,1
ORD-2026-009548,CUST-14783,2026-03-09,0.4384,2
ORD-2026-009549,CUST-14784,2026-03-12,0.0092,1
ORD-2026-009550,CUST-14785,2026-03-04,0.0388,1
ORD-2026-009551,CUST-14786,2026-03-11,0.1512,3
ORD-2026-009552,CUST-14787,2026-03-13,0.2704,1
ORD-2026-009553,CUST-14788,2026-03-12,0.55,1
ORD-2026-009554,CUST-14789,2026-03-15,0.0175,1
ORD-2026-009555,CUST-14790,2026-03-12,0.5055,2
ORD-2026-009556,CUST-14791,2026-03-15,0.2483,1
ORD-2026-009557,CUST-14792,2026-03-12,0.55,1
ORD-2026-009558,CUST-14793,2026-03-15,0.1214,1
ORD-2026-009559,CUST-14794,2026-03-13,0.1251,1
ORD-2026-009560,CUST-14795,2026-03-07,0.2914,3
ORD-2026-009561,CUST-14796,2026-03-02,0.0467,1
ORD-2026-009562,CUST-14797,2026-03-13,0.1574,1
ORD-2026-009563,CUST-14798,2026-03-14,0.0278,1
ORD-2026-009564,CUST-14799,2026-03-08,0.1898,2
ORD-2026-009565,CUST-14800,2026-03-15,0.0573,1
ORD-2026-009566,CUST-14801,2026-03-13,0.3549,1
ORD-2026-009567,CUST-14802,2026-03-07,0.5322,2
ORD-2026-009568,CUST-14803,2026-03-08,0.0149,1
ORD-2026-009569,CUST-14804,2026-03-11,0.0156,1
ORD-2026-009570,CUST-14805,2026-03-09,0.4439,1
ORD-2026-009571,CUST-14806,2026-03-03,0.3171,2
ORD-2026-009572,CUST-14807,2026-03-12,0.0603,2
ORD-2026-009573,CUST-14808,2026-03-15,0.2569,3
ORD-2026-009574,CUST-14809,2026-03-15,0.55,1
ORD-2026-009575,CUST-14810,2026-03-10,0.0463,1
ORD-2026-009576,CUST-14811,2026-03-15,0.2003,1
ORD-2026-009577,CUST-14812,2026-03-13,0.0498,2
ORD-2026-009578,CUST-14813,2026-03-09,0.2785,1
ORD-2026-009579,CUST-14814,2026-03-15,0.1193,2
ORD-2026-009580,CUST-14815,2026-03-10,0.0368,1
ORD-2026-009581,CUST-14816,2026-03-11,0.4599,1
ORD-2026-009582,CUST-14817,2026-03-14,0.4323,2
ORD-2026-009583,CUST-14818,2026-03-14,0.0433,1
ORD-2026-009584,CUST-14819,2026-03-14,0.5037,1
ORD-2026-009585,CUST-14820,2026-03-11,0.3257,2
ORD-2026-009586,CUST-14821,2026-03-13,0.0511,1
ORD-2026-009587,CUST-14822,2026-03-11,0.0752,3
ORD-2026-009588,CUST-14823,2026-03-12,0.3737,1
ORD-2026-009589,CUST-14824,2026-03-14,0.0456,2
ORD-2026-009590,CUST-14825,2026-03-02,0.2423,2
ORD-2026-009591,CUST-14826,2026-03-12,0.0455,1
ORD-2026-009592,CUST-14827,2026-03-11,0.1752,2
ORD-2026-009593,CUST-14828,2026-03-15,0.3579,3
ORD-2026-009594,CUST-14829,2026-03-02,0.5399,1
ORD-2026-009595,CUST-14830,2026-03-01,0.1424,3
ORD-2026-009596,CUST-14831,2026-03-14,0.1529,1
ORD-2026-009597,CUST-14832,2026-03-10,0.0277,1
ORD-2026-009598,CUST-14833,2026-03-15,0.0804,1
ORD-2026-009599,CUST-14834,2026-03-15,0.0744,1
ORD-2026-009600,CUST-14835,2026-03-05,0.0756,2
ORD-2026-009601,CUST-14836,2026-03-10,0.1,2
ORD-2026-009602,CUST-14837,2026-03-15,0.2833,2
ORD-2026-009603,CUST-14838,2026-03-05,0.0202,1
ORD-2026-009604,CUST-14839,2026-03-09,0.0929,1
ORD-2026-009605,CUST-14840,2026-03-14,0.1608,3
ORD-2026-009606,CUST-14841,2026-03-07,0.2407,3
ORD-2026-009607,CUST-14842,2026-03-08,0.0536,2
ORD-2026-009608,CUST-14843,2026-03-11,0.1225,2
ORD-2026-009609,CUST-14844,2026-03-10,0.1776,2
ORD-2026-009610,CUST-14845,2026-03-02,0.0461,1
ORD-2026-009611,CUST-14846,2026-03-10,0.036,1
ORD-2026-009612,CUST-14847,2026-03-15,0.3301,2
ORD-2026-009613,CUST-14848,2026-03-07,0.1988,2
ORD-2026-009614,CUST-14849,2026-03-11,0.0084,2
ORD-2026-009615,CUST-14850,2026-03-13,0.1614,3
ORD-2026-009616,CUST-14851,2026-03-09,0.243,3
ORD-2026-009617,CUST-14852,2026-03-14,0.0282,1
ORD-2026-009618,CUST-14853,2026-03-10,0.015,2
ORD-2026-009619,CUST-14854,2026-03-13,0.0641,1
ORD-2026-009620,CUST-14855,2026-03-06,0.1002,2
ORD-2026-009621,CUST-14856,2026-03-14,0.2361,1
ORD-2026-009622,CUST-14857,2026-03-15,0.0339,2
ORD-2026-009623,CUST-14858,2026-03-15,0.195,1
ORD-2026-009624,CUST-14859,2026-03-13,0.0186,2
ORD-2026-009625,CUST-14860,2026-03-04,0.1405,1
ORD-2026-009626,CUST-14861,2026-03-14,0.3733,1
ORD-2026-009627,CUST-14862,2026-03-15,0.55,1
ORD-2026-009628,CUST-14863,2026-03-11,0.0663,1
