OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2024-040378,CUST-09541,2024-11-29,0.0243,1
ORD-2024-040379,CUST-09542,2024-11-29,0.1246,1
ORD-2024-040380,CUST-09543,2024-11-21,0.0944,1
ORD-2024-040381,CUST-09544,2024-11-26,0.1732,1
ORD-2024-040382,CUST-09545,2024-11-23,0.0503,1
ORD-2024-040383,CUST-09546,2024-11-16,0.0297,1
ORD-2024-040384,CUST-09547,2024-11-10,0.0846,1
ORD-2024-040385,CUST-09548,2024-11-23,0.1237,2
ORD-2024-040386,CUST-09549,2024-11-17,0.0612,1
ORD-2024-040387,CUST-09550,2024-11-09,0.0756,1
ORD-2024-040388,CUST-09551,2024-11-26,0.3407,1
ORD-2024-040389,CUST-09552,2024-11-13,0.0553,1
ORD-2024-040390,CUST-09553,2024-11-30,0.2361,1
ORD-2024-040391,CUST-09554,2024-11-29,0.0149,1
ORD-2024-040392,CUST-09555,2024-11-19,0.1681,2
ORD-2024-040393,CUST-09556,2024-11-07,0.0065,1
ORD-2024-040394,CUST-09557,2024-11-28,0.1484,3
ORD-2024-040395,CUST-09558,2024-11-30,0.0929,3
ORD-2024-040396,CUST-09559,2024-11-27,0.1508,1
ORD-2024-040397,CUST-09560,2024-11-21,0.2,1
ORD-2024-040398,CUST-09561,2024-11-10,0.2598,2
ORD-2024-040399,CUST-09562,2024-11-09,0.0094,2
ORD-2024-040400,CUST-09563,2024-11-28,0.302,1
ORD-2024-040401,CUST-09564,2024-11-11,0.3905,1
ORD-2024-040402,CUST-09565,2024-11-25,0.3032,1
ORD-2024-040403,CUST-09566,2024-11-23,0.2011,1
ORD-2024-040404,CUST-09567,2024-11-29,0.4631,2
ORD-2024-040405,CUST-09568,2024-11-24,0.0907,1
ORD-2024-040406,CUST-09569,2024-11-23,0.1234,1
ORD-2024-040407,CUST-09570,2024-11-09,0.0478,1
ORD-2024-040408,CUST-09571,2024-11-23,0.1545,1
ORD-2024-040409,CUST-09572,2024-11-29,0.3205,2
ORD-2024-040410,CUST-09573,2024-11-24,0.299,1
ORD-2024-040411,CUST-09574,2024-11-30,0.2116,1
ORD-2024-040412,CUST-09575,2024-11-26,0.182,1
ORD-2024-040413,CUST-09576,2024-11-30,0.5413,2
ORD-2024-040414,CUST-09577,2024-11-25,0.0566,2
ORD-2024-040415,CUST-09578,2024-11-29,0.1757,1
ORD-2024-040416,CUST-09579,2024-11-24,0.0978,2
ORD-2024-040417,CUST-09580,2024-11-29,0.1067,1
