OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2025-043817,CUST-13571,2025-11-28,0.2435,1
ORD-2025-043818,CUST-13572,2025-11-03,0.038,1
ORD-2025-043819,CUST-13573,2025-11-30,0.143,1
ORD-2025-043820,CUST-13574,2025-11-29,0.0307,1
ORD-2025-043821,,2025-11-26,0.0782,3
ORD-2025-043822,CUST-13576,2025-11-30,0.069,1
ORD-2025-043823,CUST-13577,2025-11-29,0.0903,2
ORD-2025-043824,CUST-13578,2025-11-12,0.2895,2
ORD-2025-043825,CUST-13579,2025-11-29,0.3223,2
ORD-2025-043826,CUST-13580,2025-11-26,0.1928,1
ORD-2025-043827,CUST-13581,2025-11-20,0.0151,1
ORD-2025-043828,CUST-13582,2025-11-24,0.047,1
ORD-2025-043829,CUST-13583,2025-11-22,0.0228,2
ORD-2025-043830,CUST-13584,2025-11-24,0.1536,1
ORD-2025-043831,CUST-13585,2025-11-12,0.2542,3
ORD-2025-043832,CUST-13586,2025-11-30,0.0728,2
ORD-2025-043833,CUST-13587,2025-11-28,0.0406,1
ORD-2025-043834,CUST-13588,2025-11-18,0.0688,1
ORD-2025-043835,CUST-13589,2025-11-06,0.0611,1
ORD-2025-043836,CUST-13590,2025-11-30,0.0857,1
ORD-2025-043837,CUST-13591,2025-11-28,0.148,3
ORD-2025-043838,CUST-13592,2025-11-30,0.3095,2
ORD-2025-043839,CUST-13593,2025-11-21,0.2315,1
ORD-2025-043840,CUST-13594,2025-11-16,0.456,2
ORD-2025-043841,CUST-13595,2025-11-22,0.0164,1
ORD-2025-043842,CUST-13596,2025-11-25,0.3028,1
ORD-2025-043843,CUST-13597,2025-11-12,0.4156,2
ORD-2025-043844,CUST-13598,2025-11-26,0.55,1
ORD-2025-043845,CUST-13599,2025-11-23,0.3132,1
ORD-2025-043846,CUST-13600,2025-11-30,0.2056,1
ORD-2025-043847,CUST-13601,2025-11-23,0.3181,2
ORD-2025-043848,CUST-13602,2025-11-11,0.0364,1
ORD-2025-043849,CUST-13603,2025-11-24,0.1832,1
ORD-2025-043850,CUST-13604,2025-11-15,0.2462,2
ORD-2025-043851,CUST-13605,2025-11-23,0.1873,1
ORD-2025-043852,CUST-13606,2025-11-25,0.4499,1
ORD-2025-043853,CUST-13607,2025-11-27,0.0439,2
ORD-2025-043854,CUST-13608,2025-11-16,0.55,1
ORD-2025-043855,CUST-13609,2025-11-20,0.1204,2
ORD-2025-043856,CUST-13610,2025-11-24,0.0708,3
ORD-2025-043857,CUST-13611,2025-11-22,0.55,1
ORD-2025-043858,CUST-13612,2025-11-14,0.0608,3
ORD-2025-043859,CUST-13613,2025-11-30,0.1677,3
ORD-2025-043860,CUST-13614,2025-11-23,0.2588,1
ORD-2025-043861,CUST-13615,2025-11-30,0.2065,1
ORD-2025-043862,CUST-13616,2025-11-20,0.0336,1
ORD-2025-043863,CUST-13617,2025-11-13,0.0855,3
ORD-2025-043864,CUST-13618,2025-11-19,0.55,1
ORD-2025-043865,CUST-13619,2025-11-28,0.3112,2
ORD-2025-043866,CUST-13620,2025-11-05,0.0789,1
ORD-2025-043867,CUST-13621,2025-11-08,0.1743,1
ORD-2025-043868,CUST-13622,2025-11-18,0.1275,1
ORD-2025-043869,CUST-13623,2025-11-28,0.1005,3
ORD-2025-043870,CUST-13624,2025-11-30,0.0301,1
ORD-2025-043871,CUST-13625,2025-11-11,0.116,2
ORD-2025-043872,CUST-13626,2025-11-24,0.1277,1
ORD-2025-043873,CUST-13627,2025-11-26,0.0769,2
ORD-2025-043874,CUST-13628,2025-11-30,0.1387,2
ORD-2025-043875,CUST-13629,2025-11-19,0.0573,1
ORD-2025-043876,CUST-13630,2025-11-25,0.1688,1
ORD-2025-043877,CUST-13631,2025-11-29,0.0459,1
ORD-2025-043878,CUST-13632,2025-11-25,0.2032,2
ORD-2025-043879,CUST-13633,2025-11-27,0.2047,1
ORD-2025-043880,CUST-13634,2025-11-20,0.0183,3
ORD-2025-043881,CUST-13635,2025-11-15,0.4191,1
ORD-2025-043882,CUST-13636,2025-11-29,0.3368,1
ORD-2025-043883,CUST-13637,2025-11-26,0.263,2
ORD-2025-043884,CUST-13638,2025-11-22,0.1034,1
ORD-2025-043885,CUST-13639,2025-11-29,0.4575,2
ORD-2025-043886,CUST-13640,2025-11-26,0.0704,1
ORD-2025-043887,CUST-13641,2025-11-11,0.55,1
ORD-2025-043888,CUST-13642,2025-11-06,0.2878,1
ORD-2025-043889,CUST-13643,2025-11-30,0.2419,2
ORD-2025-043890,CUST-13644,2025-11-11,0.4227,1
ORD-2025-043891,CUST-13645,2025-11-16,0.1638,1
ORD-2025-043892,CUST-13646,2025-11-29,0.0912,3
ORD-2025-043893,CUST-13647,2025-11-27,0.3468,2
ORD-2025-043894,CUST-13648,2025-11-30,0.1618,2
ORD-2025-043895,CUST-13649,2025-11-27,0.1188,3
ORD-2025-043896,CUST-13650,2025-11-30,0.457,1
ORD-2025-043897,CUST-13651,2025-11-02,0.3934,1
ORD-2025-043898,CUST-13652,2025-11-24,0.1384,3
ORD-2025-043899,CUST-13653,2025-11-29,0.3451,3
ORD-2025-043900,CUST-13654,2025-11-22,0.3168,1
ORD-2025-043901,CUST-13655,2025-11-25,0.0205,2
ORD-2025-043902,CUST-13656,2025-11-24,0.0177,2
ORD-2025-043903,CUST-13657,2025-11-23,0.2997,1
ORD-2025-043904,CUST-13658,2025-11-28,0.0542,1
ORD-2025-043905,CUST-13659,2025-11-30,0.1025,2
ORD-2025-043906,CUST-13660,2025-11-21,0.0846,1
ORD-2025-043907,CUST-13661,2025-11-26,0.4133,2
ORD-2025-043908,CUST-13662,2025-11-21,0.1701,1
ORD-2025-043909,CUST-13663,2025-11-28,0.0106,1
ORD-2025-043910,CUST-13664,2025-11-28,0.55,1
