OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2024-031715,CUST-08761,2024-09-10,0.176,1
ORD-2024-031716,CUST-08762,2024-09-29,0.0167,2
ORD-2024-031717,CUST-08763,2024-09-23,0.1538,1
ORD-2024-031718,CUST-08764,2024-09-28,0.2512,1
ORD-2024-031719,CUST-08765,2024-09-30,0.1602,1
ORD-2024-031720,CUST-08766,2024-09-30,0.3766,1
ORD-2024-031721,CUST-08767,2024-09-30,0.05,2
ORD-2024-031722,CUST-08768,2024-09-28,0.2704,2
ORD-2024-031723,CUST-08769,2024-09-30,0.3182,4
ORD-2024-031724,CUST-08770,2024-09-27,0.4413,1
ORD-2024-031725,CUST-08771,2024-09-22,0.3092,2
ORD-2024-031726,CUST-08772,2024-09-17,0.0709,2
ORD-2024-031727,CUST-08773,2024-09-23,0.4189,1
ORD-2024-031728,CUST-08774,2024-09-29,0.02,1
ORD-2024-031729,CUST-08775,2024-09-18,0.4112,2
ORD-2024-031730,CUST-08776,2024-09-28,0.3064,1
ORD-2024-031731,CUST-08777,2024-09-29,0.0313,1
ORD-2024-031732,CUST-08778,2024-09-21,0.3406,2
ORD-2024-031733,CUST-08779,2024-09-24,0.55,2
ORD-2024-031734,CUST-08780,2024-09-29,0.55,1
ORD-2024-031735,CUST-08781,2024-09-22,0.4399,1
ORD-2024-031736,CUST-08782,2024-09-25,0.0427,1
ORD-2024-031737,CUST-08783,2024-09-30,0.1894,1
ORD-2024-031738,CUST-08784,2024-09-13,0.1104,2
ORD-2024-031739,CUST-08785,2024-09-22,0.0144,1
ORD-2024-031740,CUST-08786,2024-09-20,0.2316,1
ORD-2024-031741,CUST-08787,2024-09-23,0.0662,1
ORD-2024-031742,CUST-08788,2024-09-15,0.4978,1
ORD-2024-031743,CUST-08789,2024-09-19,0.2023,1
ORD-2024-031744,CUST-08790,2024-09-26,0.2765,1
ORD-2024-031745,CUST-08791,2024-09-29,0.3031,2
ORD-2024-031746,CUST-08792,2024-09-24,0.1268,2
ORD-2024-031747,CUST-08793,2024-09-27,0.281,1
ORD-2024-031748,CUST-08794,2024-09-29,0.3909,1
ORD-2024-031749,CUST-08795,2024-09-23,0.1007,1
ORD-2024-031750,CUST-08796,2024-09-11,0.0191,2
ORD-2024-031751,CUST-08797,2024-09-19,0.0787,1
ORD-2024-031752,CUST-08798,2024-09-19,0.0804,2
ORD-2024-031753,CUST-08799,2024-09-23,0.2974,1
ORD-2024-031754,CUST-08800,2024-09-10,0.2528,1
ORD-2024-031755,CUST-08801,2024-09-12,0.0292,1
ORD-2024-031756,CUST-08802,2024-09-03,0.1715,1
ORD-2024-031757,CUST-08803,2024-09-06,0.1302,2
ORD-2024-031758,CUST-08804,2024-09-14,0.55,1
ORD-2024-031759,CUST-08805,2024-09-07,0.55,2
ORD-2024-031760,CUST-08806,2024-09-27,0.1652,5
ORD-2024-031761,CUST-08807,2024-09-16,0.0255,1
ORD-2024-031762,CUST-08808,2024-09-13,0.1593,2
ORD-2024-031763,CUST-08809,2024-09-26,0.028,2
ORD-2024-031764,CUST-08810,2024-09-25,0.0742,2
ORD-2024-031765,CUST-08811,2024-09-30,0.0478,2
ORD-2024-031766,CUST-08812,2024-09-21,0.1127,1
ORD-2024-031767,CUST-08813,2024-09-21,0.0168,3
ORD-2024-031768,CUST-08814,2024-09-30,0.0365,2
ORD-2024-031769,CUST-08815,2024-09-24,0.1285,1
ORD-2024-031770,CUST-08816,2024-09-24,0.4191,1
ORD-2024-031771,CUST-08817,2024-09-21,0.0351,3
ORD-2024-031772,CUST-08818,2024-09-18,0.4944,2
ORD-2024-031773,CUST-08819,2024-09-21,0.0744,2
ORD-2024-031774,CUST-08820,2024-09-28,0.1948,2
ORD-2024-031775,CUST-08821,2024-09-25,0.1012,1
ORD-2024-031776,CUST-08822,2024-09-27,0.0524,2
ORD-2024-031777,CUST-08823,2024-09-21,0.0423,1
ORD-2024-031778,CUST-08824,2024-09-16,0.2055,1
ORD-2024-031779,CUST-08825,2024-09-27,0.4998,2
ORD-2024-031780,CUST-08826,2024-09-29,0.55,1
ORD-2024-031781,CUST-08827,2024-09-30,0.0191,1
ORD-2024-031782,CUST-08828,2024-09-26,0.181,2
ORD-2024-031783,CUST-08829,2024-09-19,0.3757,1
ORD-2024-031784,CUST-08830,2024-09-13,0.0176,1
ORD-2024-031785,CUST-08831,2024-09-29,0.02,1
ORD-2024-031786,CUST-08832,2024-09-20,0.0765,2
ORD-2024-031787,CUST-08833,2024-09-24,0.2447,1
ORD-2024-031788,CUST-08834,2024-09-21,0.1042,1
ORD-2024-031789,CUST-08835,2024-09-28,0.0634,1
ORD-2024-031790,CUST-08836,2024-09-25,0.0412,1
ORD-2024-031791,CUST-08837,2024-09-19,0.2064,1
ORD-2024-031792,CUST-08838,2024-09-10,0.0759,2
ORD-2024-031793,CUST-08839,2024-09-27,0.0162,1
ORD-2024-031794,CUST-08840,2024-09-19,0.1346,1
ORD-2024-031795,CUST-08841,2024-09-25,0.2367,2
ORD-2024-031796,CUST-08842,2024-09-16,0.0962,3
ORD-2024-031797,CUST-08843,2024-09-15,0.19,2
ORD-2024-031798,CUST-08844,2024-09-21,0.2251,1
ORD-2024-031799,CUST-08845,2024-09-24,0.027,1
ORD-2024-031800,CUST-08846,2024-09-17,0.0457,1
ORD-2024-031801,CUST-08847,2024-09-30,0.4391,2
ORD-2024-031802,CUST-08848,2024-09-29,0.1465,1
ORD-2024-031803,CUST-08849,2024-09-28,0.55,1
ORD-2024-031804,CUST-08850,2024-09-24,0.1151,3
ORD-2024-031805,CUST-08851,2024-09-29,0.3544,2
ORD-2024-031806,CUST-08852,2024-09-07,0.0497,2
ORD-2024-031807,CUST-08853,2024-09-22,0.2958,2
ORD-2024-031808,CUST-08854,2024-09-28,0.0213,1
ORD-2024-031809,CUST-08855,2024-09-24,0.2172,1
ORD-2024-031810,CUST-08856,2024-09-18,0.2313,1
