OrderID,CustomerID,OrderDate,OrderDiscountPct,BasketItemCount
ORD-2023-023893,CUST-03828,2023-09-25,0.1696,1
ORD-2023-023894,CUST-03829,2023-09-21,0.1494,2
ORD-2023-023895,CUST-03830,2023-09-25,0.55,1
ORD-2023-023896,CUST-03831,2023-09-30,0.1351,3
ORD-2023-023897,CUST-03832,2023-09-21,0.1473,1
ORD-2023-023898,CUST-03833,2023-09-16,0.1102,1
ORD-2023-023899,CUST-03834,2023-09-20,0.2619,1
ORD-2023-023900,CUST-03835,2023-09-15,0.2232,2
ORD-2023-023901,CUST-03836,2023-09-27,0.0255,1
ORD-2023-023902,CUST-03837,2023-09-13,0.1108,3
ORD-2023-023903,CUST-03838,2023-09-23,0.0852,3
ORD-2023-023904,CUST-03839,2023-09-17,0.4876,2
ORD-2023-023905,CUST-03840,2023-09-13,0.203,1
ORD-2023-023906,CUST-03841,2023-09-30,0.3907,2
ORD-2023-023907,CUST-03842,2023-09-28,0.5202,3
ORD-2023-023908,CUST-03843,2023-09-19,0.55,2
ORD-2023-023909,CUST-03844,2023-09-19,0.3178,1
ORD-2023-023910,CUST-03845,2023-09-15,0.2728,1
ORD-2023-023911,CUST-03846,2023-09-28,0.2429,2
ORD-2023-023912,CUST-03847,2023-09-24,0.4848,1
ORD-2023-023913,CUST-03848,2023-09-07,0.2238,3
ORD-2023-023914,CUST-03849,2023-09-26,0.55,1
ORD-2023-023915,CUST-03850,2023-09-23,0.153,2
ORD-2023-023916,CUST-03851,2023-09-30,0.0169,4
ORD-2023-023917,CUST-03852,2023-09-30,0.4989,1
ORD-2023-023918,CUST-03853,2023-09-30,0.0963,1
ORD-2023-023919,CUST-03854,2023-09-30,0.0999,2
ORD-2023-023920,CUST-03855,2023-09-30,0.1171,2
ORD-2023-023921,CUST-03856,2023-09-13,0.4473,1
ORD-2023-023922,CUST-03857,2023-09-24,0.2237,1
ORD-2023-023923,CUST-03858,2023-09-27,0.1869,1
ORD-2023-023924,CUST-03859,2023-09-25,0.4255,1
ORD-2023-023925,CUST-03860,2023-09-26,0.0459,1
ORD-2023-023926,CUST-03861,2023-09-18,0.1058,2
ORD-2023-023927,CUST-03862,2023-09-24,0.3526,2
ORD-2023-023928,CUST-03863,2023-09-14,0.3993,1
ORD-2023-023929,CUST-03864,2023-09-15,0.187,1
ORD-2023-023930,CUST-03865,2023-09-25,0.1413,2
ORD-2023-023931,CUST-03866,2023-09-17,0.375,1
ORD-2023-023932,CUST-03867,2023-09-29,0.373,2
ORD-2023-023933,CUST-03868,2023-09-30,0.3377,1
ORD-2023-023934,CUST-03869,2023-09-29,0.1506,2
ORD-2023-023935,CUST-03870,2023-09-21,0.1129,2
ORD-2023-023936,CUST-03871,2023-09-14,0.2531,3
ORD-2023-023937,CUST-03872,2023-09-25,0.4113,2
ORD-2023-023938,CUST-03873,2023-09-29,0.1884,2
ORD-2023-023939,CUST-03874,2023-09-30,0.0306,4
ORD-2023-023940,CUST-03875,2023-09-27,0.55,2
ORD-2023-023941,CUST-03876,2023-09-24,0.1293,2
ORD-2023-023942,CUST-03877,2023-09-04,0.2301,1
ORD-2023-023943,CUST-03878,2023-09-30,0.55,1
ORD-2023-023944,CUST-03879,2023-09-29,0.117,1
ORD-2023-023945,CUST-03880,2023-09-17,0.1287,1
ORD-2023-023946,CUST-03881,2023-09-19,0.0142,1
ORD-2023-023947,CUST-03882,2023-09-16,0.203,2
ORD-2023-023948,CUST-03883,2023-09-29,0.0679,1
ORD-2023-023949,CUST-03884,2023-09-29,0.3875,2
ORD-2023-023950,CUST-03885,2023-09-28,0.4198,1
ORD-2023-023951,CUST-03886,2023-09-26,0.5183,2
ORD-2023-023952,CUST-03887,2023-09-21,0.0608,2
ORD-2023-023953,CUST-03888,2023-09-08,0.1514,3
ORD-2023-023954,CUST-03889,2023-09-15,0.55,1
ORD-2023-023955,CUST-03890,2023-09-29,0.0054,1
ORD-2023-023956,CUST-03891,2023-09-27,0.0722,3
ORD-2023-023957,CUST-03892,2023-09-02,0.1919,2
ORD-2023-023958,CUST-03893,2023-09-08,0.5117,1
ORD-2023-023959,CUST-03894,2023-09-26,0.2436,4
ORD-2023-023960,CUST-03895,2023-09-21,0.55,1
ORD-2023-023961,CUST-03896,2023-09-29,0.4828,2
ORD-2023-023962,CUST-03897,2023-09-28,0.1242,2
ORD-2023-023963,CUST-03898,2023-09-29,0.1989,1
ORD-2023-023964,CUST-03899,2023-09-29,0.3885,1
ORD-2023-023965,CUST-03900,2023-09-24,0.4967,1
ORD-2023-023966,CUST-03901,2023-09-30,0.0169,2
ORD-2023-023967,CUST-03902,2023-09-27,0.1372,2
ORD-2023-023968,CUST-03903,2023-09-30,0.1703,1
ORD-2023-023969,CUST-03904,2023-09-23,0.0863,1
ORD-2023-023970,CUST-03905,2023-09-29,0.1957,1
ORD-2023-023971,,2023-09-24,0.4198,1
ORD-2023-023972,CUST-03907,2023-09-11,0.2216,1
ORD-2023-023973,CUST-03908,2023-09-29,0.0073,1
ORD-2023-023974,,2023-09-14,0.3408,2
ORD-2023-023975,CUST-03910,2023-09-17,0.0068,1
ORD-2023-023976,CUST-03911,2023-09-24,0.2223,1
ORD-2023-023977,CUST-03912,2023-09-29,0.1192,1
ORD-2023-023978,CUST-03913,2023-09-30,0.4352,1
ORD-2023-023979,CUST-03914,2023-09-28,0.3342,1
ORD-2023-023980,CUST-03915,2023-09-29,0.2548,3
ORD-2023-023981,,2023-09-09,0.2128,3
ORD-2023-023982,CUST-03917,2023-09-30,0.0128,1
ORD-2023-023983,CUST-03918,2023-09-14,0.0729,1
ORD-2023-023984,CUST-03919,2023-09-29,0.0239,2
ORD-2023-023985,CUST-03920,2023-09-29,0.0891,1
ORD-2023-023986,CUST-03921,2023-09-23,0.2996,1
ORD-2023-023987,CUST-03922,2023-09-14,0.247,2
ORD-2023-023988,CUST-03923,2023-09-13,0.0388,1
ORD-2023-023989,CUST-03924,2023-09-18,0.011,4
ORD-2023-023990,CUST-03925,2023-09-27,0.0921,2
ORD-2023-023991,CUST-03926,2023-09-19,0.3958,1
ORD-2023-023992,CUST-03927,2023-09-28,0.2021,1
ORD-2023-023993,CUST-03928,2023-09-27,0.3354,2
ORD-2023-023994,CUST-03929,2023-09-29,0.0577,1
ORD-2023-023995,CUST-03930,2023-09-29,0.1212,2
ORD-2023-023996,CUST-03931,2023-09-29,0.0512,3
ORD-2023-023997,CUST-03932,2023-09-30,0.2784,1
ORD-2023-023998,CUST-03933,2023-09-30,0.0896,2
ORD-2023-023999,CUST-03934,2023-09-09,0.043,2
ORD-2023-024000,CUST-03935,2023-09-14,0.1077,2
ORD-2023-024001,CUST-03936,2023-09-28,0.0909,1
ORD-2023-024002,CUST-03937,2023-09-25,0.55,1
ORD-2023-024003,CUST-03938,2023-09-06,0.3884,1
ORD-2023-024004,CUST-03939,2023-09-13,0.0371,1
ORD-2023-024005,CUST-03940,2023-09-20,0.2998,2
ORD-2023-024006,CUST-03941,2023-09-29,0.2663,2
ORD-2023-024007,CUST-03942,2023-09-27,0.4095,1
ORD-2023-024008,CUST-03943,2023-09-25,0.1805,1
ORD-2023-024009,CUST-03944,2023-09-21,0.4958,2
ORD-2023-024010,CUST-03945,2023-09-29,0.1253,1
ORD-2023-024011,CUST-03946,2023-09-21,0.0214,2
ORD-2023-024012,CUST-03947,2023-09-14,0.0771,1
ORD-2023-024013,CUST-03948,2023-09-10,0.013,1
ORD-2023-024014,CUST-03949,2023-09-26,0.2233,2
ORD-2023-024015,CUST-03950,2023-09-21,0.1409,1
ORD-2023-024016,CUST-03951,2023-09-14,0.1766,2
ORD-2023-024017,CUST-03952,2023-09-30,0.086,3
ORD-2023-024018,CUST-03953,2023-09-30,0.1593,1
ORD-2023-024019,CUST-03954,2023-09-23,0.0637,3
ORD-2023-024020,CUST-03955,2023-09-22,0.3842,2
ORD-2023-024021,CUST-03956,2023-09-19,0.1468,1
ORD-2023-024022,CUST-03957,2023-09-23,0.4203,1
ORD-2023-024023,CUST-03958,2023-09-11,0.146,1
ORD-2023-024024,CUST-03959,2023-09-19,0.55,2
ORD-2023-024025,CUST-03960,2023-09-22,0.0044,1
ORD-2023-024026,CUST-03961,2023-09-25,0.0984,1
ORD-2023-024027,CUST-03962,2023-09-29,0.4005,2
ORD-2023-024028,CUST-03963,2023-09-16,0.2909,1
ORD-2023-024029,CUST-03964,2023-09-24,0.1316,3
ORD-2023-024030,CUST-03965,2023-09-20,0.0563,2
ORD-2023-024031,CUST-03966,2023-09-26,0.0852,1
ORD-2023-024032,CUST-03967,2023-09-23,0.063,2
ORD-2023-024033,CUST-03968,2023-09-18,0.0674,1
ORD-2023-024034,CUST-03969,2023-09-14,0.2519,2
ORD-2023-024035,CUST-03970,2023-09-28,0.0916,1
ORD-2023-024036,CUST-03971,2023-09-17,0.2043,1
ORD-2023-024037,CUST-03972,2023-09-08,0.0885,4
ORD-2023-024038,CUST-03973,2023-09-28,0.276,2
