OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2026-009506,1,PROD-008,2,9.9,19.21
ORD-2026-009506,2,PROD-004,2,20.28,36.44
ORD-2026-009506,3,PROD-001,1,12.9,11.56
ORD-2026-009507,1,PROD-014,2,9.9,15.92
ORD-2026-009508,1,PROD-022,1,9.01,5.88
ORD-2026-009508,2,PROD-028,1,17.18,0.0
ORD-2026-009509,1,PROD-013,3,11.9,32.62
ORD-2026-009510,1,PROD-055,1,74.65,50.33
ORD-2026-009510,2,PROD-030,2,49.3,82.16
ORD-2026-009511,1,PROD-054,1,59.15,26.62
ORD-2026-009512,1,PROD-029,2,24.79,38.35
ORD-2026-009512,2,PROD-035,2,10.14,19.13
ORD-2026-009513,1,PROD-046,1,259.15,142.2
ORD-2026-009514,1,PROD-016,1,8.9,6.16
ORD-2026-009515,1,PROD-017,1,12.5,9.81
ORD-2026-009516,1,PROD-002,1,11.9,9.66
ORD-2026-009516,2,PROD-047,1,108.45,48.8
ORD-2026-009517,1,PROD-004,1,20.28,14.56
ORD-2026-009518,1,PROD-036,2,11.55,22.32
ORD-2026-009519,1,PROD-005,1,20.28,10.32
ORD-2026-009519,2,PROD-041,1,11.83,7.87
ORD-2026-009520,1,PROD-045,1,72.68,64.85
ORD-2026-009521,1,PROD-022,1,9.01,8.26
ORD-2026-009522,1,PROD-027,2,21.13,20.96
ORD-2026-009523,1,PROD-010,2,38.03,60.79
ORD-2026-009524,1,PROD-005,2,20.28,39.61
ORD-2026-009525,1,PROD-038,2,7.89,14.31
ORD-2026-009526,1,PROD-005,1,20.28,16.24
ORD-2026-009527,1,PROD-007,1,17.18,16.59
ORD-2026-009528,1,PROD-038,2,7.89,9.25
ORD-2026-009529,1,PROD-040,3,15.21,44.99
ORD-2026-009529,2,PROD-014,3,9.9,28.08
ORD-2026-009529,3,PROD-047,1,108.45,101.15
ORD-2026-009529,4,PROD-050,1,61.97,51.06
ORD-2026-009530,1,PROD-014,1,9.9,9.36
ORD-2026-009530,2,PROD-012,2,18.5,24.22
ORD-2026-009531,1,PROD-020,1,10.14,8.38
ORD-2026-009531,2,PROD-027,1,21.13,18.82
ORD-2026-009531,3,PROD-005,2,20.28,35.55
ORD-2026-009532,1,PROD-041,1,11.83,9.88
ORD-2026-009532,2,PROD-033,1,52.11,45.3
ORD-2026-009533,1,PROD-040,1,15.21,12.86
ORD-2026-009534,1,PROD-002,1,11.9,9.92
ORD-2026-009535,1,PROD-004,1,20.28,16.03
ORD-2026-009536,1,PROD-006,1,32.39,28.73
ORD-2026-009536,2,PROD-012,3,18.5,49.79
ORD-2026-009537,1,PROD-001,3,12.9,28.36
ORD-2026-009538,1,PROD-004,2,20.28,34.52
ORD-2026-009539,1,PROD-041,2,11.83,10.65
ORD-2026-009540,1,PROD-001,1,12.9,11.65
ORD-2026-009541,1,PROD-001,1,12.9,9.35
ORD-2026-009542,1,PROD-038,1,7.89,5.77
ORD-2026-009543,1,PROD-007,1,17.18,16.06
ORD-2026-009544,1,PROD-003,1,14.37,13.61
ORD-2026-009545,1,PROD-006,1,32.39,25.35
ORD-2026-009545,2,PROD-034,1,9.01,6.34
ORD-2026-009546,1,PROD-013,2,11.9,10.71
ORD-2026-009547,1,PROD-002,2,11.9,22.5
ORD-2026-009548,1,PROD-032,3,19.72,28.4
ORD-2026-009548,2,PROD-038,2,7.89,13.68
ORD-2026-009549,1,PROD-001,1,12.9,12.78
ORD-2026-009550,1,PROD-041,2,11.83,22.74
ORD-2026-009551,1,PROD-005,2,20.28,31.34
ORD-2026-009551,2,PROD-013,2,11.9,21.76
ORD-2026-009551,3,PROD-036,1,11.55,11.33
ORD-2026-009552,1,PROD-037,1,9.86,7.19
ORD-2026-009553,1,PROD-002,1,11.9,5.35
ORD-2026-009554,1,PROD-034,2,9.01,17.7
ORD-2026-009555,1,PROD-024,1,8.73,6.12
ORD-2026-009555,2,PROD-004,2,20.28,18.25
ORD-2026-009556,1,PROD-041,2,11.83,17.79
ORD-2026-009557,1,PROD-001,1,12.9,5.8
ORD-2026-009558,1,PROD-005,2,20.28,35.64
ORD-2026-009559,1,PROD-041,1,11.83,10.35
ORD-2026-009560,1,PROD-022,1,9.01,6.4
ORD-2026-009560,2,PROD-039,1,8.17,6.56
ORD-2026-009560,3,PROD-019,1,29.58,20.17
ORD-2026-009561,1,PROD-005,2,20.28,38.67
ORD-2026-009562,1,PROD-036,1,11.55,9.73
ORD-2026-009563,1,PROD-002,1,11.9,11.57
ORD-2026-009564,1,PROD-004,2,20.28,35.23
ORD-2026-009564,2,PROD-034,1,9.01,4.93
ORD-2026-009565,1,PROD-006,3,32.39,91.6
ORD-2026-009566,1,PROD-021,1,15.49,9.99
