OrderID,LineNumber,ProductID,Quantity,UnitPrice,LineNetAmount
ORD-2023-017473,1,PROD-008,3,9.9,26.15
ORD-2023-017473,2,PROD-010,1,38.03,27.66
ORD-2023-017474,1,PROD-022,1,9.01,7.38
ORD-2023-017474,2,PROD-058,1,39.44,21.59
ORD-2023-017475,1,PROD-048,1,55.77,54.6
ORD-2023-017476,1,PROD-002,1,11.9,11.83
ORD-2023-017476,2,PROD-035,3,10.14,19.97
ORD-2023-017477,1,PROD-005,1,20.28,19.56
ORD-2023-017478,1,PROD-014,3,9.9,18.13
ORD-2023-017479,1,PROD-008,1,9.9,8.02
ORD-2023-017479,2,PROD-024,2,8.73,7.86
ORD-2023-017480,1,PROD-022,1,9.01,6.38
ORD-2023-017481,1,PROD-027,2,21.13,41.64
ORD-2023-017482,1,PROD-047,1,108.45,49.97
ORD-2023-017482,2,PROD-005,1,20.28,14.57
ORD-2023-017483,1,PROD-022,1,9.01,4.8
ORD-2023-017483,2,PROD-051,1,36.06,25.38
ORD-2023-017484,1,PROD-038,1,7.89,7.33
ORD-2023-017484,2,PROD-002,2,11.9,23.7
ORD-2023-017485,1,PROD-002,1,11.9,11.01
ORD-2023-017486,1,PROD-004,2,20.28,39.46
ORD-2023-017487,1,PROD-051,1,36.06,23.73
ORD-2023-017488,1,PROD-008,2,9.9,8.91
ORD-2023-017489,1,PROD-002,3,11.9,32.77
ORD-2023-017489,2,PROD-008,2,9.9,16.02
ORD-2023-017490,1,PROD-034,1,9.01,8.65
ORD-2023-017490,2,PROD-004,1,20.28,18.46
ORD-2023-017490,3,PROD-036,1,11.55,10.61
ORD-2023-017491,1,PROD-022,2,9.01,16.85
ORD-2023-017491,2,PROD-001,1,12.9,11.7
ORD-2023-017492,1,PROD-002,3,11.9,33.84
ORD-2023-017493,1,PROD-042,3,73.24,178.79
ORD-2023-017494,1,PROD-004,1,20.28,19.22
ORD-2023-017495,1,PROD-005,1,20.28,16.89
ORD-2023-017496,1,PROD-040,3,15.21,41.27
ORD-2023-017497,1,PROD-040,1,15.21,6.84
ORD-2023-017498,1,PROD-001,1,12.9,11.61
ORD-2023-017498,2,PROD-035,2,10.14,17.03
ORD-2023-017499,1,PROD-005,1,20.28,9.13
ORD-2023-017499,2,PROD-044,1,40.85,32.19
ORD-2023-017500,1,PROD-060,1,42.25,31.64
ORD-2023-017501,1,PROD-053,1,53.52,44.56
ORD-2023-017502,1,PROD-053,1,53.52,50.85
ORD-2023-017503,1,PROD-002,1,11.9,10.17
ORD-2023-017504,1,PROD-016,1,8.9,7.36
ORD-2023-017505,1,PROD-006,1,32.39,14.58
ORD-2023-017505,2,PROD-008,2,9.9,16.94
ORD-2023-017506,1,PROD-054,1,59.15,44.62
ORD-2023-017507,1,PROD-059,1,52.11,32.81
ORD-2023-017508,1,PROD-016,2,8.9,15.05
ORD-2023-017508,2,PROD-036,3,11.55,33.66
ORD-2023-017509,1,PROD-052,1,46.48,38.41
ORD-2023-017509,2,PROD-021,1,15.49,11.75
ORD-2023-017510,1,PROD-023,1,7.89,4.55
ORD-2023-017511,1,PROD-021,2,15.49,17.51
ORD-2023-017512,1,PROD-007,2,17.18,32.72
ORD-2023-017513,1,PROD-007,2,17.18,33.24
ORD-2023-017513,2,PROD-052,2,46.48,87.13
ORD-2023-017514,1,PROD-055,1,74.65,69.22
ORD-2023-017515,1,PROD-008,2,9.9,18.15
ORD-2023-017515,2,PROD-013,1,11.9,11.4
ORD-2023-017516,1,PROD-021,2,15.49,22.15
ORD-2023-017517,1,PROD-008,2,9.9,18.05
ORD-2023-017518,1,PROD-002,1,11.9,9.91
ORD-2023-017518,2,PROD-035,1,10.14,8.26
ORD-2023-017519,1,PROD-016,1,8.9,7.63
ORD-2023-017520,1,PROD-003,3,14.37,32.29
ORD-2023-017520,2,PROD-035,1,10.14,9.87
ORD-2023-017521,1,PROD-035,1,10.14,6.97
ORD-2023-017521,2,PROD-032,2,19.72,29.24
ORD-2023-017521,3,PROD-008,3,9.9,20.77
ORD-2023-017522,1,PROD-053,1,53.52,52.02
ORD-2023-017523,1,PROD-025,1,21.97,19.86
ORD-2023-017523,2,PROD-022,1,9.01,7.24
ORD-2023-017523,3,PROD-001,3,12.9,21.2
ORD-2023-017524,1,PROD-034,1,9.01,8.96
ORD-2023-017524,2,PROD-011,1,14.9,14.35
ORD-2023-017525,1,PROD-004,3,20.28,50.27
ORD-2023-017525,2,PROD-040,1,15.21,13.71
ORD-2023-017525,3,PROD-027,1,21.13,17.18
ORD-2023-017526,1,PROD-008,2,9.9,17.34
ORD-2023-017526,2,PROD-004,2,20.28,37.47
ORD-2023-017527,1,PROD-001,1,12.9,7.53
ORD-2023-017528,1,PROD-004,2,20.28,38.62
ORD-2023-017529,1,PROD-003,1,14.37,14.2
ORD-2023-017529,2,PROD-035,4,10.14,40.02
ORD-2023-017529,3,PROD-002,2,11.9,23.48
ORD-2023-017530,1,PROD-027,2,21.13,37.18
ORD-2023-017531,1,PROD-001,1,12.9,11.78
ORD-2023-017532,1,PROD-051,1,36.06,16.23
ORD-2023-017533,1,PROD-052,1,46.48,35.63
